	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 2.c3d
4876	20.2	-20.8	814.6
4877	19.9	-21.2	813.7
4878	19.6	-21.5	812.9
4879	19.3	-21.8	812.0
4880	19.0	-22.1	811.1
4881	18.6	-22.4	810.1
4882	18.3	-22.7	809.1
4883	17.9	-23.0	808.1
4884	17.5	-23.2	807.1
4885	17.1	-23.5	806.0
4886	16.7	-23.8	804.9
4887	16.3	-24.0	803.8
4888	15.9	-24.2	802.6
4889	15.4	-24.4	801.4
4890	15.0	-24.6	800.2
4891	14.5	-24.8	798.9
4892	14.0	-25.0	797.7
4893	13.6	-25.2	796.4
4894	13.1	-25.3	795.1
4895	12.5	-25.5	793.7
4896	12.0	-25.6	792.4
4897	11.5	-25.8	791.0
4898	10.9	-25.9	789.6
4899	10.4	-26.0	788.2
4900	9.8	-26.1	786.8
4901	9.3	-26.1	785.3
4902	8.7	-26.2	783.9
4903	8.1	-26.3	782.4
4904	7.5	-26.3	780.9
4905	6.9	-26.3	779.4
4906	6.3	-26.3	777.9
4907	5.7	-26.3	776.4
4908	5.1	-26.3	774.9
4909	4.5	-26.3	773.3
4910	3.9	-26.2	771.8
4911	3.3	-26.2	770.3
4912	2.7	-26.1	768.7
4913	2.0	-26.0	767.2
4914	1.4	-25.9	765.6
4915	0.8	-25.8	764.1
4916	0.2	-25.7	762.6
4917	-0.4	-25.6	761.0
4918	-1.1	-25.4	759.5
4919	-1.7	-25.3	758.0
4920	-2.3	-25.1	756.5
4921	-2.9	-24.9	755.0
4922	-3.5	-24.7	753.5
4923	-4.1	-24.5	752.0
4924	-4.7	-24.3	750.5
4925	-5.3	-24.1	749.1
4926	-5.9	-23.8	747.6
4927	-6.4	-23.6	746.2
4928	-7.0	-23.3	744.8
4929	-7.6	-23.0	743.4
4930	-8.1	-22.8	742.0
4931	-8.7	-22.5	740.6
4932	-9.2	-22.2	739.3
4933	-9.7	-21.9	738.0
4934	-10.3	-21.6	736.7
4935	-10.8	-21.3	735.4
4936	-11.3	-21.0	734.1
4937	-11.7	-20.6	732.9
4938	-12.2	-20.3	731.6
4939	-12.7	-20.0	730.4
4940	-13.2	-19.6	729.2
4941	-13.6	-19.3	728.1
4942	-14.0	-18.9	726.9
4943	-14.5	-18.6	725.8
4944	-14.9	-18.2	724.7
4945	-15.3	-17.9	723.6
4946	-15.6	-17.5	722.5
4947	-16.0	-17.2	721.5
4948	-16.4	-16.8	720.4
4949	-16.7	-16.5	719.4
4950	-17.1	-16.1	718.4
4951	-17.4	-15.8	717.4
4952	-17.7	-15.4	716.4
4953	-18.0	-15.1	715.4
4954	-18.3	-14.7	714.5
4955	-18.6	-14.4	713.5
4956	-18.8	-14.1	712.6
4957	-19.1	-13.7	711.7
4958	-19.3	-13.4	710.8
4959	-19.6	-13.1	709.9
4960	-19.8	-12.8	709.0
4961	-20.0	-12.5	708.1
4962	-20.2	-12.1	707.2
4963	-20.4	-11.8	706.3
4964	-20.6	-11.6	705.5
4965	-20.7	-11.3	704.6
4966	-20.9	-11.0	703.7
4967	-21.0	-10.7	702.9
4968	-21.2	-10.5	702.0
4969	-21.3	-10.2	701.2
4970	-21.4	-10.0	700.3
4971	-21.5	-9.7	699.4
4972	-21.6	-9.5	698.6
4973	-21.7	-9.3	697.7
4974	-21.8	-9.1	696.9
4975	-21.9	-8.9	696.1
4976	-21.9	-8.7	695.2
4977	-22.0	-8.5	694.4
4978	-22.1	-8.3	693.5
4979	-22.1	-8.2	692.7
4980	-22.1	-8.0	691.8
4981	-22.2	-7.9	691.0
4982	-22.2	-7.7	690.2
4983	-22.2	-7.6	689.3
4984	-22.2	-7.5	688.5
4985	-22.2	-7.4	687.7
4986	-22.2	-7.3	686.8
4987	-22.2	-7.2	686.0
4988	-22.1	-7.1	685.2
4989	-22.1	-7.0	684.4
4990	-22.0	-7.0	683.6
4991	-22.0	-6.9	682.8
4992	-21.9	-6.9	682.0
4993	-21.8	-6.8	681.3
4994	-21.7	-6.8	680.5
4995	-21.6	-6.8	679.7
4996	-21.5	-6.7	679.0
4997	-21.4	-6.7	678.3
4998	-21.3	-6.7	677.6
4999	-21.1	-6.7	676.9
5000	-21.0	-6.7	676.2
5001	-20.8	-6.7	675.6
5002	-20.6	-6.7	674.9
5003	-20.4	-6.7	674.3
5004	-20.2	-6.7	673.8
5005	-20.0	-6.7	673.2
5006	-19.7	-6.7	672.7
5007	-19.5	-6.7	672.2
5008	-19.2	-6.7	671.7
5009	-18.9	-6.7	671.2
5010	-18.6	-6.7	670.8
5011	-18.3	-6.7	670.4
5012	-18.0	-6.7	670.1
5013	-17.7	-6.7	669.7
5014	-17.3	-6.7	669.4
5015	-16.9	-6.7	669.2
5016	-16.5	-6.7	669.0
5017	-16.1	-6.7	668.8
5018	-15.7	-6.7	668.6
5019	-15.3	-6.7	668.5
5020	-14.8	-6.7	668.5
5021	-14.3	-6.6	668.5
5022	-13.9	-6.6	668.5
5023	-13.4	-6.6	668.5
5024	-12.8	-6.6	668.6
5025	-12.3	-6.5	668.8
5026	-11.8	-6.5	669.0
5027	-11.2	-6.4	669.2
5028	-10.6	-6.4	669.5
5029	-10.1	-6.3	669.8
5030	-9.5	-6.2	670.2
5031	-8.9	-6.2	670.6
5032	-8.2	-6.1	671.0
5033	-7.6	-6.0	671.5
5034	-7.0	-5.9	672.1
5035	-6.3	-5.8	672.7
5036	-5.7	-5.7	673.3
5037	-5.0	-5.7	674.0
5038	-4.3	-5.6	674.7
5039	-3.7	-5.4	675.5
5040	-3.0	-5.3	676.3
5041	-2.3	-5.2	677.2
5042	-1.6	-5.1	678.1
5043	-0.9	-5.0	679.1
5044	-0.2	-4.9	680.1
5045	0.5	-4.7	681.1
5046	1.2	-4.6	682.2
5047	1.9	-4.5	683.4
5048	2.6	-4.3	684.6
5049	3.3	-4.2	685.8
5050	4.0	-4.1	687.0
5051	4.7	-3.9	688.4
5052	5.4	-3.8	689.7
5053	6.2	-3.6	691.1
5054	6.9	-3.5	692.5
5055	7.6	-3.4	694.0
5056	8.3	-3.2	695.5
5057	9.0	-3.1	697.1
5058	9.7	-2.9	698.7
5059	10.4	-2.8	700.3
5060	11.1	-2.7	701.9
5061	11.8	-2.5	703.6
5062	12.5	-2.4	705.3
5063	13.1	-2.3	707.1
5064	13.8	-2.1	708.9
5065	14.5	-2.0	710.7
5066	15.2	-1.9	712.5
5067	15.9	-1.8	714.4
5068	16.6	-1.6	716.3
5069	17.3	-1.5	718.2
5070	18.0	-1.4	720.2
5071	18.7	-1.3	722.1
5072	19.4	-1.2	724.1
5073	20.1	-1.1	726.1
5074	20.8	-1.1	728.1
5075	21.5	-1.0	730.2
5076	22.2	-0.9	732.2
5077	22.9	-0.9	734.2
5078	23.6	-0.8	736.3
5079	24.3	-0.8	738.4
5080	25.0	-0.7	740.4
5081	25.7	-0.7	742.5
5082	26.4	-0.7	744.6
5083	27.1	-0.7	746.7
5084	27.9	-0.7	748.7
5085	28.6	-0.7	750.8
5086	29.3	-0.7	752.9
5087	30.0	-0.8	754.9
5088	30.8	-0.8	757.0
5089	31.5	-0.9	759.0
5090	32.2	-0.9	761.1
5091	33.0	-1.0	763.1
5092	33.7	-1.1	765.1
5093	34.4	-1.3	767.0
5094	35.2	-1.4	769.0
5095	35.9	-1.5	770.9
5096	36.7	-1.7	772.8
5097	37.4	-1.9	774.7
5098	38.1	-2.0	776.6
5099	38.9	-2.3	778.4
5100	39.6	-2.5	780.3
5101	40.4	-2.7	782.0
5102	41.1	-3.0	783.8
5103	41.8	-3.2	785.5
5104	42.6	-3.5	787.2
5105	43.3	-3.8	788.9
5106	44.0	-4.1	790.5
5107	44.7	-4.4	792.1
5108	45.4	-4.8	793.6
5109	46.2	-5.2	795.1
5110	46.9	-5.5	796.6
5111	47.6	-5.9	798.0
5112	48.3	-6.3	799.4
5113	49.0	-6.7	800.8
5114	49.6	-7.2	802.1
5115	50.3	-7.6	803.3
5116	51.0	-8.1	804.6
5117	51.6	-8.6	805.7
5118	52.3	-9.0	806.9
5119	52.9	-9.5	808.0
5120	53.5	-10.0	809.0
5121	54.2	-10.6	810.1
5122	54.8	-11.1	811.0
5123	55.3	-11.6	812.0
5124	55.9	-12.2	812.8
5125	56.5	-12.8	813.7
5126	57.1	-13.3	814.5
5127	57.6	-13.9	815.2
5128	58.1	-14.5	816.0
5129	58.6	-15.1	816.6
5130	59.1	-15.7	817.3
5131	59.6	-16.2	817.9
5132	60.1	-16.9	818.4
5133	60.5	-17.5	819.0
5134	61.0	-18.1	819.4
5135	61.4	-18.7	819.9
5136	61.8	-19.3	820.3
5137	62.2	-19.9	820.7
5138	62.6	-20.5	821.0
5139	62.9	-21.1	821.3
5140	63.3	-21.7	821.6
5141	63.6	-22.3	821.8
5142	63.9	-22.9	822.0
5143	64.2	-23.5	822.2
5144	64.4	-24.1	822.4
5145	64.7	-24.7	822.5
5146	64.9	-25.3	822.6
5147	65.2	-25.9	822.6
5148	65.3	-26.5	822.7
5149	65.5	-27.0	822.7
5150	65.7	-27.6	822.7
5151	65.8	-28.1	822.6
5152	66.0	-28.7	822.6
5153	66.1	-29.2	822.5
5154	66.2	-29.7	822.4
5155	66.2	-30.3	822.3
5156	66.3	-30.8	822.1
5157	66.3	-31.3	822.0
5158	66.3	-31.8	821.8
5159	66.3	-32.2	821.6
5160	66.3	-32.7	821.4
5161	66.2	-33.2	821.2
5162	66.2	-33.6	820.9
5163	66.1	-34.1	820.7
5164	66.0	-34.5	820.4
5165	65.8	-34.9	820.1
5166	65.7	-35.3	819.8
5167	65.5	-35.7	819.5
5168	65.3	-36.1	819.1
5169	65.1	-36.5	818.8
5170	64.9	-36.8	818.4
5171	64.7	-37.2	818.1
5172	64.4	-37.5	817.7
5173	64.1	-37.8	817.3
5174	63.8	-38.2	816.9
5175	63.5	-38.5	816.5
5176	63.1	-38.7	816.0
5177	62.7	-39.0	815.6
5178	62.3	-39.3	815.2
5179	61.9	-39.5	814.7
5180	61.5	-39.8	814.2
5181	61.0	-40.0	813.7
5182	60.5	-40.2	813.2
5183	60.0	-40.4	812.7
5184	59.5	-40.6	812.2
5185	58.9	-40.8	811.7
5186	58.4	-40.9	811.2
5187	57.8	-41.1	810.6
5188	57.2	-41.2	810.1
5189	56.5	-41.3	809.5
5190	55.9	-41.4	808.9
5191	55.2	-41.5	808.3
5192	54.5	-41.6	807.7
5193	53.8	-41.6	807.1
5194	53.1	-41.7	806.5
5195	52.3	-41.7	805.9
5196	51.6	-41.7	805.3
5197	50.8	-41.7	804.7
5198	50.0	-41.7	804.1
5199	49.2	-41.6	803.4
5200	48.3	-41.5	802.8
5201	47.5	-41.5	802.2
5202	46.6	-41.4	801.5
5203	45.8	-41.2	800.9
5204	44.9	-41.1	800.3
5205	44.0	-40.9	799.7
5206	43.1	-40.8	799.0
5207	42.1	-40.6	798.4
5208	41.2	-40.4	797.8
5209	40.3	-40.2	797.2
5210	39.3	-39.9	796.6
5211	38.3	-39.6	796.0
5212	37.4	-39.4	795.4
5213	36.4	-39.1	794.9
5214	35.4	-38.8	794.3
5215	34.4	-38.4	793.8
5216	33.4	-38.1	793.3
5217	32.4	-37.7	792.8
5218	31.5	-37.3	792.3
5219	30.5	-36.9	791.8
5220	29.5	-36.5	791.3
5221	28.5	-36.1	790.9
5222	27.5	-35.6	790.5
5223	26.5	-35.1	790.1
5224	25.5	-34.7	789.7
5225	24.5	-34.2	789.4
5226	23.5	-33.6	789.1
5227	22.5	-33.1	788.8
5228	21.5	-32.6	788.5
5229	20.6	-32.0	788.2
5230	19.6	-31.4	788.0
5231	18.7	-30.8	787.8
5232	17.7	-30.2	787.6
5233	16.8	-29.6	787.5
5234	15.8	-29.0	787.3
5235	14.9	-28.3	787.2
5236	14.0	-27.7	787.1
5237	13.1	-27.0	787.1
5238	12.2	-26.4	787.0
5239	11.4	-25.7	787.0
5240	10.5	-25.0	787.0
5241	9.7	-24.3	787.1
5242	8.8	-23.6	787.1
5243	8.0	-22.8	787.2
5244	7.2	-22.1	787.3
5245	6.4	-21.4	787.4
5246	5.7	-20.6	787.5
5247	4.9	-19.9	787.7
5248	4.2	-19.1	787.8
5249	3.5	-18.4	788.0
5250	2.8	-17.6	788.2
5251	2.1	-16.9	788.3
5252	1.4	-16.1	788.5
5253	0.8	-15.4	788.7
5254	0.1	-14.6	788.9
5255	-0.5	-13.9	789.2
5256	-1.1	-13.1	789.4
5257	-1.6	-12.4	789.6
5258	-2.2	-11.6	789.8
5259	-2.7	-10.9	790.0
5260	-3.2	-10.2	790.2
5261	-3.7	-9.5	790.4
5262	-4.2	-8.8	790.6
5263	-4.6	-8.1	790.8
5264	-5.1	-7.4	790.9
5265	-5.5	-6.8	791.1
5266	-5.9	-6.2	791.2
5267	-6.2	-5.5	791.4
5268	-6.6	-4.9	791.5
5269	-6.9	-4.3	791.5
5270	-7.2	-3.8	791.6
5271	-7.5	-3.2	791.6
5272	-7.8	-2.7	791.6
5273	-8.0	-2.2	791.6
5274	-8.2	-1.7	791.6
5275	-8.5	-1.2	791.5
5276	-8.6	-0.8	791.4
5277	-8.8	-0.4	791.2
5278	-9.0	0.0	791.1
5279	-9.1	0.4	790.9
5280	-9.2	0.7	790.6
5281	-9.3	1.0	790.4
5282	-9.4	1.3	790.1
5283	-9.4	1.5	789.7
5284	-9.4	1.8	789.4
5285	-9.4	2.0	788.9
5286	-9.4	2.1	788.5
5287	-9.4	2.3	788.0
5288	-9.4	2.4	787.5
5289	-9.3	2.5	786.9
5290	-9.3	2.6	786.3
5291	-9.2	2.6	785.7
5292	-9.1	2.6	785.0
5293	-8.9	2.6	784.3
5294	-8.8	2.6	783.5
5295	-8.6	2.6	782.8
5296	-8.5	2.5	781.9
5297	-8.3	2.4	781.1
5298	-8.1	2.3	780.2
5299	-7.9	2.1	779.3
5300	-7.6	2.0	778.3
5301	-7.4	1.8	777.4
5302	-7.1	1.6	776.4
5303	-6.9	1.4	775.3
5304	-6.6	1.2	774.3
5305	-6.3	0.9	773.2
5306	-6.0	0.7	772.1
5307	-5.7	0.4	771.0
5308	-5.4	0.1	769.8
5309	-5.1	-0.2	768.6
5310	-4.7	-0.5	767.5
5311	-4.4	-0.8	766.3
5312	-4.0	-1.2	765.0
5313	-3.7	-1.5	763.8
5314	-3.3	-1.9	762.6
5315	-3.0	-2.2	761.3
5316	-2.6	-2.6	760.1
5317	-2.2	-3.0	758.8
5318	-1.9	-3.3	757.6
5319	-1.5	-3.7	756.3
5320	-1.1	-4.1	755.0
5321	-0.8	-4.5	753.8
5322	-0.4	-4.9	752.5
5323	-0.0	-5.3	751.3
5324	0.3	-5.7	750.0
5325	0.7	-6.1	748.8
5326	1.0	-6.5	747.5
5327	1.4	-6.9	746.3
5328	1.7	-7.3	745.1
5329	2.0	-7.7	743.9
5330	2.4	-8.0	742.7
5331	2.7	-8.4	741.5
5332	3.0	-8.8	740.4
5333	3.2	-9.2	739.2
5334	3.5	-9.5	738.1
5335	3.8	-9.9	737.0
5336	4.0	-10.3	735.9
5337	4.3	-10.6	734.8
5338	4.5	-10.9	733.8
5339	4.7	-11.3	732.8
5340	4.9	-11.6	731.8
5341	5.1	-11.9	730.8
5342	5.2	-12.2	729.8
5343	5.3	-12.4	728.9
5344	5.5	-12.7	728.0
5345	5.6	-12.9	727.1
5346	5.6	-13.2	726.2
5347	5.7	-13.4	725.4
5348	5.8	-13.6	724.6
5349	5.8	-13.7	723.8
5350	5.8	-13.9	723.0
5351	5.8	-14.0	722.3
5352	5.7	-14.2	721.6
5353	5.7	-14.3	720.9
5354	5.6	-14.3	720.3
5355	5.5	-14.4	719.7
5356	5.4	-14.4	719.1
5357	5.3	-14.5	718.5
5358	5.1	-14.5	718.0
5359	5.0	-14.4	717.5
5360	4.8	-14.4	717.0
5361	4.6	-14.4	716.6
5362	4.3	-14.3	716.2
5363	4.1	-14.2	715.8
5364	3.8	-14.1	715.4
5365	3.6	-13.9	715.1
5366	3.3	-13.7	714.8
5367	3.0	-13.6	714.6
5368	2.6	-13.4	714.3
5369	2.3	-13.2	714.1
5370	1.9	-12.9	714.0
5371	1.6	-12.7	713.8
5372	1.2	-12.4	713.7
5373	0.8	-12.1	713.6
5374	0.4	-11.8	713.6
5375	-0.1	-11.5	713.6
5376	-0.5	-11.1	713.6
5377	-1.0	-10.8	713.6
5378	-1.4	-10.4	713.7
5379	-1.9	-10.0	713.8
5380	-2.4	-9.6	713.9
5381	-2.8	-9.2	714.0
5382	-3.3	-8.7	714.2
5383	-3.8	-8.3	714.4
5384	-4.4	-7.8	714.6
5385	-4.9	-7.3	714.8
5386	-5.4	-6.9	715.1
5387	-5.9	-6.4	715.3
5388	-6.4	-5.9	715.6
5389	-7.0	-5.4	716.0
5390	-7.5	-4.8	716.3
5391	-8.1	-4.3	716.6
5392	-8.6	-3.8	717.0
5393	-9.1	-3.2	717.4
5394	-9.7	-2.7	717.8
5395	-10.2	-2.1	718.2
5396	-10.8	-1.5	718.6
5397	-11.3	-1.0	719.1
5398	-11.9	-0.4	719.5
5399	-12.4	0.2	720.0
5400	-12.9	0.8	720.5
5401	-13.5	1.3	720.9
5402	-14.0	1.9	721.4
5403	-14.5	2.5	721.9
5404	-15.0	3.1	722.4
5405	-15.6	3.7	722.9
5406	-16.1	4.3	723.4
5407	-16.6	4.9	723.9
5408	-17.1	5.4	724.5
5409	-17.6	6.0	725.0
5410	-18.1	6.6	725.5
5411	-18.5	7.2	726.0
5412	-19.0	7.7	726.5
5413	-19.5	8.3	727.0
5414	-19.9	8.8	727.6
5415	-20.3	9.4	728.1
5416	-20.8	9.9	728.6
5417	-21.2	10.5	729.1
5418	-21.6	11.0	729.6
5419	-22.0	11.6	730.1
5420	-22.4	12.1	730.6
5421	-22.8	12.6	731.1
5422	-23.1	13.1	731.5
5423	-23.5	13.6	732.0
5424	-23.8	14.1	732.5
5425	-24.1	14.6	732.9
5426	-24.5	15.1	733.3
5427	-24.8	15.5	733.8
5428	-25.1	16.0	734.2
5429	-25.3	16.4	734.6
5430	-25.6	16.9	735.0
5431	-25.8	17.3	735.4
5432	-26.1	17.7	735.7
5433	-26.3	18.1	736.1
5434	-26.5	18.5	736.4
5435	-26.7	18.9	736.8
5436	-26.9	19.3	737.1
5437	-27.1	19.7	737.4
5438	-27.2	20.1	737.7
5439	-27.4	20.4	737.9
5440	-27.5	20.8	738.2
5441	-27.6	21.1	738.4
5442	-27.7	21.4	738.6
5443	-27.8	21.8	738.8
5444	-27.9	22.1	739.0
5445	-27.9	22.4	739.2
5446	-28.0	22.6	739.4
5447	-28.0	22.9	739.5
5448	-28.0	23.2	739.6
5449	-28.1	23.4	739.7
5450	-28.1	23.7	739.8
5451	-28.1	23.9	739.9
5452	-28.0	24.1	740.0
5453	-28.0	24.4	740.0
5454	-28.0	24.6	740.1
5455	-27.9	24.8	740.1
5456	-27.9	24.9	740.1
5457	-27.8	25.1	740.0
5458	-27.8	25.3	740.0
5459	-27.7	25.4	740.0
5460	-27.6	25.6	739.9
5461	-27.5	25.7	739.8
5462	-27.4	25.9	739.7
5463	-27.3	26.0	739.6
5464	-27.2	26.1	739.5
5465	-27.1	26.2	739.4
5466	-27.0	26.3	739.3
5467	-26.9	26.4	739.1
5468	-26.8	26.5	738.9
5469	-26.6	26.6	738.8
5470	-26.5	26.7	738.6
5471	-26.4	26.8	738.4
5472	-26.3	26.8	738.2
5473	-26.1	26.9	737.9
5474	-26.0	27.0	737.7
5475	-25.9	27.0	737.5
5476	-25.7	27.1	737.2
5477	-25.6	27.1	737.0
5478	-25.4	27.2	736.7
5479	-25.3	27.2	736.4
5480	-25.2	27.2	736.2
5481	-25.0	27.3	735.9
5482	-24.9	27.3	735.6
5483	-24.7	27.3	735.3
5484	-24.6	27.3	735.0
5485	-24.4	27.4	734.6
5486	-24.3	27.4	734.3
5487	-24.1	27.4	734.0
5488	-24.0	27.4	733.7
5489	-23.9	27.4	733.3
5490	-23.7	27.4	733.0
5491	-23.6	27.4	732.6
5492	-23.4	27.5	732.3
5493	-23.3	27.5	731.9
5494	-23.1	27.5	731.5
5495	-23.0	27.5	731.1
5496	-22.9	27.5	730.7
5497	-22.7	27.5	730.4
5498	-22.6	27.5	730.0
5499	-22.4	27.5	729.6
5500	-22.3	27.4	729.2
5501	-22.2	27.4	728.7
5502	-22.0	27.4	728.3
5503	-21.9	27.4	727.9
5504	-21.8	27.4	727.5
5505	-21.7	27.4	727.0
5506	-21.6	27.3	726.6
5507	-21.4	27.3	726.2
5508	-21.3	27.3	725.7
5509	-21.2	27.2	725.3
5510	-21.1	27.2	724.8
5511	-21.0	27.2	724.4
5512	-20.9	27.1	723.9
5513	-20.8	27.0	723.4
5514	-20.8	27.0	723.0
5515	-20.7	26.9	722.5
5516	-20.6	26.8	722.0
5517	-20.5	26.7	721.5
5518	-20.5	26.7	721.0
5519	-20.4	26.6	720.6
5520	-20.4	26.4	720.1
5521	-20.3	26.3	719.6
5522	-20.3	26.2	719.1
5523	-20.3	26.1	718.6
5524	-20.2	25.9	718.1
5525	-20.2	25.7	717.7
5526	-20.2	25.6	717.2
5527	-20.2	25.4	716.7
5528	-20.2	25.2	716.2
5529	-20.2	25.0	715.8
5530	-20.3	24.8	715.3
5531	-20.3	24.6	714.9
5532	-20.3	24.3	714.4
5533	-20.4	24.1	714.0
5534	-20.4	23.8	713.5
5535	-20.5	23.5	713.1
5536	-20.5	23.2	712.7
5537	-20.6	22.9	712.3
5538	-20.7	22.6	711.9
5539	-20.7	22.2	711.5
5540	-20.8	21.9	711.1
5541	-20.9	21.5	710.8
5542	-21.0	21.2	710.4
5543	-21.1	20.8	710.1
5544	-21.3	20.4	709.8
5545	-21.4	20.0	709.5
5546	-21.5	19.6	709.2
5547	-21.6	19.2	708.9
5548	-21.8	18.8	708.7
5549	-21.9	18.3	708.4
5550	-22.1	17.9	708.2
5551	-22.2	17.4	708.0
5552	-22.4	17.0	707.8
5553	-22.5	16.5	707.7
5554	-22.7	16.1	707.5
5555	-22.9	15.7	707.4
5556	-23.0	15.2	707.3
5557	-23.2	14.8	707.3
5558	-23.4	14.3	707.2
5559	-23.5	13.9	707.2
5560	-23.7	13.4	707.2
5561	-23.9	13.0	707.2
5562	-24.1	12.6	707.3
5563	-24.2	12.2	707.4
5564	-24.4	11.8	707.5
5565	-24.6	11.4	707.6
5566	-24.8	11.0	707.8
5567	-24.9	10.6	707.9
5568	-25.1	10.2	708.2
5569	-25.2	9.9	708.4
5570	-25.4	9.6	708.7
5571	-25.6	9.2	708.9
5572	-25.7	8.9	709.3
5573	-25.8	8.6	709.6
5574	-26.0	8.4	710.0
5575	-26.1	8.1	710.4
5576	-26.2	7.9	710.8
5577	-26.4	7.6	711.2
5578	-26.5	7.4	711.7
5579	-26.6	7.2	712.2
5580	-26.7	7.1	712.8
5581	-26.7	6.9	713.3
5582	-26.8	6.8	713.9
5583	-26.9	6.6	714.5
5584	-26.9	6.5	715.1
5585	-27.0	6.4	715.8
5586	-27.0	6.4	716.4
5587	-27.0	6.3	717.1
5588	-27.0	6.3	717.8
5589	-27.0	6.2	718.6
5590	-26.9	6.2	719.3
5591	-26.9	6.2	720.1
5592	-26.8	6.2	720.9
5593	-26.7	6.3	721.7
5594	-26.6	6.3	722.5
5595	-26.5	6.4	723.4
5596	-26.4	6.4	724.2
5597	-26.2	6.5	725.1
5598	-26.0	6.6	726.0
5599	-25.8	6.7	726.9
5600	-25.6	6.8	727.8
5601	-25.4	6.9	728.7
5602	-25.1	7.0	729.6
5603	-24.9	7.1	730.6
5604	-24.6	7.2	731.5
5605	-24.3	7.3	732.4
5606	-23.9	7.4	733.4
5607	-23.6	7.6	734.3
5608	-23.2	7.7	735.3
5609	-22.8	7.8	736.3
5610	-22.4	8.0	737.2
5611	-21.9	8.1	738.2
5612	-21.5	8.3	739.1
5613	-21.0	8.4	740.1
5614	-20.5	8.5	741.0
5615	-20.0	8.7	742.0
5616	-19.4	8.8	742.9
5617	-18.9	8.9	743.8
5618	-18.3	9.1	744.8
5619	-17.7	9.2	745.7
5620	-17.0	9.3	746.6
5621	-16.4	9.5	747.5
5622	-15.7	9.6	748.4
5623	-15.0	9.7	749.3
5624	-14.3	9.9	750.1
5625	-13.6	10.0	751.0
5626	-12.8	10.1	751.8
5627	-12.0	10.3	752.6
5628	-11.2	10.4	753.4
5629	-10.4	10.5	754.2
5630	-9.6	10.6	755.0
5631	-8.7	10.8	755.8
5632	-7.9	10.9	756.5
5633	-7.0	11.0	757.2
5634	-6.0	11.1	757.9
5635	-5.1	11.3	758.6
5636	-4.2	11.4	759.3
5637	-3.2	11.5	759.9
5638	-2.2	11.7	760.6
5639	-1.2	11.8	761.2
5640	-0.1	11.9	761.8
5641	0.9	12.0	762.4
5642	2.0	12.2	762.9
5643	3.1	12.3	763.5
5644	4.2	12.4	764.0
5645	5.3	12.6	764.5
5646	6.4	12.7	765.0
5647	7.6	12.8	765.4
5648	8.7	12.9	765.9
5649	9.9	13.1	766.3
5650	11.1	13.2	766.7
5651	12.3	13.3	767.1
5652	13.5	13.4	767.5
5653	14.8	13.5	767.9
5654	16.0	13.6	768.2
5655	17.3	13.7	768.5
5656	18.6	13.8	768.9
5657	19.9	13.9	769.2
5658	21.2	14.0	769.5
5659	22.5	14.0	769.7
5660	23.8	14.1	770.0
5661	25.1	14.2	770.2
5662	26.4	14.2	770.5
5663	27.8	14.2	770.7
5664	29.1	14.2	770.9
5665	30.5	14.2	771.1
5666	31.8	14.2	771.3
5667	33.1	14.2	771.4
5668	34.5	14.1	771.6
5669	35.8	14.1	771.7
5670	37.2	14.0	771.8
5671	38.5	13.9	772.0
5672	39.8	13.8	772.1
5673	41.2	13.6	772.1
5674	42.5	13.5	772.2
5675	43.8	13.3	772.3
5676	45.1	13.1	772.3
5677	46.4	12.9	772.4
5678	47.7	12.7	772.4
5679	48.9	12.4	772.4
5680	50.2	12.1	772.4
5681	51.4	11.8	772.4
5682	52.6	11.5	772.3
5683	53.8	11.1	772.3
5684	55.0	10.8	772.2
5685	56.2	10.4	772.1
5686	57.3	10.0	772.0
5687	58.4	9.5	771.9
5688	59.5	9.1	771.8
5689	60.6	8.6	771.6
5690	61.6	8.1	771.5
5691	62.6	7.6	771.3
5692	63.6	7.1	771.1
5693	64.6	6.6	770.9
5694	65.5	6.0	770.6
5695	66.4	5.5	770.4
5696	67.3	4.9	770.1
5697	68.2	4.3	769.8
5698	69.0	3.7	769.5
5699	69.8	3.1	769.2
5700	70.6	2.4	768.8
5701	71.3	1.8	768.5
5702	72.0	1.2	768.1
5703	72.7	0.5	767.7
5704	73.3	-0.1	767.3
5705	73.9	-0.7	766.9
5706	74.5	-1.4	766.5
5707	75.0	-2.0	766.1
5708	75.5	-2.7	765.7
5709	76.0	-3.3	765.2
5710	76.4	-4.0	764.7
5711	76.9	-4.6	764.3
5712	77.2	-5.2	763.8
5713	77.6	-5.9	763.3
5714	77.9	-6.5	762.9
5715	78.1	-7.1	762.4
5716	78.4	-7.7	761.9
5717	78.6	-8.3	761.4
5718	78.8	-8.9	761.0
5719	78.9	-9.5	760.5
5720	79.0	-10.1	760.0
5721	79.1	-10.7	759.6
5722	79.1	-11.2	759.1
5723	79.1	-11.8	758.7
5724	79.1	-12.3	758.2
5725	79.0	-12.8	757.8
5726	78.9	-13.3	757.4
5727	78.7	-13.8	757.0
5728	78.6	-14.3	756.6
5729	78.4	-14.8	756.2
5730	78.1	-15.2	755.8
5731	77.9	-15.7	755.4
5732	77.6	-16.1	755.1
5733	77.2	-16.5	754.7
