	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 1.c3d
	FP3	FP3	FP3
	FORCE	FORCE	FORCE
	PROCESSED	PROCESSED	PROCESSED
ITEM	X	Y	Z
4886	14.0	-3.1	754.7
4887	14.1	-3.1	754.5
4888	14.2	-3.1	754.3
4889	14.2	-3.1	754.1
4890	14.3	-3.1	753.9
4891	14.3	-3.1	753.7
4892	14.4	-3.1	753.5
4893	14.4	-3.2	753.2
4894	14.5	-3.2	752.9
4895	14.5	-3.2	752.7
4896	14.6	-3.3	752.4
4897	14.6	-3.3	752.1
4898	14.6	-3.4	751.8
4899	14.7	-3.4	751.5
4900	14.7	-3.5	751.1
4901	14.7	-3.5	750.8
4902	14.8	-3.6	750.4
4903	14.8	-3.6	750.1
4904	14.8	-3.7	749.7
4905	14.9	-3.8	749.4
4906	14.9	-3.8	749.0
4907	14.9	-3.9	748.6
4908	14.9	-4.0	748.2
4909	14.9	-4.0	747.8
4910	15.0	-4.1	747.4
4911	15.0	-4.2	747.0
4912	15.0	-4.3	746.6
4913	15.0	-4.4	746.2
4914	15.0	-4.4	745.8
4915	15.1	-4.5	745.3
4916	15.1	-4.6	744.9
4917	15.1	-4.7	744.5
4918	15.1	-4.8	744.1
4919	15.1	-4.9	743.7
4920	15.1	-4.9	743.2
4921	15.1	-5.0	742.8
4922	15.1	-5.1	742.4
4923	15.1	-5.2	742.0
4924	15.1	-5.3	741.6
4925	15.1	-5.4	741.1
4926	15.1	-5.4	740.7
4927	15.1	-5.5	740.3
4928	15.1	-5.6	739.9
4929	15.1	-5.7	739.5
4930	15.1	-5.8	739.1
4931	15.1	-5.8	738.7
4932	15.1	-5.9	738.4
4933	15.0	-6.0	738.0
4934	15.0	-6.1	737.6
4935	15.0	-6.1	737.2
4936	15.0	-6.2	736.9
4937	14.9	-6.3	736.5
4938	14.9	-6.3	736.2
4939	14.9	-6.4	735.8
4940	14.8	-6.4	735.5
4941	14.8	-6.5	735.2
4942	14.8	-6.5	734.9
4943	14.7	-6.6	734.6
4944	14.7	-6.6	734.3
4945	14.6	-6.7	734.0
4946	14.6	-6.7	733.7
4947	14.5	-6.7	733.4
4948	14.5	-6.8	733.2
4949	14.4	-6.8	732.9
4950	14.4	-6.8	732.7
4951	14.3	-6.9	732.5
4952	14.2	-6.9	732.2
4953	14.2	-6.9	732.0
4954	14.1	-6.9	731.8
4955	14.0	-6.9	731.6
4956	14.0	-6.9	731.5
4957	13.9	-6.9	731.3
4958	13.8	-6.9	731.1
4959	13.8	-6.9	731.0
4960	13.7	-6.9	730.9
4961	13.6	-6.9	730.7
4962	13.5	-6.9	730.6
4963	13.5	-6.9	730.5
4964	13.4	-6.9	730.4
4965	13.3	-6.9	730.4
4966	13.3	-6.9	730.3
4967	13.2	-6.9	730.2
4968	13.1	-6.8	730.2
4969	13.0	-6.8	730.1
4970	13.0	-6.8	730.1
4971	12.9	-6.8	730.1
4972	12.8	-6.8	730.0
4973	12.8	-6.7	730.0
4974	12.7	-6.7	730.0
4975	12.7	-6.7	730.0
4976	12.6	-6.7	730.0
4977	12.5	-6.6	730.1
4978	12.5	-6.6	730.1
4979	12.4	-6.6	730.1
4980	12.4	-6.6	730.2
4981	12.3	-6.5	730.2
4982	12.3	-6.5	730.2
4983	12.2	-6.5	730.3
4984	12.2	-6.5	730.4
4985	12.1	-6.5	730.4
4986	12.1	-6.4	730.5
4987	12.1	-6.4	730.5
4988	12.0	-6.4	730.6
4989	12.0	-6.4	730.7
4990	12.0	-6.4	730.8
4991	11.9	-6.4	730.9
4992	11.9	-6.4	730.9
4993	11.8	-6.4	731.0
4994	11.8	-6.4	731.1
4995	11.8	-6.4	731.2
4996	11.7	-6.4	731.3
4997	11.7	-6.4	731.4
4998	11.7	-6.4	731.5
4999	11.6	-6.4	731.6
5000	11.6	-6.4	731.7
5001	11.6	-6.4	731.8
5002	11.5	-6.4	731.9
5003	11.5	-6.4	732.0
5004	11.5	-6.5	732.2
5005	11.4	-6.5	732.3
5006	11.4	-6.5	732.4
5007	11.3	-6.5	732.5
5008	11.3	-6.5	732.6
5009	11.3	-6.6	732.7
5010	11.2	-6.6	732.9
5011	11.2	-6.6	733.0
5012	11.1	-6.7	733.1
5013	11.0	-6.7	733.3
5014	11.0	-6.7	733.4
5015	10.9	-6.7	733.6
5016	10.9	-6.8	733.7
5017	10.8	-6.8	733.9
5018	10.7	-6.8	734.0
5019	10.7	-6.9	734.2
5020	10.6	-6.9	734.3
5021	10.5	-6.9	734.5
5022	10.4	-7.0	734.7
5023	10.3	-7.0	734.9
5024	10.3	-7.0	735.0
5025	10.2	-7.0	735.2
5026	10.1	-7.1	735.4
5027	10.0	-7.1	735.6
5028	9.9	-7.1	735.8
5029	9.8	-7.2	736.0
5030	9.7	-7.2	736.2
5031	9.6	-7.2	736.5
5032	9.5	-7.3	736.7
5033	9.4	-7.3	736.9
5034	9.3	-7.3	737.1
5035	9.2	-7.4	737.4
5036	9.1	-7.4	737.6
5037	9.0	-7.4	737.9
5038	8.9	-7.4	738.1
5039	8.8	-7.5	738.3
5040	8.7	-7.5	738.6
5041	8.6	-7.5	738.8
5042	8.5	-7.5	739.1
5043	8.4	-7.6	739.3
5044	8.3	-7.6	739.6
5045	8.2	-7.6	739.8
5046	8.1	-7.6	740.1
5047	8.1	-7.7	740.3
5048	8.0	-7.7	740.6
5049	7.9	-7.7	740.8
5050	7.8	-7.7	741.1
5051	7.7	-7.8	741.3
5052	7.6	-7.8	741.5
5053	7.5	-7.8	741.8
5054	7.4	-7.8	742.0
5055	7.3	-7.8	742.2
5056	7.2	-7.9	742.4
5057	7.2	-7.9	742.6
5058	7.1	-7.9	742.8
5059	7.0	-7.9	743.0
5060	6.9	-7.9	743.2
5061	6.8	-7.9	743.4
5062	6.8	-8.0	743.5
5063	6.7	-8.0	743.7
5064	6.6	-8.0	743.8
5065	6.5	-8.0	744.0
5066	6.4	-8.0	744.1
5067	6.4	-8.0	744.2
5068	6.3	-8.1	744.4
5069	6.2	-8.1	744.5
5070	6.1	-8.1	744.6
5071	6.0	-8.1	744.7
5072	5.9	-8.1	744.8
5073	5.9	-8.1	744.8
5074	5.8	-8.1	744.9
5075	5.7	-8.2	745.0
5076	5.6	-8.2	745.0
5077	5.5	-8.2	745.1
5078	5.4	-8.2	745.1
5079	5.3	-8.2	745.2
5080	5.2	-8.2	745.2
5081	5.1	-8.3	745.2
5082	5.0	-8.3	745.2
5083	4.9	-8.3	745.2
5084	4.8	-8.3	745.2
5085	4.7	-8.3	745.3
5086	4.6	-8.3	745.3
5087	4.4	-8.4	745.3
5088	4.3	-8.4	745.2
5089	4.2	-8.4	745.2
5090	4.1	-8.4	745.2
5091	3.9	-8.4	745.2
5092	3.8	-8.5	745.2
5093	3.7	-8.5	745.2
5094	3.6	-8.5	745.2
5095	3.4	-8.5	745.2
5096	3.3	-8.5	745.1
5097	3.1	-8.6	745.1
5098	3.0	-8.6	745.1
5099	2.9	-8.6	745.1
5100	2.7	-8.7	745.0
5101	2.6	-8.7	745.0
5102	2.4	-8.7	745.0
5103	2.3	-8.7	744.9
5104	2.1	-8.8	744.9
5105	2.0	-8.8	744.9
5106	1.8	-8.8	744.8
5107	1.6	-8.8	744.8
5108	1.5	-8.9	744.8
5109	1.3	-8.9	744.7
5110	1.2	-8.9	744.7
5111	1.0	-9.0	744.7
5112	0.8	-9.0	744.6
5113	0.7	-9.0	744.6
5114	0.5	-9.0	744.6
5115	0.4	-9.1	744.5
5116	0.2	-9.1	744.5
5117	0.0	-9.1	744.5
5118	-0.1	-9.1	744.4
5119	-0.3	-9.1	744.4
5120	-0.5	-9.2	744.4
5121	-0.6	-9.2	744.3
5122	-0.8	-9.2	744.3
5123	-1.0	-9.2	744.3
5124	-1.1	-9.2	744.3
5125	-1.3	-9.2	744.2
5126	-1.4	-9.2	744.2
5127	-1.6	-9.2	744.2
5128	-1.7	-9.3	744.2
5129	-1.9	-9.3	744.2
5130	-2.0	-9.3	744.2
5131	-2.2	-9.3	744.2
5132	-2.3	-9.3	744.1
5133	-2.5	-9.2	744.1
5134	-2.6	-9.2	744.1
5135	-2.7	-9.2	744.2
5136	-2.9	-9.2	744.2
5137	-3.0	-9.2	744.2
5138	-3.1	-9.2	744.2
5139	-3.2	-9.2	744.2
5140	-3.3	-9.2	744.2
5141	-3.5	-9.1	744.2
5142	-3.6	-9.1	744.2
5143	-3.7	-9.1	744.3
5144	-3.7	-9.1	744.3
5145	-3.8	-9.1	744.3
5146	-3.9	-9.0	744.3
5147	-4.0	-9.0	744.3
5148	-4.0	-9.0	744.3
5149	-4.1	-9.0	744.4
5150	-4.2	-9.0	744.4
5151	-4.2	-8.9	744.4
5152	-4.3	-8.9	744.4
5153	-4.3	-8.9	744.4
5154	-4.3	-8.9	744.4
5155	-4.3	-8.8	744.4
5156	-4.3	-8.8	744.3
5157	-4.4	-8.8	744.3
5158	-4.4	-8.8	744.3
5159	-4.3	-8.8	744.3
5160	-4.3	-8.8	744.2
5161	-4.3	-8.7	744.2
5162	-4.3	-8.7	744.1
5163	-4.3	-8.7	744.1
5164	-4.2	-8.7	744.0
5165	-4.2	-8.7	743.9
5166	-4.1	-8.7	743.8
5167	-4.0	-8.7	743.7
5168	-4.0	-8.7	743.6
5169	-3.9	-8.7	743.5
5170	-3.8	-8.7	743.4
5171	-3.7	-8.7	743.2
5172	-3.7	-8.7	743.1
5173	-3.6	-8.7	742.9
5174	-3.5	-8.7	742.8
5175	-3.3	-8.7	742.6
5176	-3.2	-8.7	742.4
5177	-3.1	-8.7	742.2
5178	-3.0	-8.7	742.1
5179	-2.9	-8.7	741.8
5180	-2.7	-8.7	741.6
5181	-2.6	-8.7	741.4
5182	-2.5	-8.7	741.2
5183	-2.3	-8.7	741.0
5184	-2.2	-8.8	740.7
5185	-2.0	-8.8	740.5
5186	-1.9	-8.8	740.2
5187	-1.7	-8.8	740.0
5188	-1.5	-8.8	739.7
5189	-1.4	-8.8	739.5
5190	-1.2	-8.8	739.2
5191	-1.1	-8.9	738.9
5192	-0.9	-8.9	738.6
5193	-0.7	-8.9	738.4
5194	-0.6	-8.9	738.1
5195	-0.4	-8.9	737.8
5196	-0.2	-9.0	737.5
5197	-0.1	-9.0	737.3
5198	0.1	-9.0	737.0
5199	0.3	-9.0	736.7
5200	0.4	-9.0	736.5
5201	0.6	-9.1	736.2
5202	0.8	-9.1	735.9
5203	0.9	-9.1	735.7
5204	1.1	-9.1	735.4
5205	1.2	-9.1	735.1
5206	1.4	-9.1	734.9
5207	1.5	-9.2	734.6
5208	1.7	-9.2	734.4
5209	1.8	-9.2	734.2
5210	2.0	-9.2	734.0
5211	2.1	-9.2	733.7
5212	2.3	-9.2	733.5
5213	2.4	-9.3	733.3
5214	2.5	-9.3	733.1
5215	2.6	-9.3	732.9
5216	2.8	-9.3	732.7
5217	2.9	-9.3	732.6
5218	3.0	-9.3	732.4
5219	3.1	-9.4	732.2
5220	3.2	-9.4	732.1
5221	3.3	-9.4	732.0
5222	3.4	-9.4	731.8
5223	3.5	-9.4	731.7
5224	3.6	-9.4	731.6
5225	3.7	-9.4	731.5
5226	3.7	-9.4	731.4
5227	3.8	-9.4	731.3
5228	3.9	-9.5	731.3
5229	3.9	-9.5	731.2
5230	4.0	-9.5	731.2
5231	4.0	-9.5	731.1
5232	4.1	-9.5	731.1
5233	4.1	-9.5	731.1
5234	4.2	-9.5	731.1
5235	4.2	-9.5	731.1
5236	4.3	-9.5	731.1
5237	4.3	-9.5	731.1
5238	4.3	-9.5	731.2
5239	4.4	-9.5	731.2
5240	4.4	-9.5	731.3
5241	4.4	-9.5	731.4
5242	4.4	-9.6	731.5
5243	4.4	-9.6	731.6
5244	4.5	-9.6	731.7
5245	4.5	-9.6	731.8
5246	4.5	-9.6	731.9
5247	4.5	-9.6	732.0
5248	4.5	-9.6	732.2
5249	4.5	-9.6	732.3
5250	4.5	-9.6	732.5
5251	4.5	-9.6	732.7
5252	4.6	-9.6	732.9
5253	4.6	-9.6	733.1
5254	4.6	-9.6	733.3
5255	4.6	-9.6	733.5
5256	4.6	-9.6	733.7
5257	4.6	-9.6	733.9
5258	4.6	-9.6	734.2
5259	4.7	-9.6	734.4
5260	4.7	-9.6	734.7
5261	4.7	-9.6	734.9
5262	4.7	-9.6	735.2
5263	4.7	-9.7	735.5
5264	4.8	-9.7	735.8
5265	4.8	-9.7	736.0
5266	4.8	-9.7	736.3
5267	4.9	-9.7	736.7
5268	4.9	-9.7	737.0
5269	5.0	-9.7	737.3
5270	5.0	-9.7	737.6
5271	5.0	-9.7	737.9
5272	5.1	-9.7	738.3
5273	5.1	-9.7	738.6
5274	5.2	-9.6	739.0
5275	5.3	-9.6	739.3
5276	5.3	-9.6	739.7
5277	5.4	-9.6	740.0
5278	5.5	-9.6	740.4
5279	5.5	-9.6	740.8
5280	5.6	-9.6	741.1
5281	5.7	-9.6	741.5
5282	5.8	-9.6	741.9
5283	5.9	-9.6	742.3
5284	6.0	-9.6	742.7
5285	6.0	-9.6	743.0
5286	6.1	-9.5	743.4
5287	6.2	-9.5	743.8
5288	6.3	-9.5	744.2
5289	6.4	-9.5	744.6
5290	6.6	-9.5	745.0
5291	6.7	-9.5	745.4
5292	6.8	-9.5	745.8
5293	6.9	-9.5	746.3
5294	7.0	-9.4	746.7
5295	7.2	-9.4	747.1
5296	7.3	-9.4	747.5
5297	7.4	-9.4	747.9
5298	7.5	-9.4	748.3
5299	7.7	-9.4	748.7
5300	7.8	-9.3	749.1
5301	8.0	-9.3	749.5
5302	8.1	-9.3	749.9
5303	8.3	-9.3	750.3
5304	8.4	-9.3	750.7
5305	8.6	-9.3	751.1
5306	8.7	-9.3	751.4
5307	8.9	-9.2	751.8
5308	9.1	-9.2	752.2
5309	9.2	-9.2	752.6
5310	9.4	-9.2	752.9
5311	9.6	-9.2	753.3
5312	9.7	-9.2	753.7
5313	9.9	-9.2	754.0
5314	10.1	-9.2	754.4
5315	10.3	-9.2	754.7
5316	10.4	-9.1	755.0
5317	10.6	-9.1	755.4
5318	10.8	-9.1	755.7
5319	11.0	-9.1	756.0
5320	11.2	-9.1	756.3
5321	11.4	-9.1	756.6
5322	11.6	-9.1	756.9
5323	11.8	-9.1	757.2
5324	11.9	-9.1	757.5
5325	12.1	-9.1	757.7
5326	12.3	-9.1	758.0
5327	12.5	-9.1	758.2
5328	12.7	-9.1	758.5
5329	12.9	-9.1	758.7
5330	13.1	-9.1	758.9
5331	13.3	-9.1	759.1
5332	13.5	-9.1	759.3
5333	13.7	-9.1	759.5
5334	13.8	-9.2	759.7
5335	14.0	-9.2	759.9
5336	14.2	-9.2	760.1
5337	14.4	-9.2	760.2
5338	14.6	-9.2	760.4
5339	14.8	-9.2	760.5
5340	14.9	-9.2	760.6
5341	15.1	-9.3	760.7
5342	15.3	-9.3	760.8
5343	15.4	-9.3	760.9
5344	15.6	-9.3	761.0
5345	15.8	-9.4	761.1
5346	15.9	-9.4	761.1
5347	16.1	-9.4	761.2
5348	16.2	-9.5	761.2
5349	16.4	-9.5	761.2
5350	16.5	-9.5	761.2
5351	16.6	-9.6	761.2
5352	16.8	-9.6	761.2
5353	16.9	-9.6	761.2
5354	17.0	-9.7	761.1
5355	17.1	-9.7	761.1
5356	17.2	-9.8	761.0
5357	17.3	-9.8	760.9
5358	17.4	-9.9	760.8
5359	17.5	-9.9	760.7
5360	17.6	-10.0	760.6
5361	17.6	-10.0	760.4
5362	17.7	-10.1	760.3
5363	17.8	-10.1	760.1
5364	17.8	-10.2	759.9
5365	17.9	-10.2	759.7
5366	17.9	-10.3	759.5
5367	17.9	-10.4	759.2
5368	17.9	-10.4	759.0
5369	17.9	-10.5	758.7
5370	17.9	-10.5	758.4
5371	17.9	-10.6	758.1
5372	17.9	-10.7	757.8
5373	17.9	-10.7	757.5
5374	17.9	-10.8	757.1
5375	17.8	-10.9	756.8
5376	17.8	-10.9	756.4
5377	17.7	-11.0	756.0
5378	17.6	-11.1	755.6
5379	17.5	-11.1	755.2
5380	17.5	-11.2	754.8
5381	17.3	-11.3	754.3
5382	17.2	-11.3	753.9
5383	17.1	-11.4	753.4
5384	17.0	-11.5	752.9
5385	16.8	-11.5	752.4
5386	16.7	-11.6	751.9
5387	16.5	-11.6	751.4
5388	16.3	-11.7	750.9
5389	16.2	-11.8	750.3
5390	16.0	-11.8	749.8
5391	15.7	-11.9	749.2
5392	15.5	-12.0	748.7
5393	15.3	-12.0	748.1
5394	15.1	-12.1	747.5
5395	14.8	-12.1	746.9
5396	14.5	-12.2	746.4
5397	14.3	-12.3	745.8
5398	14.0	-12.3	745.2
5399	13.7	-12.4	744.6
5400	13.4	-12.4	744.0
5401	13.1	-12.5	743.4
5402	12.7	-12.5	742.8
5403	12.4	-12.6	742.2
5404	12.1	-12.6	741.7
5405	11.7	-12.7	741.1
5406	11.3	-12.7	740.5
5407	11.0	-12.8	739.9
5408	10.6	-12.8	739.4
5409	10.2	-12.9	738.8
5410	9.8	-12.9	738.3
5411	9.3	-13.0	737.7
5412	8.9	-13.0	737.2
5413	8.5	-13.1	736.7
5414	8.1	-13.1	736.2
5415	7.6	-13.1	735.7
5416	7.2	-13.2	735.2
5417	6.7	-13.2	734.7
5418	6.2	-13.3	734.2
5419	5.8	-13.3	733.8
5420	5.3	-13.3	733.3
5421	4.8	-13.4	732.9
5422	4.3	-13.4	732.5
5423	3.8	-13.4	732.1
5424	3.4	-13.5	731.8
5425	2.9	-13.5	731.4
5426	2.4	-13.5	731.1
5427	1.9	-13.5	730.8
5428	1.4	-13.6	730.5
5429	0.9	-13.6	730.2
5430	0.4	-13.6	729.9
5431	-0.1	-13.6	729.7
5432	-0.5	-13.6	729.4
5433	-1.0	-13.7	729.2
5434	-1.5	-13.7	729.0
5435	-2.0	-13.7	728.9
5436	-2.4	-13.7	728.7
5437	-2.9	-13.7	728.6
5438	-3.3	-13.7	728.5
5439	-3.8	-13.7	728.4
5440	-4.2	-13.7	728.3
5441	-4.6	-13.7	728.2
5442	-5.0	-13.7	728.2
5443	-5.4	-13.8	728.1
5444	-5.8	-13.8	728.1
5445	-6.2	-13.7	728.1
5446	-6.5	-13.7	728.2
5447	-6.9	-13.7	728.2
5448	-7.2	-13.7	728.3
5449	-7.5	-13.7	728.4
5450	-7.8	-13.7	728.4
5451	-8.1	-13.7	728.5
5452	-8.4	-13.7	728.7
5453	-8.6	-13.7	728.8
5454	-8.9	-13.7	728.9
5455	-9.1	-13.7	729.1
5456	-9.3	-13.7	729.3
5457	-9.5	-13.6	729.4
5458	-9.7	-13.6	729.6
5459	-9.8	-13.6	729.8
5460	-10.0	-13.6	730.0
5461	-10.1	-13.6	730.2
5462	-10.2	-13.5	730.5
5463	-10.3	-13.5	730.7
5464	-10.4	-13.5	730.9
5465	-10.4	-13.5	731.2
5466	-10.5	-13.5	731.4
5467	-10.5	-13.5	731.6
5468	-10.5	-13.4	731.9
5469	-10.5	-13.4	732.1
5470	-10.5	-13.4	732.4
5471	-10.4	-13.4	732.6
5472	-10.4	-13.4	732.9
5473	-10.3	-13.3	733.1
5474	-10.2	-13.3	733.3
5475	-10.1	-13.3	733.6
5476	-10.0	-13.3	733.8
5477	-9.9	-13.3	734.0
5478	-9.7	-13.2	734.2
5479	-9.6	-13.2	734.4
5480	-9.4	-13.2	734.6
5481	-9.2	-13.2	734.8
5482	-9.0	-13.2	735.0
5483	-8.8	-13.2	735.2
5484	-8.6	-13.2	735.3
5485	-8.4	-13.2	735.5
5486	-8.2	-13.1	735.6
5487	-7.9	-13.1	735.7
5488	-7.7	-13.1	735.8
5489	-7.4	-13.1	735.9
5490	-7.2	-13.1	736.0
5491	-6.9	-13.1	736.0
5492	-6.6	-13.1	736.1
5493	-6.4	-13.1	736.1
5494	-6.1	-13.1	736.1
5495	-5.8	-13.1	736.1
5496	-5.5	-13.1	736.1
5497	-5.3	-13.1	736.0
5498	-5.0	-13.1	736.0
5499	-4.7	-13.1	735.9
5500	-4.4	-13.0	735.8
5501	-4.1	-13.0	735.7
5502	-3.8	-13.0	735.5
5503	-3.6	-13.0	735.4
5504	-3.3	-13.0	735.2
5505	-3.0	-13.0	735.0
5506	-2.7	-13.0	734.8
5507	-2.5	-13.0	734.6
5508	-2.2	-13.0	734.4
5509	-1.9	-13.0	734.1
5510	-1.7	-13.0	733.9
5511	-1.4	-12.9	733.6
5512	-1.2	-12.9	733.3
5513	-0.9	-12.9	733.0
5514	-0.7	-12.9	732.7
5515	-0.4	-12.9	732.3
5516	-0.2	-12.8	732.0
5517	-0.0	-12.8	731.7
5518	0.2	-12.8	731.3
5519	0.4	-12.8	730.9
5520	0.6	-12.7	730.6
5521	0.8	-12.7	730.2
5522	0.9	-12.7	729.8
5523	1.1	-12.6	729.4
5524	1.3	-12.6	729.0
5525	1.4	-12.5	728.6
5526	1.5	-12.5	728.2
5527	1.7	-12.4	727.8
5528	1.8	-12.4	727.4
5529	1.9	-12.3	727.0
5530	2.0	-12.2	726.6
5531	2.1	-12.2	726.2
5532	2.1	-12.1	725.8
5533	2.2	-12.0	725.4
5534	2.2	-12.0	725.0
5535	2.3	-11.9	724.6
5536	2.3	-11.8	724.2
5537	2.3	-11.7	723.8
5538	2.3	-11.6	723.5
5539	2.3	-11.5	723.1
5540	2.2	-11.4	722.8
5541	2.2	-11.3	722.5
5542	2.1	-11.2	722.2
5543	2.1	-11.1	721.9
5544	2.0	-11.0	721.7
5545	1.9	-10.9	721.4
5546	1.8	-10.7	721.2
5547	1.6	-10.6	721.0
5548	1.5	-10.5	720.8
5549	1.3	-10.3	720.7
5550	1.2	-10.2	720.6
5551	1.0	-10.1	720.5
5552	0.8	-9.9	720.4
5553	0.6	-9.8	720.4
5554	0.3	-9.6	720.4
5555	0.1	-9.4	720.4
5556	-0.1	-9.3	720.5
5557	-0.4	-9.1	720.6
5558	-0.7	-9.0	720.7
5559	-1.0	-8.8	720.9
5560	-1.3	-8.6	721.1
5561	-1.6	-8.4	721.3
5562	-1.9	-8.3	721.6
5563	-2.2	-8.1	721.9
5564	-2.6	-7.9	722.3
5565	-2.9	-7.7	722.7
5566	-3.3	-7.6	723.2
5567	-3.6	-7.4	723.6
5568	-4.0	-7.2	724.2
5569	-4.4	-7.0	724.7
5570	-4.8	-6.8	725.3
5571	-5.1	-6.7	726.0
5572	-5.5	-6.5	726.7
5573	-5.9	-6.3	727.4
5574	-6.3	-6.1	728.1
5575	-6.7	-6.0	728.9
5576	-7.1	-5.8	729.8
5577	-7.5	-5.6	730.6
5578	-7.9	-5.5	731.5
5579	-8.3	-5.3	732.5
5580	-8.7	-5.1	733.4
5581	-9.1	-5.0	734.4
5582	-9.4	-4.8	735.4
5583	-9.8	-4.7	736.5
5584	-10.2	-4.5	737.5
5585	-10.5	-4.4	738.6
5586	-10.9	-4.3	739.7
5587	-11.2	-4.1	740.8
5588	-11.5	-4.0	742.0
5589	-11.8	-3.9	743.1
5590	-12.1	-3.8	744.3
5591	-12.4	-3.6	745.4
5592	-12.7	-3.5	746.6
5593	-13.0	-3.4	747.8
5594	-13.2	-3.3	748.9
5595	-13.4	-3.3	750.1
5596	-13.6	-3.2	751.3
5597	-13.8	-3.1	752.4
5598	-14.0	-3.0	753.6
5599	-14.1	-3.0	754.7
5600	-14.3	-2.9	755.9
5601	-14.4	-2.9	757.0
5602	-14.5	-2.8	758.1
5603	-14.6	-2.8	759.2
5604	-14.6	-2.7	760.2
5605	-14.7	-2.7	761.3
5606	-14.7	-2.7	762.3
5607	-14.7	-2.7	763.3
5608	-14.7	-2.7	764.2
5609	-14.6	-2.7	765.2
5610	-14.6	-2.7	766.1
5611	-14.5	-2.7	766.9
5612	-14.4	-2.7	767.8
5613	-14.3	-2.7	768.5
5614	-14.1	-2.7	769.3
5615	-14.0	-2.8	770.0
5616	-13.8	-2.8	770.7
5617	-13.6	-2.8	771.3
5618	-13.4	-2.9	771.9
5619	-13.2	-2.9	772.5
5620	-13.0	-3.0	773.0
5621	-12.8	-3.0	773.4
5622	-12.5	-3.1	773.8
5623	-12.2	-3.2	774.2
5624	-12.0	-3.2	774.5
5625	-11.7	-3.3	774.8
5626	-11.4	-3.4	775.1
5627	-11.0	-3.5	775.2
5628	-10.7	-3.6	775.4
5629	-10.4	-3.6	775.5
5630	-10.1	-3.7	775.5
5631	-9.7	-3.8	775.5
5632	-9.4	-3.9	775.5
5633	-9.0	-4.0	775.4
5634	-8.7	-4.1	775.3
5635	-8.3	-4.2	775.1
5636	-8.0	-4.3	774.8
5637	-7.6	-4.4	774.6
5638	-7.2	-4.5	774.3
5639	-6.9	-4.6	773.9
5640	-6.5	-4.7	773.5
5641	-6.2	-4.8	773.1
5642	-5.8	-4.9	772.6
5643	-5.4	-5.0	772.1
5644	-5.1	-5.1	771.6
5645	-4.8	-5.2	771.0
5646	-4.4	-5.3	770.4
5647	-4.1	-5.4	769.7
5648	-3.8	-5.5	769.1
5649	-3.4	-5.6	768.4
5650	-3.1	-5.7	767.6
5651	-2.8	-5.8	766.9
5652	-2.5	-5.9	766.1
5653	-2.3	-6.0	765.2
5654	-2.0	-6.1	764.4
5655	-1.7	-6.1	763.6
5656	-1.5	-6.2	762.7
5657	-1.2	-6.3	761.8
5658	-1.0	-6.4	760.9
5659	-0.8	-6.4	759.9
5660	-0.6	-6.5	759.0
5661	-0.4	-6.6	758.0
5662	-0.2	-6.6	757.1
5663	-0.0	-6.6	756.1
5664	0.1	-6.7	755.1
5665	0.3	-6.7	754.2
5666	0.4	-6.8	753.2
5667	0.5	-6.8	752.2
5668	0.6	-6.8	751.2
5669	0.7	-6.8	750.2
5670	0.8	-6.8	749.3
5671	0.8	-6.8	748.3
5672	0.9	-6.8	747.4
5673	0.9	-6.8	746.4
5674	0.9	-6.8	745.5
5675	0.9	-6.8	744.6
5676	0.9	-6.7	743.7
5677	0.9	-6.7	742.8
5678	0.9	-6.7	742.0
5679	0.8	-6.6	741.2
5680	0.8	-6.6	740.4
5681	0.7	-6.5	739.6
5682	0.6	-6.5	738.8
5683	0.5	-6.4	738.1
5684	0.4	-6.3	737.4
5685	0.3	-6.2	736.8
5686	0.2	-6.2	736.2
5687	0.1	-6.1	735.6
5688	-0.0	-6.0	735.0
5689	-0.2	-5.9	734.5
5690	-0.3	-5.8	734.0
5691	-0.5	-5.7	733.6
5692	-0.6	-5.6	733.2
5693	-0.8	-5.5	732.8
5694	-1.0	-5.4	732.5
5695	-1.1	-5.3	732.2
5696	-1.3	-5.2	732.0
5697	-1.5	-5.0	731.8
5698	-1.7	-4.9	731.6
5699	-1.8	-4.8	731.5
5700	-2.0	-4.7	731.4
5701	-2.2	-4.6	731.4
5702	-2.4	-4.5	731.4
5703	-2.6	-4.4	731.4
5704	-2.7	-4.3	731.5
5705	-2.9	-4.2	731.6
5706	-3.1	-4.1	731.7
5707	-3.2	-4.0	731.9
5708	-3.4	-3.9	732.1
5709	-3.5	-3.8	732.4
5710	-3.7	-3.7	732.6
5711	-3.8	-3.6	732.9
5712	-4.0	-3.5	733.3
5713	-4.1	-3.4	733.6
5714	-4.2	-3.4	734.0
5715	-4.3	-3.3	734.4
5716	-4.4	-3.2	734.8
5717	-4.5	-3.2	735.3
5718	-4.6	-3.1	735.8
5719	-4.6	-3.1	736.3
5720	-4.7	-3.0	736.8
5721	-4.7	-3.0	737.3
5722	-4.8	-3.0	737.8
5723	-4.8	-2.9	738.4
5724	-4.8	-2.9	738.9
5725	-4.8	-2.9	739.5
5726	-4.8	-2.9	740.1
5727	-4.8	-2.9	740.6
