	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTR 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTR 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTR 1.c3d
	FP3	FP3	FP3
	FORCE	FORCE	FORCE
	PROCESSED	PROCESSED	PROCESSED
ITEM	X	Y	Z
4315	2.5	1.3	737.4
4316	2.3	1.3	737.3
4317	2.1	1.4	737.3
4318	1.9	1.4	737.3
4319	1.7	1.4	737.2
4320	1.5	1.4	737.2
4321	1.3	1.4	737.2
4322	1.1	1.4	737.2
4323	0.9	1.4	737.1
4324	0.7	1.4	737.1
4325	0.5	1.4	737.1
4326	0.3	1.5	737.1
4327	0.0	1.5	737.1
4328	-0.2	1.5	737.2
4329	-0.4	1.5	737.2
4330	-0.6	1.5	737.2
4331	-0.8	1.5	737.3
4332	-1.1	1.5	737.3
4333	-1.3	1.6	737.4
4334	-1.5	1.6	737.4
4335	-1.7	1.6	737.5
4336	-2.0	1.6	737.5
4337	-2.2	1.6	737.6
4338	-2.4	1.7	737.7
4339	-2.6	1.7	737.8
4340	-2.8	1.7	737.9
4341	-3.0	1.7	738.0
4342	-3.2	1.7	738.1
4343	-3.4	1.7	738.3
4344	-3.6	1.8	738.4
4345	-3.8	1.8	738.5
4346	-4.0	1.8	738.7
4347	-4.2	1.8	738.8
4348	-4.4	1.8	739.0
4349	-4.5	1.9	739.1
4350	-4.7	1.9	739.3
4351	-4.9	1.9	739.5
4352	-5.0	1.9	739.7
4353	-5.2	2.0	739.9
4354	-5.3	2.0	740.1
4355	-5.4	2.0	740.3
4356	-5.6	2.0	740.5
4357	-5.7	2.0	740.7
4358	-5.8	2.1	741.0
4359	-5.9	2.1	741.2
4360	-6.0	2.1	741.4
4361	-6.1	2.1	741.7
4362	-6.1	2.2	741.9
4363	-6.2	2.2	742.2
4364	-6.3	2.2	742.4
4365	-6.3	2.2	742.7
4366	-6.4	2.3	743.0
4367	-6.4	2.3	743.2
4368	-6.5	2.3	743.5
4369	-6.5	2.3	743.8
4370	-6.5	2.4	744.1
4371	-6.5	2.4	744.4
4372	-6.5	2.4	744.6
4373	-6.5	2.4	744.9
4374	-6.5	2.4	745.2
4375	-6.5	2.4	745.5
4376	-6.5	2.5	745.8
4377	-6.4	2.5	746.1
4378	-6.4	2.5	746.4
4379	-6.3	2.5	746.7
4380	-6.3	2.5	746.9
4381	-6.2	2.5	747.2
4382	-6.2	2.5	747.5
4383	-6.1	2.5	747.8
4384	-6.0	2.5	748.0
4385	-5.9	2.5	748.3
4386	-5.8	2.5	748.5
4387	-5.7	2.5	748.8
4388	-5.6	2.5	749.0
4389	-5.5	2.5	749.3
4390	-5.4	2.5	749.5
4391	-5.3	2.4	749.7
4392	-5.1	2.4	750.0
4393	-5.0	2.4	750.2
4394	-4.9	2.4	750.4
4395	-4.7	2.4	750.6
4396	-4.6	2.3	750.7
4397	-4.4	2.3	750.9
4398	-4.3	2.3	751.1
4399	-4.1	2.2	751.2
4400	-4.0	2.2	751.4
4401	-3.8	2.2	751.5
4402	-3.7	2.1	751.6
4403	-3.5	2.1	751.7
4404	-3.3	2.0	751.9
4405	-3.2	2.0	751.9
4406	-3.0	2.0	752.0
4407	-2.9	1.9	752.1
4408	-2.7	1.9	752.2
4409	-2.5	1.8	752.2
4410	-2.4	1.8	752.2
4411	-2.2	1.7	752.3
4412	-2.0	1.6	752.3
4413	-1.9	1.6	752.3
4414	-1.7	1.5	752.3
4415	-1.5	1.5	752.3
4416	-1.4	1.4	752.3
4417	-1.2	1.3	752.2
4418	-1.1	1.3	752.2
4419	-0.9	1.2	752.1
4420	-0.8	1.1	752.1
4421	-0.6	1.1	752.0
4422	-0.5	1.0	751.9
4423	-0.3	0.9	751.9
4424	-0.2	0.9	751.8
4425	-0.1	0.8	751.7
4426	0.1	0.7	751.6
4427	0.2	0.6	751.5
4428	0.3	0.5	751.4
4429	0.4	0.5	751.2
4430	0.6	0.4	751.1
4431	0.7	0.3	751.0
4432	0.8	0.2	750.8
4433	0.9	0.1	750.7
4434	1.0	0.0	750.6
4435	1.0	-0.1	750.4
4436	1.1	-0.2	750.3
4437	1.2	-0.3	750.1
4438	1.3	-0.4	749.9
4439	1.3	-0.5	749.8
4440	1.4	-0.6	749.6
4441	1.4	-0.7	749.4
4442	1.5	-0.8	749.3
4443	1.5	-0.9	749.1
4444	1.6	-1.0	748.9
4445	1.6	-1.1	748.7
4446	1.6	-1.3	748.6
4447	1.7	-1.4	748.4
4448	1.7	-1.5	748.2
4449	1.7	-1.6	748.0
4450	1.7	-1.8	747.8
4451	1.7	-1.9	747.6
4452	1.7	-2.0	747.4
4453	1.7	-2.1	747.3
4454	1.6	-2.3	747.1
4455	1.6	-2.4	746.9
4456	1.6	-2.5	746.7
4457	1.5	-2.7	746.5
4458	1.5	-2.8	746.3
4459	1.5	-2.9	746.1
4460	1.4	-3.1	745.9
4461	1.4	-3.2	745.7
4462	1.3	-3.3	745.5
4463	1.2	-3.5	745.3
4464	1.2	-3.6	745.1
4465	1.1	-3.7	744.9
4466	1.0	-3.9	744.7
4467	0.9	-4.0	744.5
4468	0.9	-4.1	744.3
4469	0.8	-4.3	744.1
4470	0.7	-4.4	743.9
4471	0.6	-4.5	743.7
4472	0.5	-4.6	743.5
4473	0.4	-4.7	743.3
4474	0.3	-4.9	743.2
4475	0.2	-5.0	743.0
4476	0.1	-5.1	742.8
4477	0.0	-5.2	742.7
4478	-0.1	-5.3	742.5
4479	-0.2	-5.4	742.3
4480	-0.3	-5.5	742.2
4481	-0.4	-5.6	742.0
4482	-0.5	-5.7	741.9
4483	-0.7	-5.8	741.8
4484	-0.8	-5.9	741.6
4485	-0.9	-6.0	741.5
4486	-1.0	-6.0	741.4
4487	-1.1	-6.1	741.3
4488	-1.2	-6.2	741.2
4489	-1.4	-6.2	741.1
4490	-1.5	-6.3	741.0
4491	-1.6	-6.4	741.0
4492	-1.7	-6.4	740.9
4493	-1.8	-6.5	740.8
4494	-1.9	-6.5	740.8
4495	-2.1	-6.6	740.7
4496	-2.2	-6.6	740.7
4497	-2.3	-6.6	740.7
4498	-2.4	-6.7	740.7
4499	-2.5	-6.7	740.7
4500	-2.6	-6.7	740.7
4501	-2.7	-6.8	740.7
4502	-2.8	-6.8	740.7
4503	-2.9	-6.8	740.7
4504	-3.0	-6.8	740.7
4505	-3.1	-6.8	740.8
4506	-3.2	-6.8	740.8
4507	-3.3	-6.8	740.8
4508	-3.4	-6.8	740.9
4509	-3.5	-6.8	740.9
4510	-3.6	-6.9	741.0
4511	-3.7	-6.9	741.1
4512	-3.8	-6.9	741.1
4513	-3.9	-6.8	741.2
4514	-4.0	-6.8	741.3
4515	-4.0	-6.8	741.4
4516	-4.1	-6.8	741.5
4517	-4.2	-6.8	741.5
4518	-4.3	-6.8	741.6
4519	-4.3	-6.8	741.7
4520	-4.4	-6.8	741.8
4521	-4.4	-6.8	741.9
4522	-4.5	-6.8	742.0
4523	-4.6	-6.8	742.1
4524	-4.6	-6.7	742.2
4525	-4.6	-6.7	742.3
4526	-4.7	-6.7	742.4
4527	-4.7	-6.7	742.4
4528	-4.8	-6.7	742.5
4529	-4.8	-6.7	742.6
4530	-4.8	-6.7	742.7
4531	-4.8	-6.7	742.8
4532	-4.9	-6.6	742.9
4533	-4.9	-6.6	742.9
4534	-4.9	-6.6	743.0
4535	-4.9	-6.6	743.1
4536	-4.9	-6.6	743.2
4537	-4.9	-6.6	743.2
4538	-4.9	-6.6	743.3
4539	-4.8	-6.5	743.4
4540	-4.8	-6.5	743.4
4541	-4.8	-6.5	743.5
4542	-4.8	-6.5	743.5
4543	-4.7	-6.5	743.5
4544	-4.7	-6.5	743.6
4545	-4.7	-6.5	743.6
4546	-4.6	-6.4	743.7
4547	-4.6	-6.4	743.7
4548	-4.5	-6.4	743.7
4549	-4.5	-6.4	743.7
4550	-4.4	-6.4	743.8
4551	-4.4	-6.4	743.8
4552	-4.3	-6.3	743.8
4553	-4.3	-6.3	743.8
4554	-4.2	-6.3	743.8
4555	-4.1	-6.3	743.8
4556	-4.0	-6.3	743.8
4557	-4.0	-6.3	743.8
4558	-3.9	-6.2	743.8
4559	-3.8	-6.2	743.8
4560	-3.8	-6.2	743.8
4561	-3.7	-6.2	743.8
4562	-3.6	-6.2	743.8
4563	-3.5	-6.2	743.8
4564	-3.4	-6.2	743.8
4565	-3.4	-6.1	743.7
4566	-3.3	-6.1	743.7
4567	-3.2	-6.1	743.7
4568	-3.1	-6.1	743.7
4569	-3.1	-6.1	743.7
4570	-3.0	-6.1	743.7
4571	-2.9	-6.1	743.7
4572	-2.8	-6.1	743.6
4573	-2.8	-6.1	743.6
4574	-2.7	-6.1	743.6
4575	-2.6	-6.1	743.6
4576	-2.6	-6.1	743.6
4577	-2.5	-6.1	743.6
4578	-2.4	-6.1	743.5
4579	-2.4	-6.1	743.5
4580	-2.3	-6.1	743.5
4581	-2.3	-6.1	743.5
4582	-2.2	-6.1	743.4
4583	-2.2	-6.1	743.4
4584	-2.1	-6.1	743.4
4585	-2.1	-6.2	743.4
4586	-2.1	-6.2	743.3
4587	-2.0	-6.2	743.3
4588	-2.0	-6.2	743.3
4589	-2.0	-6.3	743.2
4590	-1.9	-6.3	743.2
4591	-1.9	-6.3	743.1
4592	-1.9	-6.3	743.1
4593	-1.9	-6.4	743.0
4594	-1.9	-6.4	743.0
4595	-1.9	-6.4	742.9
4596	-1.8	-6.5	742.9
4597	-1.8	-6.5	742.8
4598	-1.8	-6.5	742.8
4599	-1.8	-6.6	742.7
4600	-1.8	-6.6	742.7
4601	-1.8	-6.6	742.6
4602	-1.8	-6.7	742.5
4603	-1.8	-6.7	742.5
4604	-1.8	-6.7	742.4
4605	-1.9	-6.8	742.3
4606	-1.9	-6.8	742.3
4607	-1.9	-6.8	742.2
4608	-1.9	-6.9	742.1
4609	-1.9	-6.9	742.1
4610	-1.9	-6.9	742.0
4611	-1.9	-7.0	741.9
4612	-2.0	-7.0	741.9
4613	-2.0	-7.0	741.8
4614	-2.0	-7.0	741.7
4615	-2.0	-7.1	741.7
4616	-2.0	-7.1	741.6
4617	-2.1	-7.1	741.5
4618	-2.1	-7.1	741.5
4619	-2.1	-7.1	741.4
4620	-2.1	-7.2	741.4
4621	-2.1	-7.2	741.3
4622	-2.2	-7.2	741.3
4623	-2.2	-7.2	741.2
4624	-2.2	-7.2	741.2
4625	-2.2	-7.2	741.1
4626	-2.2	-7.2	741.1
4627	-2.3	-7.2	741.1
4628	-2.3	-7.2	741.0
4629	-2.3	-7.2	741.0
4630	-2.3	-7.2	741.0
4631	-2.3	-7.2	741.0
4632	-2.4	-7.2	741.0
4633	-2.4	-7.2	741.0
4634	-2.4	-7.2	740.9
4635	-2.4	-7.2	740.9
4636	-2.5	-7.2	741.0
4637	-2.5	-7.1	741.0
4638	-2.5	-7.1	741.0
4639	-2.5	-7.1	741.0
4640	-2.6	-7.1	741.0
4641	-2.6	-7.1	741.0
4642	-2.6	-7.1	741.0
4643	-2.6	-7.1	741.1
4644	-2.7	-7.0	741.1
4645	-2.7	-7.0	741.1
4646	-2.7	-7.0	741.2
4647	-2.8	-7.0	741.2
4648	-2.8	-7.0	741.2
4649	-2.8	-7.0	741.3
4650	-2.9	-7.0	741.3
4651	-2.9	-6.9	741.4
4652	-2.9	-6.9	741.4
4653	-3.0	-6.9	741.4
4654	-3.0	-6.9	741.5
4655	-3.0	-6.9	741.5
4656	-3.1	-6.9	741.6
4657	-3.1	-6.9	741.6
4658	-3.2	-6.9	741.6
4659	-3.2	-6.9	741.7
4660	-3.3	-6.9	741.7
4661	-3.3	-6.9	741.7
4662	-3.4	-6.9	741.7
4663	-3.4	-6.9	741.8
4664	-3.5	-6.9	741.8
4665	-3.5	-6.9	741.8
4666	-3.5	-6.9	741.8
4667	-3.6	-6.9	741.9
4668	-3.6	-6.9	741.9
4669	-3.7	-6.9	741.9
4670	-3.7	-6.9	741.9
4671	-3.8	-6.9	741.9
4672	-3.8	-6.9	741.9
4673	-3.9	-6.9	741.9
4674	-3.9	-6.9	741.9
4675	-4.0	-7.0	741.9
4676	-4.0	-7.0	741.9
4677	-4.0	-7.0	741.9
4678	-4.1	-7.0	741.8
4679	-4.1	-7.0	741.8
4680	-4.2	-7.1	741.8
4681	-4.2	-7.1	741.8
4682	-4.2	-7.1	741.8
4683	-4.3	-7.1	741.7
4684	-4.3	-7.1	741.7
4685	-4.4	-7.2	741.7
4686	-4.4	-7.2	741.6
4687	-4.4	-7.2	741.6
4688	-4.5	-7.2	741.6
4689	-4.5	-7.3	741.5
4690	-4.5	-7.3	741.5
4691	-4.6	-7.3	741.5
4692	-4.6	-7.4	741.4
4693	-4.6	-7.4	741.4
4694	-4.7	-7.4	741.4
4695	-4.7	-7.4	741.3
4696	-4.7	-7.5	741.3
4697	-4.8	-7.5	741.2
4698	-4.8	-7.5	741.2
4699	-4.8	-7.5	741.2
4700	-4.9	-7.6	741.1
4701	-4.9	-7.6	741.1
4702	-4.9	-7.6	741.1
4703	-5.0	-7.6	741.0
4704	-5.0	-7.7	741.0
4705	-5.0	-7.7	741.0
4706	-5.1	-7.7	740.9
4707	-5.1	-7.7	740.9
4708	-5.2	-7.8	740.9
4709	-5.2	-7.8	740.8
4710	-5.2	-7.8	740.8
4711	-5.3	-7.8	740.8
4712	-5.3	-7.8	740.8
4713	-5.4	-7.8	740.7
4714	-5.4	-7.9	740.7
4715	-5.5	-7.9	740.7
4716	-5.5	-7.9	740.7
4717	-5.6	-7.9	740.6
4718	-5.6	-7.9	740.6
4719	-5.7	-7.9	740.6
4720	-5.7	-7.9	740.6
4721	-5.8	-7.9	740.5
4722	-5.8	-7.9	740.5
4723	-5.9	-7.9	740.5
4724	-5.9	-7.9	740.5
4725	-6.0	-7.9	740.5
4726	-6.0	-7.9	740.4
4727	-6.1	-7.9	740.4
4728	-6.1	-7.9	740.4
4729	-6.2	-7.9	740.4
4730	-6.3	-7.9	740.4
4731	-6.3	-7.8	740.3
4732	-6.4	-7.8	740.3
4733	-6.4	-7.8	740.3
4734	-6.5	-7.8	740.3
4735	-6.5	-7.8	740.3
4736	-6.6	-7.7	740.3
4737	-6.6	-7.7	740.3
4738	-6.7	-7.7	740.3
4739	-6.7	-7.6	740.3
4740	-6.8	-7.6	740.3
4741	-6.8	-7.6	740.3
4742	-6.9	-7.5	740.3
4743	-6.9	-7.5	740.3
4744	-7.0	-7.5	740.3
4745	-7.0	-7.4	740.3
4746	-7.0	-7.4	740.3
4747	-7.1	-7.3	740.3
4748	-7.1	-7.3	740.3
4749	-7.1	-7.2	740.4
4750	-7.2	-7.2	740.4
4751	-7.2	-7.1	740.4
4752	-7.2	-7.1	740.5
4753	-7.2	-7.0	740.5
4754	-7.3	-7.0	740.5
4755	-7.3	-6.9	740.6
4756	-7.3	-6.8	740.6
4757	-7.3	-6.8	740.7
4758	-7.3	-6.7	740.7
4759	-7.4	-6.7	740.8
4760	-7.4	-6.6	740.8
4761	-7.4	-6.5	740.9
4762	-7.4	-6.5	740.9
4763	-7.4	-6.4	741.0
4764	-7.4	-6.4	741.1
4765	-7.4	-6.3	741.1
4766	-7.4	-6.3	741.2
4767	-7.4	-6.2	741.3
4768	-7.4	-6.2	741.3
4769	-7.5	-6.1	741.4
4770	-7.5	-6.0	741.5
4771	-7.5	-6.0	741.5
4772	-7.5	-5.9	741.6
4773	-7.5	-5.9	741.6
4774	-7.5	-5.9	741.7
4775	-7.5	-5.8	741.8
4776	-7.5	-5.8	741.8
4777	-7.5	-5.7	741.9
4778	-7.5	-5.7	741.9
4779	-7.6	-5.7	742.0
4780	-7.6	-5.6	742.0
4781	-7.6	-5.6	742.0
4782	-7.6	-5.5	742.1
4783	-7.6	-5.5	742.1
4784	-7.6	-5.5	742.1
4785	-7.6	-5.5	742.2
4786	-7.7	-5.4	742.2
4787	-7.7	-5.4	742.2
4788	-7.7	-5.4	742.2
4789	-7.7	-5.4	742.2
4790	-7.7	-5.4	742.2
4791	-7.7	-5.3	742.2
4792	-7.8	-5.3	742.2
4793	-7.8	-5.3	742.1
4794	-7.8	-5.3	742.1
4795	-7.8	-5.3	742.1
4796	-7.8	-5.3	742.1
4797	-7.9	-5.3	742.0
4798	-7.9	-5.3	742.0
4799	-7.9	-5.3	741.9
4800	-7.9	-5.3	741.9
4801	-7.9	-5.2	741.8
4802	-7.9	-5.2	741.8
4803	-7.9	-5.2	741.7
4804	-7.9	-5.2	741.6
4805	-7.9	-5.2	741.6
4806	-7.9	-5.2	741.5
4807	-7.9	-5.2	741.4
4808	-7.9	-5.2	741.3
4809	-7.9	-5.2	741.3
4810	-7.9	-5.2	741.2
4811	-7.9	-5.2	741.1
4812	-7.9	-5.2	741.0
4813	-7.9	-5.2	741.0
4814	-7.9	-5.2	740.9
4815	-7.9	-5.2	740.8
4816	-7.8	-5.2	740.7
4817	-7.8	-5.2	740.7
4818	-7.8	-5.2	740.6
4819	-7.8	-5.2	740.5
4820	-7.7	-5.2	740.5
4821	-7.7	-5.2	740.4
4822	-7.6	-5.3	740.3
4823	-7.6	-5.3	740.3
4824	-7.6	-5.3	740.2
4825	-7.5	-5.3	740.2
4826	-7.5	-5.3	740.1
4827	-7.4	-5.3	740.1
4828	-7.3	-5.3	740.0
4829	-7.3	-5.3	740.0
4830	-7.2	-5.3	739.9
4831	-7.2	-5.3	739.9
4832	-7.1	-5.3	739.9
4833	-7.0	-5.3	739.9
4834	-7.0	-5.3	739.9
4835	-6.9	-5.3	739.9
4836	-6.8	-5.3	739.8
4837	-6.7	-5.3	739.8
4838	-6.7	-5.3	739.8
4839	-6.6	-5.3	739.9
4840	-6.5	-5.3	739.9
4841	-6.4	-5.3	739.9
4842	-6.3	-5.3	739.9
4843	-6.3	-5.3	739.9
4844	-6.2	-5.3	739.9
4845	-6.1	-5.3	740.0
4846	-6.0	-5.3	740.0
4847	-5.9	-5.4	740.0
4848	-5.8	-5.4	740.1
4849	-5.8	-5.4	740.1
4850	-5.7	-5.4	740.1
4851	-5.6	-5.4	740.2
4852	-5.5	-5.4	740.2
4853	-5.5	-5.4	740.3
4854	-5.4	-5.4	740.3
4855	-5.3	-5.4	740.3
4856	-5.2	-5.5	740.4
4857	-5.2	-5.5	740.4
4858	-5.1	-5.5	740.5
4859	-5.0	-5.5	740.5
4860	-5.0	-5.5	740.6
4861	-4.9	-5.5	740.6
4862	-4.8	-5.5	740.7
4863	-4.8	-5.5	740.7
4864	-4.7	-5.6	740.7
4865	-4.6	-5.6	740.8
4866	-4.6	-5.6	740.8
4867	-4.5	-5.6	740.9
4868	-4.5	-5.6	740.9
4869	-4.4	-5.6	741.0
4870	-4.4	-5.6	741.0
4871	-4.4	-5.6	741.0
4872	-4.3	-5.6	741.1
4873	-4.3	-5.7	741.1
4874	-4.3	-5.7	741.1
4875	-4.2	-5.7	741.2
4876	-4.2	-5.7	741.2
4877	-4.2	-5.7	741.2
4878	-4.2	-5.7	741.3
4879	-4.1	-5.7	741.3
4880	-4.1	-5.7	741.3
4881	-4.1	-5.7	741.4
4882	-4.1	-5.7	741.4
4883	-4.1	-5.7	741.4
4884	-4.1	-5.7	741.5
4885	-4.1	-5.7	741.5
4886	-4.1	-5.8	741.5
4887	-4.1	-5.8	741.5
4888	-4.1	-5.8	741.6
4889	-4.1	-5.8	741.6
4890	-4.2	-5.8	741.6
4891	-4.2	-5.8	741.6
4892	-4.2	-5.8	741.7
4893	-4.2	-5.8	741.7
4894	-4.3	-5.8	741.7
4895	-4.3	-5.8	741.7
4896	-4.3	-5.8	741.7
4897	-4.4	-5.8	741.7
4898	-4.4	-5.8	741.8
4899	-4.5	-5.8	741.8
4900	-4.5	-5.8	741.8
4901	-4.6	-5.9	741.8
4902	-4.6	-5.9	741.8
4903	-4.7	-5.9	741.8
4904	-4.8	-5.9	741.8
4905	-4.8	-5.9	741.8
4906	-4.9	-5.9	741.8
4907	-5.0	-5.9	741.8
4908	-5.0	-5.9	741.8
4909	-5.1	-5.9	741.8
4910	-5.2	-5.9	741.7
4911	-5.3	-5.9	741.7
4912	-5.4	-6.0	741.7
4913	-5.5	-6.0	741.7
4914	-5.5	-6.0	741.7
4915	-5.6	-6.0	741.7
4916	-5.7	-6.0	741.6
4917	-5.8	-6.0	741.6
4918	-5.9	-6.0	741.6
4919	-6.0	-6.0	741.6
4920	-6.1	-6.0	741.5
4921	-6.2	-6.0	741.5
4922	-6.3	-6.0	741.5
4923	-6.4	-6.0	741.5
4924	-6.5	-6.0	741.4
4925	-6.5	-6.0	741.4
4926	-6.6	-6.0	741.4
4927	-6.7	-5.9	741.4
4928	-6.8	-5.9	741.3
4929	-6.9	-5.9	741.3
4930	-7.0	-5.9	741.3
4931	-7.1	-5.9	741.3
4932	-7.2	-5.9	741.3
4933	-7.2	-5.8	741.2
4934	-7.3	-5.8	741.2
4935	-7.4	-5.8	741.2
4936	-7.5	-5.8	741.2
4937	-7.5	-5.7	741.2
4938	-7.6	-5.7	741.2
4939	-7.7	-5.7	741.3
4940	-7.7	-5.6	741.3
4941	-7.8	-5.6	741.3
4942	-7.9	-5.6	741.3
4943	-7.9	-5.5	741.3
4944	-8.0	-5.5	741.4
4945	-8.0	-5.4	741.4
4946	-8.0	-5.4	741.4
4947	-8.1	-5.3	741.5
4948	-8.1	-5.3	741.5
4949	-8.1	-5.2	741.6
4950	-8.2	-5.2	741.6
4951	-8.2	-5.1	741.7
4952	-8.2	-5.1	741.8
4953	-8.2	-5.0	741.8
4954	-8.2	-5.0	741.9
4955	-8.2	-5.0	742.0
4956	-8.2	-4.9	742.1
4957	-8.2	-4.9	742.2
4958	-8.2	-4.8	742.3
4959	-8.2	-4.8	742.3
4960	-8.2	-4.7	742.4
4961	-8.2	-4.7	742.5
4962	-8.1	-4.6	742.6
4963	-8.1	-4.6	742.7
4964	-8.1	-4.5	742.8
4965	-8.1	-4.5	742.9
4966	-8.0	-4.4	743.0
4967	-8.0	-4.4	743.1
4968	-7.9	-4.4	743.2
4969	-7.9	-4.3	743.3
4970	-7.9	-4.3	743.4
4971	-7.8	-4.2	743.5
4972	-7.8	-4.2	743.6
4973	-7.7	-4.2	743.7
4974	-7.6	-4.1	743.8
4975	-7.6	-4.1	743.9
4976	-7.5	-4.1	744.0
4977	-7.5	-4.1	744.1
4978	-7.4	-4.0	744.2
4979	-7.3	-4.0	744.3
4980	-7.3	-4.0	744.4
4981	-7.2	-4.0	744.5
4982	-7.1	-3.9	744.5
4983	-7.1	-3.9	744.6
4984	-7.0	-3.9	744.7
4985	-6.9	-3.9	744.7
4986	-6.9	-3.9	744.8
4987	-6.8	-3.9	744.9
4988	-6.7	-3.9	744.9
4989	-6.6	-3.9	745.0
4990	-6.6	-3.9	745.0
4991	-6.5	-3.9	745.0
4992	-6.4	-3.8	745.1
4993	-6.3	-3.8	745.1
4994	-6.3	-3.8	745.1
4995	-6.2	-3.8	745.1
4996	-6.1	-3.8	745.2
4997	-6.0	-3.9	745.2
4998	-5.9	-3.9	745.2
4999	-5.9	-3.9	745.2
5000	-5.8	-3.9	745.2
5001	-5.7	-3.9	745.2
5002	-5.6	-3.9	745.2
5003	-5.5	-3.9	745.1
5004	-5.4	-3.9	745.1
5005	-5.3	-3.9	745.1
5006	-5.3	-3.9	745.1
5007	-5.2	-3.9	745.0
5008	-5.1	-3.9	745.0
5009	-5.0	-4.0	745.0
5010	-4.9	-4.0	744.9
5011	-4.8	-4.0	744.9
5012	-4.7	-4.0	744.8
5013	-4.6	-4.0	744.8
5014	-4.5	-4.0	744.7
5015	-4.4	-4.1	744.7
5016	-4.3	-4.1	744.6
5017	-4.2	-4.1	744.6
5018	-4.1	-4.1	744.5
5019	-4.0	-4.1	744.5
5020	-3.9	-4.1	744.4
5021	-3.8	-4.2	744.3
5022	-3.7	-4.2	744.3
5023	-3.6	-4.2	744.2
5024	-3.5	-4.2	744.2
5025	-3.4	-4.3	744.1
5026	-3.3	-4.3	744.1
5027	-3.2	-4.3	744.0
5028	-3.1	-4.3	744.0
5029	-3.0	-4.4	743.9
5030	-2.9	-4.4	743.9
5031	-2.8	-4.4	743.8
5032	-2.7	-4.5	743.8
5033	-2.7	-4.5	743.7
5034	-2.6	-4.5	743.7
5035	-2.5	-4.6	743.6
5036	-2.4	-4.6	743.6
5037	-2.3	-4.6	743.5
5038	-2.2	-4.7	743.5
5039	-2.1	-4.7	743.5
5040	-2.1	-4.8	743.4
5041	-2.0	-4.8	743.4
5042	-1.9	-4.9	743.4
5043	-1.9	-4.9	743.3
5044	-1.8	-5.0	743.3
5045	-1.7	-5.0	743.3
5046	-1.7	-5.1	743.2
5047	-1.6	-5.1	743.2
5048	-1.6	-5.2	743.2
5049	-1.5	-5.2	743.1
5050	-1.5	-5.3	743.1
5051	-1.5	-5.4	743.1
5052	-1.5	-5.4	743.1
5053	-1.4	-5.5	743.0
5054	-1.4	-5.5	743.0
5055	-1.4	-5.6	743.0
5056	-1.4	-5.7	742.9
5057	-1.4	-5.7	742.9
5058	-1.4	-5.8	742.8
5059	-1.4	-5.8	742.8
5060	-1.4	-5.9	742.8
5061	-1.5	-6.0	742.7
5062	-1.5	-6.0	742.7
5063	-1.5	-6.1	742.6
5064	-1.5	-6.1	742.6
5065	-1.6	-6.2	742.5
5066	-1.6	-6.3	742.5
5067	-1.7	-6.3	742.4
5068	-1.7	-6.4	742.3
5069	-1.8	-6.4	742.3
5070	-1.8	-6.5	742.2
5071	-1.9	-6.5	742.1
5072	-2.0	-6.6	742.1
5073	-2.0	-6.6	742.0
5074	-2.1	-6.6	741.9
5075	-2.2	-6.7	741.8
5076	-2.3	-6.7	741.8
5077	-2.3	-6.7	741.7
5078	-2.4	-6.8	741.6
5079	-2.5	-6.8	741.5
5080	-2.6	-6.8	741.4
5081	-2.7	-6.8	741.4
5082	-2.8	-6.9	741.3
5083	-2.9	-6.9	741.2
5084	-2.9	-6.9	741.1
5085	-3.0	-6.9	741.0
5086	-3.1	-6.9	740.9
5087	-3.2	-6.9	740.9
5088	-3.3	-6.9	740.8
5089	-3.4	-6.9	740.7
5090	-3.5	-6.9	740.6
5091	-3.6	-6.8	740.6
5092	-3.7	-6.8	740.5
5093	-3.8	-6.8	740.4
5094	-3.9	-6.8	740.4
5095	-4.0	-6.7	740.3
5096	-4.0	-6.7	740.2
5097	-4.1	-6.7	740.2
5098	-4.2	-6.6	740.1
5099	-4.3	-6.6	740.1
5100	-4.4	-6.5	740.0
5101	-4.5	-6.5	740.0
5102	-4.6	-6.4	740.0
5103	-4.6	-6.4	739.9
5104	-4.7	-6.3	739.9
5105	-4.8	-6.2	739.9
5106	-4.9	-6.2	739.9
5107	-5.0	-6.1	739.8
5108	-5.1	-6.0	739.8
5109	-5.1	-5.9	739.8
5110	-5.2	-5.9	739.8
5111	-5.3	-5.8	739.9
5112	-5.4	-5.7	739.9
5113	-5.5	-5.6	739.9
5114	-5.5	-5.5	739.9
5115	-5.6	-5.4	739.9
5116	-5.7	-5.3	740.0
5117	-5.8	-5.2	740.0
5118	-5.9	-5.1	740.1
5119	-5.9	-5.0	740.1
5120	-6.0	-4.9	740.2
5121	-6.1	-4.8	740.2
5122	-6.2	-4.7	740.3
5123	-6.3	-4.5	740.4
5124	-6.4	-4.4	740.4
5125	-6.5	-4.3	740.5
5126	-6.5	-4.2	740.6
5127	-6.6	-4.1	740.7
5128	-6.7	-4.0	740.8
5129	-6.8	-3.9	740.9
5130	-6.9	-3.8	740.9
5131	-7.0	-3.6	741.0
5132	-7.1	-3.5	741.1
5133	-7.2	-3.4	741.2
5134	-7.3	-3.3	741.3
5135	-7.4	-3.2	741.4
5136	-7.5	-3.1	741.5
