	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2	FP1	FP1	FP1	FP2	FP2	FP2	FP1	FP1	FP1	FP2	FP2	FP2
	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
54	0.2233	1.9687	-0.0964	0.7142	2.0107	-0.0993	0.1968	2.0762	-0.1050	0.7034	2.0479	-0.1023	0.2276	2.0409	-0.1021	0.7119	2.0889	-0.1056
55	0.2251	1.9610	-0.0957	0.7121	2.0064	-0.0989	0.1971	2.0689	-0.1044	0.7031	2.0383	-0.1015	0.2313	2.0426	-0.1023	0.7124	2.0880	-0.1056
56	0.2260	1.9564	-0.0954	0.7088	1.9999	-0.0984	0.1935	2.0735	-0.1048	0.6967	2.0289	-0.1007	0.2307	2.0466	-0.1026	0.7149	2.0781	-0.1048
57	0.2309	1.9446	-0.0944	0.7050	1.9895	-0.0975	0.1959	2.0660	-0.1041	0.6957	2.0358	-0.1013	0.2291	2.0442	-0.1024	0.7124	2.0715	-0.1042
58	0.2328	1.9405	-0.0941	0.7033	1.9849	-0.0971	0.1975	2.0516	-0.1030	0.6998	2.0424	-0.1018	0.2314	2.0401	-0.1021	0.7138	2.0814	-0.1050
59	0.2344	1.9408	-0.0941	0.7014	1.9797	-0.0967	0.2025	2.0388	-0.1020	0.7047	2.0239	-0.1003	0.2325	2.0341	-0.1016	0.7167	2.0829	-0.1052
60	0.2344	1.9415	-0.0942	0.6950	1.9686	-0.0958	0.2048	2.0381	-0.1019	0.7026	2.0134	-0.0995	0.2327	2.0356	-0.1017	0.7174	2.0753	-0.1045
61	0.2350	1.9372	-0.0938	0.6929	1.9688	-0.0958	0.2053	2.0302	-0.1013	0.6991	2.0156	-0.0997	0.2311	2.0472	-0.1026	0.7156	2.0636	-0.1036
62	0.2368	1.9326	-0.0935	0.6926	1.9721	-0.0961	0.2074	2.0029	-0.0991	0.7008	2.0273	-0.1006	0.2309	2.0386	-0.1020	0.7149	2.0680	-0.1039
63	0.2385	1.9360	-0.0937	0.6901	1.9655	-0.0956	0.2083	1.9961	-0.0986	0.7026	2.0231	-0.1003	0.2322	2.0326	-0.1015	0.7152	2.0723	-0.1043
64	0.2387	1.9378	-0.0939	0.6883	1.9613	-0.0952	0.2081	1.9948	-0.0985	0.7036	2.0146	-0.0996	0.2349	2.0381	-0.1019	0.7162	2.0694	-0.1040
65	0.2376	1.9382	-0.0939	0.6861	1.9667	-0.0957	0.2078	1.9906	-0.0981	0.6979	2.0040	-0.0987	0.2342	2.0380	-0.1019	0.7156	2.0630	-0.1035
66	0.2386	1.9375	-0.0939	0.6856	1.9707	-0.0960	0.2079	1.9879	-0.0979	0.6952	2.0089	-0.0991	0.2336	2.0375	-0.1019	0.7139	2.0598	-0.1033
67	0.2389	1.9385	-0.0939	0.6864	1.9730	-0.0962	0.2091	1.9829	-0.0975	0.6959	2.0157	-0.0997	0.2352	2.0355	-0.1017	0.7117	2.0657	-0.1037
68	0.2389	1.9451	-0.0945	0.6867	1.9725	-0.0961	0.2101	1.9810	-0.0973	0.6952	2.0096	-0.0992	0.2366	2.0314	-0.1014	0.7118	2.0675	-0.1039
69	0.2377	1.9477	-0.0947	0.6865	1.9748	-0.0963	0.2098	1.9812	-0.0974	0.6916	2.0030	-0.0986	0.2386	2.0345	-0.1016	0.7095	2.0564	-0.1030
70	0.2377	1.9483	-0.0947	0.6864	1.9790	-0.0967	0.2084	1.9838	-0.0976	0.6861	2.0036	-0.0987	0.2375	2.0368	-0.1018	0.7077	2.0524	-0.1027
71	0.2390	1.9490	-0.0948	0.6890	1.9880	-0.0974	0.2086	1.9844	-0.0976	0.6842	2.0055	-0.0988	0.2379	2.0318	-0.1014	0.7059	2.0542	-0.1028
72	0.2389	1.9542	-0.0952	0.6906	1.9900	-0.0976	0.2088	1.9840	-0.0976	0.6845	2.0066	-0.0989	0.2417	2.0248	-0.1009	0.7052	2.0573	-0.1031
73	0.2383	1.9588	-0.0956	0.6916	1.9903	-0.0976	0.2096	1.9859	-0.0977	0.6819	2.0025	-0.0986	0.2429	2.0252	-0.1009	0.7052	2.0539	-0.1028
74	0.2361	1.9645	-0.0960	0.6943	2.0006	-0.0984	0.2094	1.9887	-0.0980	0.6783	2.0005	-0.0984	0.2445	2.0243	-0.1008	0.7042	2.0501	-0.1025
75	0.2356	1.9657	-0.0961	0.6967	2.0080	-0.0990	0.2087	1.9907	-0.0981	0.6776	2.0015	-0.0985	0.2458	2.0215	-0.1006	0.7021	2.0477	-0.1023
76	0.2355	1.9721	-0.0966	0.7029	2.0153	-0.0996	0.2089	1.9906	-0.0981	0.6782	2.0074	-0.0990	0.2465	2.0193	-0.1004	0.7030	2.0510	-0.1025
77	0.2339	1.9796	-0.0972	0.7057	2.0173	-0.0998	0.2094	1.9918	-0.0982	0.6776	2.0057	-0.0989	0.2484	2.0149	-0.1001	0.7030	2.0527	-0.1027
78	0.2318	1.9851	-0.0977	0.7065	2.0204	-0.1000	0.2089	1.9995	-0.0988	0.6760	2.0020	-0.0985	0.2497	2.0152	-0.1001	0.7035	2.0500	-0.1025
79	0.2300	1.9884	-0.0979	0.7126	2.0355	-0.1013	0.2084	2.0015	-0.0990	0.6756	2.0029	-0.0986	0.2494	2.0160	-0.1001	0.7032	2.0476	-0.1023
80	0.2306	1.9912	-0.0982	0.7160	2.0424	-0.1018	0.2081	2.0031	-0.0991	0.6763	2.0055	-0.0988	0.2503	2.0148	-0.1000	0.7024	2.0497	-0.1024
81	0.2285	1.9954	-0.0985	0.7182	2.0422	-0.1018	0.2079	2.0094	-0.0996	0.6789	2.0075	-0.0990	0.2507	2.0112	-0.0998	0.7039	2.0581	-0.1031
82	0.2263	2.0047	-0.0992	0.7223	2.0457	-0.1021	0.2078	2.0141	-0.1000	0.6783	2.0050	-0.0988	0.2511	2.0115	-0.0998	0.7044	2.0573	-0.1031
83	0.2255	2.0078	-0.0995	0.7225	2.0488	-0.1024	0.2068	2.0190	-0.1004	0.6790	2.0040	-0.0987	0.2511	2.0120	-0.0998	0.7056	2.0566	-0.1030
84	0.2248	2.0092	-0.0996	0.7229	2.0527	-0.1027	0.2056	2.0261	-0.1010	0.6801	2.0101	-0.0992	0.2509	2.0126	-0.0999	0.7066	2.0596	-0.1032
85	0.2246	2.0122	-0.0998	0.7248	2.0528	-0.1027	0.2048	2.0287	-0.1012	0.6812	2.0118	-0.0993	0.2513	2.0124	-0.0999	0.7071	2.0635	-0.1036
86	0.2229	2.0166	-0.1002	0.7246	2.0518	-0.1026	0.2043	2.0321	-0.1014	0.6826	2.0115	-0.0993	0.2499	2.0120	-0.0998	0.7081	2.0674	-0.1039
87	0.2229	2.0187	-0.1004	0.7254	2.0524	-0.1027	0.2020	2.0430	-0.1023	0.6838	2.0114	-0.0993	0.2502	2.0131	-0.0999	0.7095	2.0670	-0.1039
88	0.2222	2.0195	-0.1004	0.7252	2.0589	-0.1032	0.2011	2.0465	-0.1026	0.6847	2.0137	-0.0995	0.2496	2.0150	-0.1001	0.7099	2.0670	-0.1039
89	0.2230	2.0187	-0.1004	0.7260	2.0617	-0.1034	0.1990	2.0498	-0.1028	0.6865	2.0201	-0.1000	0.2500	2.0145	-0.1000	0.7115	2.0729	-0.1043
90	0.2225	2.0231	-0.1007	0.7259	2.0596	-0.1032	0.1980	2.0520	-0.1030	0.6869	2.0210	-0.1001	0.2498	2.0156	-0.1001	0.7118	2.0761	-0.1046
91	0.2226	2.0236	-0.1008	0.7259	2.0586	-0.1032	0.1977	2.0550	-0.1033	0.6870	2.0209	-0.1001	0.2491	2.0166	-0.1002	0.7123	2.0763	-0.1046
92	0.2231	2.0243	-0.1008	0.7259	2.0608	-0.1033	0.1973	2.0614	-0.1038	0.6883	2.0237	-0.1003	0.2480	2.0194	-0.1004	0.7136	2.0770	-0.1047
93	0.2228	2.0238	-0.1008	0.7261	2.0656	-0.1037	0.1961	2.0632	-0.1039	0.6888	2.0264	-0.1005	0.2480	2.0201	-0.1005	0.7138	2.0788	-0.1048
94	0.2234	2.0230	-0.1007	0.7253	2.0667	-0.1038	0.1957	2.0617	-0.1038	0.6885	2.0284	-0.1007	0.2481	2.0216	-0.1006	0.7146	2.0819	-0.1051
95	0.2232	2.0232	-0.1007	0.7256	2.0660	-0.1038	0.1954	2.0658	-0.1041	0.6896	2.0295	-0.1008	0.2477	2.0216	-0.1006	0.7146	2.0836	-0.1052
96	0.2254	2.0247	-0.1008	0.7255	2.0678	-0.1039	0.1949	2.0675	-0.1043	0.6893	2.0290	-0.1008	0.2477	2.0233	-0.1007	0.7160	2.0837	-0.1052
97	0.2259	2.0241	-0.1008	0.7253	2.0700	-0.1041	0.1956	2.0685	-0.1043	0.6899	2.0302	-0.1009	0.2475	2.0255	-0.1009	0.7161	2.0838	-0.1052
98	0.2264	2.0214	-0.1006	0.7261	2.0712	-0.1042	0.1944	2.0677	-0.1043	0.6892	2.0337	-0.1011	0.2475	2.0266	-0.1010	0.7160	2.0863	-0.1054
99	0.2279	2.0204	-0.1005	0.7270	2.0690	-0.1040	0.1941	2.0672	-0.1042	0.6898	2.0340	-0.1012	0.2468	2.0276	-0.1011	0.7158	2.0885	-0.1056
100	0.2288	2.0198	-0.1004	0.7267	2.0677	-0.1039	0.1958	2.0693	-0.1044	0.6894	2.0334	-0.1011	0.2470	2.0302	-0.1013	0.7156	2.0872	-0.1055
101	0.2296	2.0149	-0.1001	0.7272	2.0699	-0.1041	0.1959	2.0679	-0.1043	0.6890	2.0349	-0.1012	0.2474	2.0315	-0.1014	0.7159	2.0859	-0.1054
