	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTR 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTR 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTR 2.c3d
4127	-5.7	9.5	743.5
4128	-5.2	9.4	742.8
4129	-4.7	9.3	742.0
4130	-4.1	9.2	741.4
4131	-3.6	9.1	740.7
4132	-3.1	9.0	740.0
4133	-2.6	8.9	739.4
4134	-2.2	8.8	738.8
4135	-1.7	8.8	738.3
4136	-1.2	8.7	737.7
4137	-0.8	8.6	737.2
4138	-0.3	8.5	736.7
4139	0.1	8.5	736.2
4140	0.5	8.4	735.8
4141	0.9	8.3	735.4
4142	1.3	8.3	735.0
4143	1.7	8.2	734.6
4144	2.1	8.2	734.3
4145	2.5	8.1	734.0
4146	2.8	8.1	733.7
4147	3.2	8.0	733.4
4148	3.5	8.0	733.2
4149	3.8	8.0	733.0
4150	4.1	8.0	732.8
4151	4.4	8.0	732.6
4152	4.7	8.0	732.5
4153	5.0	7.9	732.3
4154	5.3	8.0	732.2
4155	5.5	8.0	732.2
4156	5.8	8.0	732.1
4157	6.0	8.0	732.1
4158	6.2	8.0	732.1
4159	6.5	8.0	732.1
4160	6.7	8.1	732.1
4161	6.9	8.1	732.1
4162	7.1	8.1	732.2
4163	7.3	8.2	732.2
4164	7.5	8.2	732.3
4165	7.6	8.3	732.4
4166	7.8	8.4	732.5
4167	8.0	8.4	732.6
4168	8.1	8.5	732.8
4169	8.3	8.5	732.9
4170	8.4	8.6	733.1
4171	8.6	8.7	733.2
4172	8.7	8.8	733.4
4173	8.8	8.8	733.6
4174	8.9	8.9	733.7
4175	9.1	9.0	733.9
4176	9.2	9.1	734.1
4177	9.3	9.1	734.3
4178	9.4	9.2	734.5
4179	9.5	9.3	734.7
4180	9.6	9.4	734.9
4181	9.7	9.4	735.1
4182	9.8	9.5	735.3
4183	9.8	9.6	735.5
4184	9.9	9.6	735.6
4185	10.0	9.7	735.8
4186	10.1	9.8	736.0
4187	10.2	9.8	736.2
4188	10.2	9.9	736.4
4189	10.3	9.9	736.5
4190	10.4	9.9	736.7
4191	10.4	10.0	736.9
4192	10.5	10.0	737.0
4193	10.6	10.0	737.2
4194	10.6	10.0	737.3
4195	10.7	10.0	737.4
4196	10.7	10.0	737.6
4197	10.8	9.9	737.7
4198	10.8	9.9	737.8
4199	10.9	9.8	737.9
4200	10.9	9.8	738.0
4201	11.0	9.7	738.1
4202	11.0	9.6	738.2
4203	11.1	9.6	738.3
4204	11.1	9.4	738.3
4205	11.2	9.3	738.4
4206	11.2	9.2	738.5
4207	11.3	9.1	738.5
4208	11.3	8.9	738.5
4209	11.3	8.7	738.6
4210	11.4	8.6	738.6
4211	11.4	8.4	738.6
4212	11.4	8.2	738.6
4213	11.4	8.0	738.7
4214	11.5	7.8	738.7
4215	11.5	7.5	738.7
4216	11.5	7.3	738.7
4217	11.5	7.0	738.6
4218	11.5	6.8	738.6
4219	11.5	6.5	738.6
4220	11.5	6.2	738.6
4221	11.5	5.9	738.5
4222	11.5	5.6	738.5
4223	11.5	5.3	738.5
4224	11.4	5.0	738.4
4225	11.4	4.7	738.4
4226	11.4	4.3	738.3
4227	11.3	4.0	738.3
4228	11.2	3.6	738.2
4229	11.2	3.3	738.2
4230	11.1	2.9	738.1
4231	11.0	2.6	738.0
4232	10.9	2.2	738.0
4233	10.8	1.8	737.9
4234	10.7	1.5	737.8
4235	10.6	1.1	737.8
4236	10.5	0.7	737.7
4237	10.3	0.3	737.7
4238	10.2	-0.1	737.6
4239	10.0	-0.4	737.5
4240	9.8	-0.8	737.5
4241	9.6	-1.2	737.4
4242	9.4	-1.6	737.4
4243	9.2	-2.0	737.3
4244	9.0	-2.4	737.3
4245	8.7	-2.7	737.2
4246	8.5	-3.1	737.2
4247	8.2	-3.5	737.2
4248	7.9	-3.9	737.1
4249	7.6	-4.3	737.1
4250	7.3	-4.6	737.1
4251	7.0	-5.0	737.1
4252	6.6	-5.3	737.1
4253	6.2	-5.7	737.1
4254	5.9	-6.1	737.2
4255	5.5	-6.4	737.2
4256	5.1	-6.7	737.2
4257	4.6	-7.1	737.3
4258	4.2	-7.4	737.3
4259	3.8	-7.7	737.4
4260	3.3	-8.0	737.4
4261	2.8	-8.3	737.5
4262	2.3	-8.6	737.6
4263	1.8	-8.9	737.7
4264	1.3	-9.2	737.8
4265	0.7	-9.5	737.9
4266	0.2	-9.7	738.1
4267	-0.4	-10.0	738.2
4268	-1.0	-10.2	738.4
4269	-1.6	-10.5	738.5
4270	-2.2	-10.7	738.7
4271	-2.8	-10.9	738.9
4272	-3.5	-11.1	739.0
4273	-4.1	-11.2	739.2
4274	-4.8	-11.4	739.4
4275	-5.5	-11.6	739.6
4276	-6.2	-11.7	739.8
4277	-6.9	-11.8	740.0
4278	-7.6	-11.9	740.3
4279	-8.3	-12.0	740.5
4280	-9.1	-12.1	740.7
4281	-9.8	-12.2	740.9
4282	-10.6	-12.2	741.2
4283	-11.4	-12.3	741.4
4284	-12.2	-12.3	741.7
4285	-12.9	-12.3	741.9
4286	-13.8	-12.3	742.1
4287	-14.6	-12.2	742.4
4288	-15.4	-12.2	742.6
4289	-16.2	-12.1	742.8
4290	-17.1	-12.1	743.1
4291	-17.9	-12.0	743.3
4292	-18.8	-11.9	743.5
4293	-19.7	-11.7	743.7
4294	-20.6	-11.6	743.9
4295	-21.4	-11.5	744.1
4296	-22.3	-11.3	744.3
4297	-23.3	-11.1	744.5
4298	-24.2	-10.9	744.7
4299	-25.1	-10.7	744.9
4300	-26.0	-10.5	745.0
4301	-27.0	-10.3	745.2
4302	-27.9	-10.0	745.4
4303	-28.9	-9.8	745.5
4304	-29.8	-9.5	745.6
4305	-30.8	-9.2	745.7
4306	-31.7	-8.9	745.8
4307	-32.7	-8.6	745.9
4308	-33.7	-8.3	746.0
4309	-34.7	-8.0	746.1
4310	-35.7	-7.7	746.1
4311	-36.7	-7.4	746.2
4312	-37.7	-7.0	746.2
4313	-38.7	-6.7	746.2
4314	-39.7	-6.4	746.2
4315	-40.7	-6.0	746.2
4316	-41.8	-5.7	746.2
4317	-42.8	-5.3	746.2
4318	-43.8	-5.0	746.1
4319	-44.8	-4.6	746.1
4320	-45.9	-4.2	746.0
4321	-46.9	-3.9	745.9
4322	-47.9	-3.5	745.8
4323	-48.9	-3.2	745.7
4324	-50.0	-2.8	745.5
4325	-51.0	-2.5	745.4
4326	-52.0	-2.1	745.2
4327	-53.0	-1.8	745.0
4328	-54.0	-1.5	744.8
4329	-55.0	-1.1	744.6
4330	-56.0	-0.8	744.4
4331	-56.9	-0.5	744.1
4332	-57.9	-0.2	743.9
4333	-58.8	0.1	743.6
4334	-59.8	0.4	743.3
4335	-60.7	0.7	743.0
4336	-61.5	1.0	742.6
4337	-62.4	1.2	742.3
4338	-63.2	1.5	741.9
4339	-64.0	1.7	741.5
4340	-64.8	2.0	741.1
4341	-65.6	2.2	740.7
4342	-66.3	2.4	740.3
4343	-66.9	2.6	739.8
4344	-67.6	2.7	739.3
4345	-68.2	2.9	738.8
4346	-68.7	3.0	738.3
4347	-69.3	3.2	737.8
4348	-69.7	3.3	737.2
4349	-70.2	3.4	736.7
4350	-70.5	3.5	736.1
4351	-70.9	3.6	735.5
4352	-71.2	3.6	734.9
4353	-71.4	3.7	734.2
4354	-71.6	3.7	733.6
4355	-71.7	3.7	732.9
4356	-71.8	3.7	732.2
4357	-71.8	3.7	731.5
4358	-71.8	3.7	730.8
4359	-71.7	3.7	730.1
4360	-71.5	3.6	729.4
4361	-71.3	3.6	728.7
4362	-71.1	3.5	727.9
4363	-70.8	3.5	727.2
4364	-70.4	3.4	726.4
4365	-69.9	3.3	725.6
4366	-69.4	3.2	724.9
4367	-68.9	3.1	724.1
4368	-68.3	2.9	723.3
4369	-67.6	2.8	722.5
4370	-66.9	2.7	721.7
4371	-66.1	2.5	720.9
4372	-65.3	2.4	720.1
4373	-64.4	2.3	719.3
4374	-63.4	2.1	718.5
4375	-62.4	2.0	717.8
4376	-61.4	1.8	717.0
4377	-60.3	1.7	716.2
4378	-59.1	1.5	715.4
4379	-57.9	1.4	714.7
4380	-56.7	1.2	713.9
4381	-55.4	1.1	713.2
4382	-54.1	0.9	712.4
4383	-52.7	0.8	711.7
4384	-51.3	0.6	711.0
4385	-49.8	0.5	710.3
4386	-48.4	0.4	709.6
4387	-46.8	0.3	709.0
4388	-45.3	0.2	708.3
4389	-43.7	0.1	707.7
4390	-42.1	0.0	707.1
4391	-40.5	-0.1	706.5
4392	-38.8	-0.1	705.9
4393	-37.1	-0.2	705.4
4394	-35.4	-0.3	704.9
4395	-33.7	-0.3	704.3
4396	-32.0	-0.3	703.9
4397	-30.2	-0.3	703.4
4398	-28.4	-0.3	703.0
4399	-26.7	-0.3	702.6
4400	-24.9	-0.3	702.2
4401	-23.1	-0.3	701.9
4402	-21.3	-0.2	701.6
4403	-19.5	-0.2	701.3
4404	-17.7	-0.1	701.0
4405	-16.0	-0.0	700.8
4406	-14.2	0.0	700.6
4407	-12.4	0.1	700.4
4408	-10.6	0.3	700.3
4409	-8.9	0.4	700.1
4410	-7.1	0.5	700.1
4411	-5.4	0.7	700.0
4412	-3.7	0.8	700.0
4413	-2.0	1.0	700.0
4414	-0.3	1.1	700.0
4415	1.4	1.3	700.1
4416	3.0	1.5	700.2
4417	4.7	1.7	700.3
4418	6.3	1.9	700.4
4419	7.9	2.1	700.6
4420	9.4	2.3	700.8
4421	11.0	2.5	701.0
4422	12.5	2.8	701.3
4423	14.0	3.0	701.5
4424	15.5	3.3	701.8
4425	16.9	3.5	702.1
4426	18.3	3.7	702.5
4427	19.7	4.0	702.8
4428	21.1	4.3	703.2
4429	22.4	4.5	703.6
4430	23.7	4.8	704.0
4431	25.0	5.0	704.4
4432	26.2	5.3	704.8
4433	27.4	5.5	705.3
4434	28.6	5.8	705.7
4435	29.8	6.1	706.2
4436	30.9	6.3	706.7
4437	32.0	6.6	707.1
4438	33.1	6.8	707.6
4439	34.1	7.1	708.1
4440	35.1	7.3	708.6
4441	36.1	7.5	709.1
4442	37.0	7.8	709.6
4443	38.0	8.0	710.2
4444	38.8	8.2	710.7
4445	39.7	8.4	711.2
4446	40.5	8.6	711.7
4447	41.3	8.8	712.2
4448	42.1	9.0	712.7
4449	42.8	9.2	713.2
4450	43.5	9.3	713.8
4451	44.2	9.5	714.3
4452	44.8	9.6	714.8
4453	45.4	9.8	715.2
4454	46.0	9.9	715.7
4455	46.5	10.0	716.2
4456	47.1	10.1	716.7
4457	47.6	10.2	717.2
4458	48.0	10.2	717.6
4459	48.5	10.3	718.1
4460	48.9	10.3	718.5
4461	49.3	10.3	718.9
4462	49.6	10.3	719.4
4463	49.9	10.3	719.8
4464	50.2	10.3	720.2
4465	50.5	10.3	720.6
4466	50.8	10.3	720.9
4467	51.0	10.2	721.3
4468	51.2	10.1	721.6
4469	51.4	10.0	722.0
4470	51.5	10.0	722.3
4471	51.7	9.8	722.6
4472	51.8	9.7	722.9
4473	51.8	9.6	723.2
4474	51.9	9.5	723.5
4475	51.9	9.3	723.7
4476	52.0	9.1	724.0
4477	52.0	9.0	724.2
4478	51.9	8.8	724.4
4479	51.9	8.6	724.6
4480	51.8	8.4	724.8
4481	51.7	8.2	725.0
4482	51.7	8.0	725.1
4483	51.5	7.8	725.3
4484	51.4	7.6	725.4
4485	51.2	7.3	725.5
4486	51.1	7.1	725.6
4487	50.9	6.9	725.7
4488	50.7	6.6	725.7
4489	50.5	6.4	725.8
4490	50.3	6.1	725.9
4491	50.0	5.9	725.9
4492	49.8	5.7	725.9
4493	49.5	5.4	725.9
4494	49.2	5.2	725.9
4495	48.9	4.9	725.9
4496	48.6	4.7	725.9
4497	48.3	4.4	725.9
4498	48.0	4.2	725.9
4499	47.7	3.9	725.8
4500	47.3	3.7	725.8
4501	47.0	3.5	725.7
4502	46.6	3.2	725.7
4503	46.2	3.0	725.6
4504	45.9	2.8	725.6
4505	45.5	2.5	725.5
4506	45.1	2.3	725.5
4507	44.7	2.1	725.4
4508	44.3	1.8	725.3
4509	43.9	1.6	725.3
4510	43.5	1.4	725.2
4511	43.1	1.2	725.1
4512	42.6	1.0	725.1
4513	42.2	0.8	725.0
4514	41.8	0.6	725.0
4515	41.4	0.4	724.9
4516	40.9	0.2	724.9
4517	40.5	-0.0	724.9
4518	40.1	-0.2	724.8
4519	39.6	-0.4	724.8
4520	39.2	-0.6	724.8
4521	38.7	-0.8	724.8
4522	38.3	-0.9	724.8
4523	37.9	-1.1	724.8
4524	37.4	-1.3	724.9
4525	37.0	-1.4	724.9
4526	36.5	-1.6	724.9
4527	36.1	-1.8	725.0
4528	35.6	-1.9	725.1
4529	35.2	-2.0	725.1
4530	34.7	-2.2	725.2
4531	34.3	-2.3	725.3
4532	33.9	-2.4	725.4
4533	33.4	-2.6	725.6
4534	33.0	-2.7	725.7
4535	32.5	-2.8	725.8
4536	32.1	-2.9	726.0
4537	31.7	-2.9	726.1
4538	31.2	-3.0	726.3
4539	30.8	-3.1	726.5
4540	30.4	-3.2	726.7
4541	29.9	-3.2	726.9
4542	29.5	-3.3	727.1
4543	29.1	-3.3	727.3
4544	28.6	-3.3	727.5
4545	28.2	-3.3	727.8
4546	27.8	-3.3	728.0
4547	27.4	-3.3	728.3
4548	26.9	-3.3	728.5
4549	26.5	-3.3	728.8
4550	26.1	-3.3	729.1
4551	25.7	-3.3	729.4
4552	25.3	-3.2	729.6
4553	24.9	-3.2	729.9
4554	24.5	-3.1	730.3
4555	24.1	-3.0	730.6
4556	23.7	-3.0	730.9
4557	23.3	-2.9	731.2
4558	22.9	-2.8	731.5
4559	22.5	-2.7	731.9
4560	22.1	-2.6	732.2
4561	21.7	-2.5	732.5
4562	21.4	-2.4	732.9
4563	21.0	-2.3	733.2
4564	20.6	-2.2	733.6
4565	20.2	-2.0	733.9
4566	19.9	-1.9	734.3
4567	19.5	-1.8	734.6
4568	19.2	-1.6	735.0
4569	18.8	-1.5	735.3
4570	18.5	-1.4	735.7
4571	18.1	-1.2	736.0
4572	17.8	-1.1	736.4
4573	17.4	-0.9	736.7
4574	17.1	-0.8	737.1
4575	16.7	-0.6	737.4
4576	16.4	-0.5	737.8
4577	16.1	-0.3	738.1
4578	15.8	-0.2	738.5
4579	15.4	-0.0	738.8
4580	15.1	0.1	739.1
4581	14.8	0.3	739.5
4582	14.5	0.4	739.8
4583	14.2	0.6	740.1
4584	13.9	0.7	740.4
4585	13.5	0.9	740.7
4586	13.2	1.0	741.0
4587	12.9	1.1	741.3
4588	12.6	1.3	741.6
4589	12.3	1.4	741.9
4590	12.0	1.5	742.1
4591	11.7	1.7	742.4
4592	11.4	1.8	742.7
4593	11.1	1.9	742.9
4594	10.8	2.0	743.1
4595	10.5	2.2	743.4
4596	10.1	2.3	743.6
4597	9.8	2.4	743.8
4598	9.5	2.5	744.0
4599	9.2	2.6	744.2
4600	8.9	2.7	744.4
4601	8.5	2.8	744.5
4602	8.2	2.9	744.7
4603	7.9	3.0	744.9
4604	7.5	3.1	745.0
4605	7.2	3.2	745.1
4606	6.9	3.3	745.3
4607	6.5	3.4	745.4
4608	6.1	3.4	745.5
4609	5.8	3.5	745.6
4610	5.4	3.6	745.7
4611	5.0	3.6	745.8
4612	4.7	3.7	745.9
4613	4.3	3.7	745.9
4614	3.9	3.8	746.0
4615	3.5	3.8	746.1
4616	3.1	3.9	746.1
4617	2.7	3.9	746.2
4618	2.2	3.9	746.2
4619	1.8	3.9	746.3
4620	1.4	4.0	746.3
4621	0.9	4.0	746.3
4622	0.5	4.0	746.4
4623	0.0	4.0	746.4
4624	-0.4	3.9	746.5
4625	-0.9	3.9	746.5
4626	-1.3	3.9	746.5
4627	-1.8	3.9	746.6
4628	-2.3	3.8	746.6
4629	-2.8	3.8	746.7
4630	-3.3	3.7	746.7
4631	-3.8	3.7	746.8
4632	-4.3	3.6	746.8
4633	-4.8	3.5	746.9
4634	-5.3	3.4	747.0
4635	-5.8	3.3	747.1
4636	-6.3	3.2	747.1
4637	-6.8	3.1	747.2
4638	-7.3	3.0	747.3
4639	-7.8	2.9	747.4
4640	-8.3	2.8	747.5
4641	-8.9	2.7	747.7
4642	-9.4	2.5	747.8
4643	-9.9	2.4	747.9
4644	-10.4	2.3	748.1
4645	-10.9	2.1	748.2
4646	-11.4	2.0	748.4
4647	-12.0	1.8	748.5
4648	-12.5	1.7	748.7
4649	-13.0	1.5	748.9
4650	-13.5	1.4	749.1
4651	-14.0	1.2	749.3
4652	-14.5	1.1	749.5
4653	-15.0	0.9	749.7
4654	-15.5	0.8	749.9
4655	-15.9	0.6	750.1
4656	-16.4	0.4	750.3
4657	-16.9	0.3	750.6
4658	-17.3	0.1	750.8
4659	-17.8	-0.0	751.0
4660	-18.2	-0.2	751.3
4661	-18.7	-0.3	751.5
4662	-19.1	-0.4	751.8
4663	-19.5	-0.6	752.0
4664	-19.9	-0.7	752.3
4665	-20.3	-0.8	752.6
4666	-20.7	-0.9	752.8
4667	-21.1	-1.1	753.1
4668	-21.4	-1.2	753.4
4669	-21.8	-1.3	753.7
4670	-22.1	-1.4	754.0
4671	-22.4	-1.5	754.2
4672	-22.7	-1.5	754.5
4673	-23.0	-1.6	754.8
4674	-23.3	-1.7	755.1
4675	-23.6	-1.8	755.4
4676	-23.9	-1.8	755.7
4677	-24.1	-1.9	756.1
4678	-24.3	-1.9	756.4
4679	-24.5	-2.0	756.7
4680	-24.7	-2.0	757.0
4681	-24.9	-2.0	757.4
4682	-25.1	-2.1	757.7
4683	-25.3	-2.1	758.0
4684	-25.4	-2.1	758.4
4685	-25.5	-2.1	758.7
4686	-25.7	-2.1	759.1
4687	-25.8	-2.1	759.5
4688	-25.9	-2.1	759.9
4689	-25.9	-2.0	760.3
4690	-26.0	-2.0	760.7
4691	-26.0	-2.0	761.1
4692	-26.1	-1.9	761.5
4693	-26.1	-1.9	761.9
4694	-26.1	-1.8	762.3
4695	-26.1	-1.8	762.8
4696	-26.1	-1.7	763.3
4697	-26.1	-1.6	763.7
4698	-26.1	-1.6	764.2
4699	-26.1	-1.5	764.7
4700	-26.0	-1.4	765.2
4701	-26.0	-1.3	765.7
4702	-25.9	-1.2	766.3
4703	-25.8	-1.1	766.8
4704	-25.7	-1.0	767.4
4705	-25.7	-0.9	768.0
4706	-25.6	-0.7	768.6
4707	-25.5	-0.6	769.2
4708	-25.4	-0.5	769.8
4709	-25.3	-0.3	770.4
4710	-25.2	-0.2	771.1
4711	-25.0	-0.1	771.7
4712	-24.9	0.1	772.4
4713	-24.8	0.2	773.1
4714	-24.7	0.4	773.8
4715	-24.5	0.5	774.5
4716	-24.4	0.7	775.2
4717	-24.3	0.9	776.0
4718	-24.1	1.0	776.7
4719	-24.0	1.2	777.5
4720	-23.9	1.3	778.3
4721	-23.7	1.5	779.1
4722	-23.6	1.7	779.9
4723	-23.5	1.8	780.7
4724	-23.3	2.0	781.5
4725	-23.2	2.2	782.4
4726	-23.0	2.3	783.2
4727	-22.9	2.5	784.1
4728	-22.7	2.6	784.9
4729	-22.6	2.8	785.8
4730	-22.5	2.9	786.7
4731	-22.3	3.1	787.6
4732	-22.2	3.2	788.5
4733	-22.0	3.3	789.4
4734	-21.9	3.5	790.3
4735	-21.8	3.6	791.2
4736	-21.6	3.7	792.1
4737	-21.5	3.8	793.0
4738	-21.4	3.9	793.9
4739	-21.2	4.0	794.8
4740	-21.1	4.1	795.7
4741	-21.0	4.2	796.6
4742	-20.9	4.2	797.5
4743	-20.7	4.3	798.4
4744	-20.6	4.3	799.3
4745	-20.5	4.4	800.1
4746	-20.4	4.4	801.0
4747	-20.3	4.4	801.9
4748	-20.2	4.4	802.7
4749	-20.1	4.4	803.6
4750	-20.0	4.4	804.4
4751	-19.9	4.3	805.2
4752	-19.8	4.3	806.0
4753	-19.7	4.2	806.8
4754	-19.6	4.2	807.6
4755	-19.5	4.1	808.3
4756	-19.4	4.0	809.1
4757	-19.3	3.9	809.8
4758	-19.3	3.8	810.5
4759	-19.2	3.6	811.2
4760	-19.1	3.5	811.8
4761	-19.1	3.3	812.5
4762	-19.0	3.2	813.1
4763	-18.9	3.0	813.7
4764	-18.9	2.8	814.2
4765	-18.9	2.6	814.8
4766	-18.8	2.4	815.3
4767	-18.8	2.2	815.8
4768	-18.7	2.0	816.3
4769	-18.7	1.7	816.7
4770	-18.7	1.5	817.1
4771	-18.7	1.2	817.5
4772	-18.7	1.0	817.9
4773	-18.7	0.7	818.2
4774	-18.7	0.4	818.5
4775	-18.7	0.1	818.8
4776	-18.7	-0.2	819.1
4777	-18.7	-0.5	819.3
4778	-18.7	-0.8	819.5
4779	-18.7	-1.1	819.6
4780	-18.8	-1.4	819.8
4781	-18.8	-1.8	819.9
4782	-18.8	-2.1	820.0
4783	-18.9	-2.4	820.0
4784	-18.9	-2.8	820.0
4785	-19.0	-3.1	820.0
4786	-19.0	-3.5	820.0
4787	-19.1	-3.8	819.9
4788	-19.1	-4.2	819.8
4789	-19.2	-4.5	819.7
4790	-19.2	-4.9	819.5
4791	-19.3	-5.2	819.3
4792	-19.4	-5.6	819.1
4793	-19.4	-5.9	818.9
4794	-19.5	-6.3	818.6
4795	-19.5	-6.7	818.3
4796	-19.6	-7.0	818.0
4797	-19.7	-7.4	817.6
4798	-19.7	-7.7	817.2
4799	-19.7	-8.1	816.8
4800	-19.8	-8.4	816.4
4801	-19.8	-8.8	815.9
4802	-19.9	-9.1	815.4
4803	-19.9	-9.5	814.9
4804	-19.9	-9.8	814.4
4805	-19.9	-10.1	813.8
4806	-19.9	-10.5	813.2
4807	-19.9	-10.8	812.6
4808	-19.9	-11.2	812.0
4809	-19.9	-11.5	811.3
4810	-19.9	-11.8	810.7
4811	-19.8	-12.1	809.9
4812	-19.8	-12.4	809.2
4813	-19.7	-12.8	808.5
4814	-19.7	-13.1	807.7
4815	-19.6	-13.4	806.9
4816	-19.5	-13.7	806.1
4817	-19.4	-14.0	805.3
4818	-19.3	-14.3	804.4
4819	-19.1	-14.6	803.5
4820	-19.0	-14.9	802.7
4821	-18.8	-15.2	801.7
4822	-18.7	-15.4	800.8
4823	-18.5	-15.7	799.9
4824	-18.3	-16.0	798.9
4825	-18.1	-16.3	798.0
4826	-17.9	-16.5	797.0
4827	-17.7	-16.8	796.0
4828	-17.4	-17.0	795.0
4829	-17.2	-17.3	793.9
4830	-16.9	-17.5	792.9
4831	-16.6	-17.8	791.9
4832	-16.3	-18.0	790.8
4833	-16.0	-18.2	789.8
4834	-15.7	-18.4	788.7
4835	-15.4	-18.6	787.6
4836	-15.1	-18.8	786.5
4837	-14.7	-19.0	785.5
4838	-14.4	-19.2	784.4
4839	-14.0	-19.4	783.3
4840	-13.6	-19.6	782.2
4841	-13.3	-19.8	781.1
4842	-12.9	-19.9	780.0
4843	-12.5	-20.1	779.0
4844	-12.1	-20.2	777.9
4845	-11.7	-20.4	776.8
4846	-11.3	-20.5	775.7
4847	-10.8	-20.6	774.6
4848	-10.4	-20.7	773.6
4849	-10.0	-20.8	772.5
4850	-9.5	-20.9	771.5
4851	-9.1	-21.0	770.4
4852	-8.6	-21.0	769.4
4853	-8.2	-21.1	768.4
4854	-7.7	-21.1	767.4
4855	-7.3	-21.2	766.4
4856	-6.8	-21.2	765.4
4857	-6.4	-21.2	764.4
4858	-5.9	-21.2	763.5
4859	-5.4	-21.2	762.5
4860	-5.0	-21.2	761.6
4861	-4.5	-21.2	760.7
4862	-4.1	-21.1	759.8
4863	-3.6	-21.1	758.9
4864	-3.1	-21.0	758.0
4865	-2.7	-20.9	757.2
4866	-2.2	-20.9	756.3
4867	-1.8	-20.8	755.5
4868	-1.3	-20.7	754.7
4869	-0.8	-20.6	754.0
4870	-0.4	-20.5	753.2
4871	0.1	-20.3	752.5
4872	0.5	-20.2	751.8
4873	0.9	-20.1	751.1
4874	1.4	-19.9	750.4
4875	1.8	-19.8	749.7
4876	2.2	-19.6	749.1
4877	2.7	-19.4	748.5
4878	3.1	-19.3	747.9
4879	3.5	-19.1	747.4
4880	3.9	-18.9	746.9
4881	4.3	-18.7	746.3
4882	4.7	-18.5	745.9
4883	5.1	-18.3	745.4
4884	5.5	-18.2	744.9
4885	5.9	-18.0	744.5
4886	6.2	-17.8	744.1
4887	6.6	-17.6	743.8
4888	7.0	-17.4	743.4
4889	7.3	-17.2	743.1
4890	7.7	-17.0	742.8
4891	8.0	-16.8	742.5
4892	8.3	-16.6	742.3
4893	8.6	-16.4	742.0
4894	8.9	-16.2	741.8
4895	9.2	-16.1	741.7
4896	9.5	-15.9	741.5
4897	9.8	-15.7	741.4
4898	10.0	-15.6	741.2
4899	10.3	-15.4	741.1
4900	10.5	-15.2	741.1
4901	10.7	-15.1	741.0
4902	11.0	-15.0	741.0
4903	11.1	-14.8	741.0
4904	11.3	-14.7	741.0
4905	11.5	-14.6	741.0
4906	11.6	-14.5	741.0
4907	11.8	-14.4	741.1
4908	11.9	-14.3	741.2
4909	12.0	-14.2	741.3
4910	12.1	-14.1	741.4
4911	12.2	-14.0	741.5
4912	12.2	-13.9	741.7
4913	12.2	-13.9	741.8
4914	12.2	-13.8	742.0
4915	12.2	-13.8	742.2
4916	12.2	-13.7	742.4
4917	12.1	-13.7	742.6
4918	12.1	-13.7	742.9
4919	12.0	-13.6	743.1
4920	11.9	-13.6	743.4
4921	11.7	-13.6	743.6
4922	11.6	-13.6	743.9
4923	11.4	-13.6	744.2
4924	11.2	-13.6	744.5
4925	10.9	-13.6	744.8
4926	10.7	-13.6	745.2
4927	10.4	-13.6	745.5
4928	10.1	-13.7	745.8
4929	9.8	-13.7	746.2
4930	9.4	-13.7	746.6
4931	9.1	-13.8	746.9
4932	8.7	-13.8	747.3
4933	8.2	-13.9	747.7
4934	7.8	-13.9	748.1
4935	7.3	-14.0	748.5
4936	6.8	-14.0	748.9
4937	6.3	-14.1	749.4
4938	5.8	-14.1	749.8
4939	5.2	-14.2	750.2
4940	4.6	-14.3	750.7
4941	4.0	-14.4	751.1
4942	3.4	-14.4	751.6
4943	2.7	-14.5	752.1
4944	2.0	-14.6	752.5
4945	1.3	-14.7	753.0
4946	0.6	-14.8	753.5
4947	-0.2	-14.9	754.0
4948	-0.9	-15.0	754.4
4949	-1.7	-15.1	754.9
4950	-2.5	-15.2	755.4
4951	-3.4	-15.3	755.9
4952	-4.2	-15.4	756.4
4953	-5.1	-15.5	756.9
4954	-5.9	-15.6	757.4
4955	-6.8	-15.7	757.9
4956	-7.8	-15.9	758.4
4957	-8.7	-16.0	758.9
4958	-9.6	-16.1	759.4
4959	-10.6	-16.3	759.9
4960	-11.6	-16.4	760.4
4961	-12.6	-16.6	760.9
4962	-13.6	-16.7	761.3
4963	-14.6	-16.9	761.8
4964	-15.6	-17.1	762.3
4965	-16.6	-17.3	762.8
4966	-17.7	-17.4	763.2
4967	-18.7	-17.6	763.7
4968	-19.8	-17.8	764.1
4969	-20.9	-18.0	764.5
4970	-21.9	-18.2	764.9
4971	-23.0	-18.5	765.3
4972	-24.1	-18.7	765.7
4973	-25.2	-18.9	766.1
4974	-26.2	-19.2	766.5
4975	-27.3	-19.4	766.8
4976	-28.4	-19.7	767.2
4977	-29.5	-20.0	767.5
4978	-30.6	-20.2	767.8
4979	-31.6	-20.5	768.1
4980	-32.7	-20.8	768.3
4981	-33.7	-21.1	768.6
4982	-34.8	-21.4	768.8
4983	-35.8	-21.7	769.0
4984	-36.8	-22.1	769.1
4985	-37.8	-22.4	769.3
4986	-38.7	-22.7	769.4
4987	-39.7	-23.1	769.5
4988	-40.6	-23.4	769.6
4989	-41.5	-23.8	769.6
4990	-42.4	-24.2	769.6
