	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 4.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 4.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 4.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 4.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 4.c3d
	L_Knee_Angle	L_Knee_Angle	L_Knee_Angle	L_Hip_Angle	L_Ankle_Angle	L_Knee_Angle	L_Knee_Angle	L_Knee_Angle	L_Hip_Angle	L_Ankle_Angle	L_Knee_Angle	L_Knee_Angle	L_Knee_Angle	L_Hip_Angle	L_Ankle_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	Y	X	X	Y	Z	Y	X	X	Y	Z	Y	X
148	62.36	-3.31	-1.78	24.02	96.75	54.98	-2.07	-1.40	17.30	93.72	59.27	-2.94	1.55	20.49	94.91
149	62.27	-3.30	-1.89	23.91	96.72	54.81	-2.04	-1.49	17.02	93.60	59.33	-2.95	1.48	20.40	94.91
150	62.18	-3.29	-2.00	23.79	96.69	54.65	-2.01	-1.57	16.73	93.47	59.40	-2.96	1.40	20.31	94.91
151	62.07	-3.28	-2.11	23.66	96.65	54.48	-1.99	-1.65	16.44	93.33	59.45	-2.97	1.31	20.22	94.90
152	61.96	-3.27	-2.22	23.53	96.60	54.31	-1.96	-1.74	16.15	93.20	59.50	-2.98	1.21	20.12	94.89
153	61.84	-3.25	-2.33	23.39	96.55	54.15	-1.93	-1.82	15.85	93.05	59.55	-2.99	1.11	20.01	94.87
154	61.71	-3.23	-2.44	23.24	96.50	53.99	-1.90	-1.90	15.54	92.90	59.59	-2.99	0.99	19.90	94.84
155	61.58	-3.22	-2.55	23.08	96.44	53.82	-1.88	-1.98	15.24	92.75	59.62	-3.00	0.88	19.79	94.81
156	61.44	-3.19	-2.66	22.91	96.38	53.66	-1.86	-2.05	14.93	92.59	59.65	-3.00	0.75	19.66	94.77
157	61.29	-3.17	-2.77	22.73	96.31	53.51	-1.84	-2.12	14.61	92.43	59.67	-3.00	0.63	19.53	94.73
158	61.13	-3.15	-2.87	22.55	96.24	53.35	-1.83	-2.19	14.30	92.27	59.68	-2.99	0.50	19.39	94.68
159	60.97	-3.12	-2.98	22.36	96.17	53.19	-1.81	-2.25	13.98	92.10	59.68	-2.99	0.36	19.24	94.62
160	60.80	-3.09	-3.08	22.15	96.10	53.04	-1.81	-2.31	13.66	91.93	59.68	-2.98	0.23	19.08	94.56
161	60.63	-3.06	-3.18	21.95	96.02	52.88	-1.81	-2.35	13.34	91.75	59.67	-2.97	0.10	18.91	94.50
162	60.45	-3.02	-3.27	21.73	95.94	52.73	-1.81	-2.39	13.01	91.57	59.65	-2.95	-0.03	18.73	94.43
163	60.27	-2.99	-3.36	21.51	95.87	52.57	-1.82	-2.42	12.69	91.39	59.62	-2.93	-0.16	18.54	94.36
164	60.08	-2.94	-3.45	21.28	95.79	52.42	-1.83	-2.44	12.36	91.21	59.57	-2.91	-0.28	18.33	94.28
165	59.88	-2.90	-3.53	21.04	95.70	52.26	-1.85	-2.44	12.04	91.02	59.52	-2.89	-0.40	18.12	94.20
166	59.69	-2.86	-3.61	20.80	95.62	52.11	-1.87	-2.44	11.72	90.83	59.46	-2.86	-0.52	17.90	94.12
167	59.48	-2.81	-3.68	20.55	95.54	51.95	-1.90	-2.41	11.40	90.63	59.39	-2.83	-0.64	17.67	94.03
168	59.28	-2.76	-3.75	20.29	95.46	51.79	-1.94	-2.38	11.08	90.44	59.31	-2.80	-0.75	17.43	93.94
169	59.06	-2.71	-3.81	20.03	95.37	51.63	-1.97	-2.33	10.76	90.23	59.22	-2.77	-0.85	17.18	93.84
170	58.85	-2.65	-3.86	19.76	95.29	51.47	-2.01	-2.26	10.44	90.02	59.12	-2.74	-0.95	16.92	93.74
171	58.63	-2.60	-3.90	19.49	95.20	51.30	-2.04	-2.18	10.13	89.81	59.00	-2.71	-1.05	16.66	93.63
172	58.40	-2.54	-3.94	19.21	95.11	51.14	-2.07	-2.09	9.83	89.59	58.88	-2.68	-1.14	16.40	93.52
173	58.18	-2.49	-3.96	18.92	95.02	50.98	-2.10	-1.98	9.53	89.37	58.75	-2.65	-1.23	16.13	93.40
174	57.94	-2.43	-3.98	18.63	94.93	50.81	-2.12	-1.85	9.24	89.14	58.61	-2.62	-1.31	15.85	93.28
175	57.70	-2.38	-3.98	18.34	94.83	50.65	-2.13	-1.71	8.95	88.90	58.46	-2.59	-1.39	15.58	93.15
176	57.46	-2.32	-3.97	18.04	94.73	50.49	-2.13	-1.55	8.67	88.66	58.30	-2.56	-1.46	15.30	93.02
177	57.22	-2.27	-3.95	17.74	94.63	50.34	-2.12	-1.39	8.39	88.41	58.13	-2.54	-1.52	15.02	92.88
178	56.97	-2.22	-3.92	17.44	94.52	50.19	-2.10	-1.21	8.12	88.16	57.96	-2.51	-1.58	14.75	92.73
179	56.71	-2.17	-3.88	17.13	94.41	50.05	-2.06	-1.02	7.86	87.91	57.77	-2.50	-1.63	14.47	92.57
180	56.45	-2.11	-3.82	16.82	94.29	49.93	-2.01	-0.83	7.60	87.64	57.58	-2.48	-1.67	14.20	92.41
181	56.19	-2.06	-3.75	16.51	94.16	49.81	-1.95	-0.63	7.34	87.38	57.38	-2.48	-1.71	13.93	92.24
182	55.92	-2.01	-3.66	16.20	94.03	49.72	-1.87	-0.42	7.09	87.11	57.18	-2.48	-1.74	13.67	92.06
183	55.65	-1.96	-3.56	15.89	93.90	49.64	-1.77	-0.22	6.84	86.84	56.97	-2.48	-1.76	13.41	91.87
184	55.37	-1.90	-3.45	15.58	93.75	49.58	-1.66	-0.01	6.60	86.57	56.76	-2.49	-1.77	13.15	91.68
185	55.09	-1.85	-3.33	15.26	93.60	49.54	-1.55	0.21	6.36	86.30	56.54	-2.51	-1.77	12.90	91.48
186	54.81	-1.79	-3.19	14.95	93.44	49.52	-1.42	0.42	6.11	86.03	56.32	-2.54	-1.76	12.66	91.27
187	54.52	-1.73	-3.04	14.64	93.28	49.52	-1.29	0.62	5.87	85.75	56.09	-2.58	-1.75	12.42	91.06
188	54.23	-1.66	-2.88	14.33	93.10	49.54	-1.16	0.83	5.63	85.47	55.86	-2.63	-1.72	12.18	90.84
189	53.94	-1.59	-2.71	14.02	92.93	49.58	-1.03	1.03	5.39	85.20	55.62	-2.69	-1.69	11.96	90.61
190	53.65	-1.52	-2.53	13.71	92.74	49.65	-0.90	1.23	5.15	84.92	55.39	-2.76	-1.64	11.74	90.38
191	53.35	-1.45	-2.34	13.41	92.54	49.73	-0.78	1.43	4.91	84.64	55.15	-2.83	-1.58	11.52	90.14
192	53.06	-1.37	-2.13	13.11	92.34	49.82	-0.68	1.61	4.67	84.37	54.91	-2.91	-1.51	11.32	89.90
193	52.77	-1.29	-1.92	12.81	92.14	49.94	-0.58	1.79	4.42	84.10	54.67	-3.00	-1.42	11.11	89.66
194	52.48	-1.21	-1.70	12.52	91.92	50.07	-0.50	1.97	4.17	83.82	54.42	-3.09	-1.33	10.92	89.41
195	52.19	-1.13	-1.47	12.23	91.70	50.21	-0.43	2.13	3.92	83.55	54.18	-3.18	-1.22	10.73	89.16
196	51.91	-1.04	-1.24	11.94	91.48	50.36	-0.38	2.28	3.66	83.28	53.94	-3.27	-1.10	10.54	88.90
197	51.63	-0.95	-1.00	11.66	91.25	50.51	-0.36	2.42	3.41	83.01	53.70	-3.35	-0.97	10.36	88.65
198	51.36	-0.86	-0.76	11.38	91.01	50.67	-0.35	2.55	3.14	82.74	53.46	-3.43	-0.83	10.18	88.39
199	51.10	-0.77	-0.51	11.11	90.78	50.83	-0.35	2.66	2.87	82.47	53.22	-3.50	-0.69	10.00	88.13
200	50.85	-0.68	-0.26	10.85	90.53	50.98	-0.38	2.76	3.49	82.20	52.99	-3.57	-0.53	9.82	87.87
201	50.61	-0.60	-0.01	10.59	90.28	51.12	-0.42	2.84	3.20	81.92	52.77	-3.62	-0.37	9.65	87.61
202	50.39	-0.51	0.24	10.33	90.03	51.24	-0.47	2.91	2.91	81.62	52.55	-3.66	-0.20	9.48	87.35
203	50.18	-0.43	0.49	10.08	89.78	51.35	-0.54	2.96	2.61	81.32	52.34	-3.68	-0.03	9.30	87.08
204	49.98	-0.35	0.73	9.84	89.52	51.43	-0.61	3.00	2.30	81.01	52.14	-3.69	0.15	9.13	86.82
205	49.80	-0.27	0.97	9.60	89.26	51.48	-0.70	3.02	1.98	80.68	51.95	-3.68	0.33	8.95	86.56
206	49.64	-0.20	1.21	9.36	89.00	51.49	-0.79	3.04	1.66	80.32	51.77	-3.66	0.51	8.78	86.29
207	49.49	-0.14	1.44	9.13	88.74	51.46	-0.89	3.04	1.32	79.95	51.61	-3.62	0.68	8.60	86.03
208	49.34	-0.09	1.66	8.90	88.47	51.39	-1.00	3.04	0.97	79.54	51.46	-3.57	0.86	8.41	85.76
209	49.21	-0.05	1.88	8.68	88.21	51.26	-1.12	3.03	0.60	79.11	51.33	-3.50	1.04	8.23	85.49
210	49.09	-0.03	2.09	8.47	87.94	51.07	-1.24	3.01	0.22	78.64	51.21	-3.42	1.21	8.03	85.22
211	48.97	-0.02	2.28	8.25	87.66	50.82	-1.36	2.99	-0.65	78.13	51.12	-3.33	1.38	7.84	84.95
212	48.85	-0.03	2.47	8.04	87.39	50.50	-1.48	2.97	-1.18	77.59	51.03	-3.23	1.54	7.63	84.68
213	48.72	-0.06	2.64	7.83	87.11	50.11	-1.61	2.95	-1.73	76.99	50.97	-3.12	1.70	7.43	84.40
214	48.59	-0.10	2.80	7.61	86.83	49.64	-1.74	2.93	-2.31	76.34	50.91	-3.01	1.86	7.21	84.12
215	48.45	-0.16	2.94	7.40	86.54	49.09	-1.87	2.90	-2.91	75.64	50.88	-2.89	2.00	6.99	83.84
216	48.30	-0.23	3.07	7.18	86.25	48.45	-2.00	2.88	-3.53	74.88	50.85	-2.77	2.14	6.76	83.56
217	48.12	-0.32	3.18	6.96	85.95	47.72	-2.12	2.86	-4.16	74.06	50.84	-2.65	2.27	6.53	83.28
218	47.93	-0.42	3.27	6.72	85.64	46.89	-2.24	2.84	-4.81	73.17	50.84	-2.54	2.39	6.29	83.00
219	47.70	-0.54	3.35	6.48	85.32	45.97	-2.35	2.81	-5.47	72.21	50.85	-2.43	2.50	6.04	82.72
220	47.43	-0.66	3.41	6.22	84.98	44.96	-2.46	2.79	-6.14	71.17	50.86	-2.32	2.60	5.79	82.44
221	47.13	-0.79	3.46	5.94	84.62	43.84	-2.56	2.76	-6.81	70.05	50.87	-2.22	2.69	5.53	82.15
222	46.78	-0.92	3.49	5.65	84.25	42.61	-2.64	2.73	-7.47	68.85	50.88	-2.14	2.76	5.26	81.87
223	46.37	-1.06	3.50	5.33	83.85	41.29	-2.72	2.69	-8.13	67.57	50.89	-2.06	2.82	4.98	81.58
224	45.90	-1.19	3.50	4.98	83.42	39.85	-2.79	2.64	-8.78	66.20	50.88	-1.99	2.86	4.70	81.29
225	45.38	-1.33	3.49	4.61	82.95	38.32	-2.84	2.59	-9.40	64.75	50.86	-1.94	2.89	4.40	81.00
226	44.78	-1.46	3.47	4.21	82.45	36.69	-2.89	2.53	-10.01	63.20	50.82	-1.90	2.91	4.10	80.70
227	44.10	-1.58	3.44	3.77	81.90	34.95	-2.93	2.46	-10.59	61.57	50.75	-1.88	2.90	4.70	80.40
228	43.34	-1.71	3.39	3.30	81.30	33.13	-2.96	2.37	-11.14	59.86	50.65	-1.87	2.89	4.34	80.08
229	42.50	-1.82	3.33	2.80	80.65	31.21	-2.99	2.28	-11.66	58.07	50.51	-1.87	2.86	3.97	79.75
230	41.57	-1.93	3.27	2.26	79.93	29.21	-3.01	2.18	-12.14	56.21	50.33	-1.88	2.81	3.60	79.40
231	40.54	-2.03	3.19	1.68	79.15	27.14	-3.02	2.08	-12.59	54.28	50.10	-1.90	2.76	3.21	79.02
232	39.41	-2.12	3.10	1.07	78.29	25.01	-3.03	1.97	-13.00	52.30	49.81	-1.94	2.70	2.80	78.63
233	38.18	-2.21	3.00	0.42	77.36	22.82	-3.03	1.85	-13.37	50.28	49.46	-1.98	2.63	2.38	78.20
234	36.85	-2.29	2.88	-0.26	76.33	20.60	-3.03	1.73	-13.70	48.24	49.05	-2.03	2.55	1.95	77.74
235	35.42	-2.37	2.76	-0.97	75.22	18.37	-3.02	1.61	-14.00	46.19	48.56	-2.08	2.48	1.50	77.23
236	33.88	-2.45	2.62	-1.70	74.00	16.13	-3.00	1.49	-14.27	44.15	48.00	-2.14	2.39	1.03	76.68
237	32.24	-2.52	2.47	-2.46	72.69	13.91	-2.96	1.38	-14.50	42.14	47.35	-2.20	2.31	0.54	76.08
238	30.50	-2.60	2.31	-3.24	71.26	11.73	-2.92	1.27	-14.70	40.18	46.61	-2.26	2.22	0.02	75.43
239	28.67	-2.67	2.14	-4.03	69.74	9.62	-2.86	1.17	-14.87	38.29	45.79	-2.33	2.13	-0.52	74.71
240	26.75	-2.75	1.96	-4.83	68.10	7.59	-2.79	1.07	-15.02	36.50	44.86	-2.39	2.04	-1.95	73.93
241	24.74	-2.83	1.78	-5.62	66.35	5.66	-2.70	0.98	-15.15	34.81	43.83	-2.45	1.95	-2.72	73.07
242	22.67	-2.90	1.59	-6.41	64.50	3.87	-2.60	0.90	-15.26	33.25	42.71	-2.52	1.86	-3.51	72.13
243	20.54	-2.98	1.40	-7.18	62.55	2.21	-2.50	0.83	-15.35	31.82	41.47	-2.59	1.77	-4.33	71.11
244	18.36	-3.05	1.22	-7.92	60.51	0.72	-2.38	0.77	-15.42	30.53	40.12	-2.66	1.67	-5.17	70.01
245	16.16	-3.11	1.03	-8.64	58.39	-0.61	-2.27	0.71	-15.48	29.38	38.67	-2.73	1.57	-6.02	68.81
246	13.95	-3.16	0.86	-9.32	56.21	-1.75	-2.16	0.66	-15.53	28.37	37.11	-2.81	1.46	-6.89	67.52
247	11.75	-3.19	0.69	-9.95	53.96	-2.72	-2.05	0.61	-15.57	27.50	35.43	-2.89	1.35	-7.75	66.13
248	9.58	-3.20	0.54	-10.54	51.69	-3.49	-1.97	0.58	-15.60	26.75	33.65	-2.98	1.24	-8.62	64.64
249	7.48	-3.18	0.39	-11.08	49.39	-4.08	-1.90	0.55	-15.62	26.11	31.77	-3.07	1.12	-9.47	63.05
250	5.46	-3.14	0.27	-11.56	47.11	-4.50	-1.86	0.52	-15.63	25.59	29.78	-3.16	1.00	-10.30	61.37
251	3.56	-3.07	0.15	-12.00	44.84	-4.74	-1.85	0.50	-15.64	25.16	27.71	-3.26	0.87	-11.12	59.59
252	1.79	-2.97	0.05	-12.38	42.63	-4.82	-1.86	0.49	-15.64	24.82	25.55	-3.37	0.74	-11.90	57.73
253	0.19	-2.85	-0.03	-12.71	40.49	-4.76	-1.91	0.49	-15.63	24.57	23.33	-3.47	0.62	-12.65	55.79
254	-1.23	-2.71	-0.09	-12.99	38.43	-4.56	-1.99	0.49	-15.62	24.39	21.04	-3.57	0.50	-13.36	53.78
255	-2.45	-2.56	-0.14	-13.24	36.48	-4.24	-2.10	0.50	-15.61	24.29	18.72	-3.65	0.38	-14.02	51.72
256	-3.45	-2.41	-0.18	-13.44	34.65	-3.81	-2.24	0.52	-15.58	24.26	16.37	-3.73	0.27	-14.63	49.62
257	-4.23	-2.27	-0.19	-13.61	32.96	-3.30	-2.40	0.53	-15.56	24.29	14.02	-3.79	0.17	-15.19	47.50
258	-4.77	-2.16	-0.19	-13.74	31.39	-2.72	-2.58	0.56	-15.52	24.37	11.70	-3.82	0.08	-15.70	45.37
259	-5.09	-2.07	-0.17	-13.85	29.97	-2.08	-2.78	0.58	-15.49	24.51	9.43	-3.83	0.00	-16.15	43.26
260	-5.19	-2.01	-0.14	-13.94	28.69	-1.41	-2.99	0.61	-15.45	24.69	7.23	-3.80	-0.06	-16.55	41.19
261	-5.08	-1.99	-0.10	-14.00	27.55	-0.71	-3.20	0.63	-15.41	24.91	5.14	-3.74	-0.12	-16.90	39.18
262	-4.76	-2.01	-0.06	-14.04	26.54	-0.01	-3.40	0.66	-15.36	25.17	3.18	-3.65	-0.16	-17.19	37.26
263	-4.27	-2.07	-0.01	-14.06	25.66	0.69	-3.60	0.69	-15.31	25.47	1.38	-3.53	-0.19	-17.44	35.43
264	-3.62	-2.16	0.03	-13.87	24.91	1.37	-3.79	0.72	-15.26	25.80	-0.24	-3.39	-0.21	-17.64	33.72
265	-2.83	-2.28	0.06	-13.71	24.27	2.02	-3.97	0.76	-15.21	26.15	-1.65	-3.23	-0.22	-17.79	32.15
266	-1.92	-2.43	0.08	-13.55	23.75	2.63	-4.12	0.79	-15.15	26.53	-2.85	-3.07	-0.22	-17.91	30.71
267	-0.91	-2.60	0.08	-13.38	23.33	3.20	-4.25	0.82	-15.10	26.94	-3.81	-2.91	-0.21	-18.00	29.41
268	0.17	-2.78	0.07	-13.21	23.02	3.70	-4.36	0.85	-15.04	27.36	-4.55	-2.76	-0.19	-18.05	28.26
269	1.30	-2.96	0.04	-13.03	22.79	4.15	-4.44	0.89	-14.97	27.81	-5.05	-2.64	-0.16	-18.08	27.24
270	2.46	-3.14	-0.01	-12.84	22.64	4.53	-4.49	0.92	-14.91	28.27	-5.32	-2.56	-0.13	-18.08	26.36
271	3.62	-3.31	-0.07	-12.65	22.57	4.84	-4.52	0.95	-14.84	28.76	-5.37	-2.51	-0.10	-18.06	25.60
272	4.77	-3.47	-0.14	-12.46	22.56	5.07	-4.52	0.97	-14.77	29.26	-5.22	-2.50	-0.07	-18.02	24.97
273	5.88	-3.61	-0.22	-12.26	22.60	5.23	-4.50	0.99	-14.69	29.78	-4.88	-2.54	-0.03	-17.96	24.44
274	6.94	-3.74	-0.30	-12.07	22.68	5.31	-4.45	1.01	-14.61	30.33	-4.37	-2.62	-0.01	-17.88	24.01
275	7.93	-3.84	-0.38	-11.87	22.81	5.31	-4.38	1.02	-14.53	30.90	-3.71	-2.74	0.01	-17.79	23.68
276	8.84	-3.92	-0.46	-11.68	22.97	5.25	-4.29	1.02	-14.44	31.49	-2.91	-2.89	0.02	-17.68	23.44
277	9.65	-3.98	-0.53	-11.49	23.15	5.11	-4.18	1.01	-14.35	32.11	-2.00	-3.07	0.02	-17.56	23.28
278	10.35	-4.03	-0.59	-11.30	23.35	4.91	-4.06	0.99	-14.25	32.76	-1.00	-3.28	0.01	-17.43	23.18
279	10.95	-4.05	-0.64	-11.12	23.57	4.64	-3.92	0.97	-14.14	33.44	0.06	-3.49	-0.02	-17.28	23.15
280	11.43	-4.05	-0.67	-10.95	23.82	4.33	-3.78	0.93	-14.03	34.15	1.16	-3.71	-0.05	-16.49	23.16
281	11.79	-4.04	-0.69	-10.79	24.07	3.96	-3.63	0.88	-13.91	34.90	2.29	-3.92	-0.11	-16.20	23.21
282	12.03	-4.01	-0.69	-10.64	24.35	3.56	-3.47	0.81	-13.78	35.68	3.43	-4.11	-0.17	-15.93	23.30
283	12.15	-3.96	-0.68	-10.50	24.65	3.12	-3.32	0.74	-13.64	36.50	4.54	-4.29	-0.23	-15.66	23.42
284	12.16	-3.90	-0.66	-10.36	24.97	2.67	-3.16	0.67	-13.49	37.35	5.63	-4.44	-0.31	-15.41	23.55
285	12.06	-3.82	-0.64	-10.24	25.31	2.19	-3.01	0.58	-13.33	38.24	6.66	-4.55	-0.38	-15.18	23.70
286	11.86	-3.72	-0.60	-10.12	25.68	1.72	-2.87	0.49	-13.16	39.16	7.63	-4.64	-0.45	-14.95	23.86
287	11.56	-3.60	-0.57	-10.02	26.08	1.25	-2.73	0.40	-12.97	40.10	8.52	-4.69	-0.52	-14.74	24.03
288	11.18	-3.47	-0.54	-9.91	26.51	0.79	-2.60	0.31	-11.96	41.06	9.32	-4.70	-0.58	-14.55	24.20
289	10.71	-3.33	-0.51	-9.82	26.97	0.35	-2.48	0.22	-11.65	42.04	10.02	-4.69	-0.64	-14.37	24.37
290	10.18	-3.17	-0.49	-9.73	27.47	-0.06	-2.36	0.13	-11.34	43.03	10.61	-4.64	-0.68	-14.19	24.55
291	9.58	-3.01	-0.49	-9.63	28.00	-0.44	-2.26	0.04	-11.04	44.02	11.08	-4.56	-0.72	-14.04	24.73
292	8.94	-2.83	-0.49	-9.54	28.57	-0.79	-2.16	-0.04	-10.74	45.00	11.44	-4.46	-0.75	-13.89	24.91
293	8.26	-2.65	-0.52	-9.45	29.18	-1.09	-2.07	-0.12	-10.45	45.96	11.68	-4.34	-0.77	-13.75	25.11
294	7.54	-2.46	-0.55	-9.35	29.82	-1.35	-1.99	-0.19	-10.17	46.89	11.80	-4.21	-0.79	-13.62	25.31
295	6.81	-2.28	-0.61	-9.24	30.49	-1.56	-1.92	-0.25	-9.90	47.78	11.80	-4.05	-0.81	-13.49	25.53
296	6.07	-2.09	-0.68	-9.13	31.20	-1.73	-1.85	-0.32	-9.63	48.63	11.68	-3.89	-0.82	-13.37	25.77
297	5.33	-1.90	-0.76	-9.01	31.94	-1.86	-1.79	-0.37	-9.36	49.42	11.46	-3.72	-0.85	-13.26	26.03
298	4.59	-1.72	-0.86	-8.87	32.71	-1.94	-1.74	-0.43	-9.11	50.15	11.13	-3.54	-0.87	-13.14	26.31
299	3.87	-1.55	-0.96	-8.72	33.50	-1.97	-1.69	-0.48	-8.86	50.80	10.70	-3.36	-0.91	-13.03	26.63
300	3.18	-1.38	-1.08	-8.57	34.31	-1.97	-1.65	-0.54	-8.61	51.38	10.19	-3.18	-0.95	-12.91	26.99
301	2.51	-1.22	-1.19	-8.40	35.13	-1.92	-1.61	-0.59	-8.38	51.89	9.60	-2.99	-1.01	-12.79	27.38
302	1.88	-1.07	-1.31	-8.21	35.95	-1.84	-1.57	-0.65	-8.15	52.31	8.95	-2.81	-1.08	-12.67	27.82
303	1.29	-0.94	-1.42	-8.02	36.79	-1.72	-1.54	-0.70	-7.93	52.65	8.25	-2.64	-1.16	-12.54	28.31
304	0.74	-0.81	-1.53	-7.82	37.61	-1.56	-1.51	-0.76	-7.71	52.91	7.50	-2.47	-1.25	-12.40	28.84
305	0.24	-0.70	-1.63	-7.60	38.43	-1.38	-1.48	-0.82	-7.50	53.09	6.72	-2.30	-1.36	-12.25	29.42
306	-0.21	-0.61	-1.72	-7.39	39.24	-1.17	-1.46	-0.88	-7.29	53.20	5.93	-2.14	-1.47	-12.09	30.06
307	-0.61	-0.53	-1.80	-7.16	40.02	-0.94	-1.45	-0.94	-7.09	53.24	5.13	-1.99	-1.59	-11.92	30.75
308	-0.96	-0.46	-1.86	-6.93	40.79	-0.69	-1.44	-1.00	-6.90	53.21	4.33	-1.85	-1.71	-11.74	31.49
309	-1.25	-0.41	-1.90	-6.71	41.52	-0.42	-1.43	-1.06	-6.70	53.12	3.55	-1.71	-1.84	-11.55	32.28
310	-1.48	-0.37	-1.93	-6.48	42.22	-0.13	-1.43	-1.11	-6.51	52.99	2.79	-1.59	-1.96	-11.36	33.12
311	-1.66	-0.35	-1.95	-6.26	42.89	0.18	-1.43	-1.17	-6.33	52.81	2.07	-1.47	-2.08	-11.15	34.00
312	-1.78	-0.34	-1.95	-6.04	43.52	0.49	-1.44	-1.21	-6.14	52.59	1.39	-1.36	-2.20	-10.93	34.92
313	-1.85	-0.35	-1.93	-5.83	44.11	0.81	-1.46	-1.25	-5.96	52.34	0.75	-1.27	-2.30	-10.71	35.88
314	-1.87	-0.36	-1.91	-5.63	44.65	1.14	-1.48	-1.29	-5.78	52.07	0.17	-1.18	-2.39	-10.49	36.86
315	-1.83	-0.39	-1.87	-5.44	45.15	1.47	-1.51	-1.31	-5.60	51.78	-0.36	-1.10	-2.47	-10.26	37.87
316	-1.75	-0.43	-1.82	-5.27	45.59	1.81	-1.54	-1.32	-5.42	51.48	-0.83	-1.04	-2.54	-10.03	38.88
317	-1.61	-0.48	-1.77	-5.11	45.99	2.14	-1.58	-1.32	-5.25	51.17	-1.24	-0.98	-2.59	-9.81	39.90
318	-1.43	-0.54	-1.71	-4.97	46.34	2.47	-1.63	-1.31	-5.07	50.87	-1.59	-0.93	-2.63	-9.58	40.92
319	-1.20	-0.60	-1.65	-4.85	46.64	2.80	-1.67	-1.29	-4.89	50.57	-1.88	-0.89	-2.65	-9.35	41.91
320	-0.94	-0.67	-1.58	-4.74	46.89	3.13	-1.73	-1.25	-4.72	50.28	-2.11	-0.86	-2.65	-9.13	42.89
321	-0.63	-0.75	-1.52	-4.66	47.09	3.45	-1.78	-1.20	-4.55	50.00	-2.28	-0.83	-2.65	-8.92	43.83
322	-0.29	-0.82	-1.46	-4.60	47.24	3.76	-1.84	-1.14	-4.38	49.73	-2.39	-0.81	-2.63	-8.71	44.72
323	0.08	-0.91	-1.41	-4.55	47.34	4.07	-1.90	-1.06	-4.21	49.48	-2.46	-0.80	-2.61	-8.51	45.57
324	0.48	-0.99	-1.35	-4.53	47.40	4.36	-1.97	-0.97	-4.04	49.24	-2.47	-0.79	-2.57	-8.31	46.35
325	0.90	-1.08	-1.30	-4.53	47.41	4.65	-2.03	-0.87	-3.87	49.02	-2.43	-0.79	-2.53	-8.13	47.07
326	1.34	-1.16	-1.26	-4.55	47.38	4.92	-2.09	-0.76	-3.71	48.82	-2.36	-0.79	-2.49	-7.95	47.71
327	1.81	-1.25	-1.22	-4.58	47.31	5.19	-2.15	-0.64	-3.56	48.63	-2.24	-0.79	-2.44	-7.78	48.28
328	2.28	-1.33	-1.17	-4.64	47.22	5.44	-2.21	-0.51	-3.40	48.46	-2.10	-0.80	-2.39	-7.62	48.77
329	2.77	-1.42	-1.13	-4.70	47.09	5.67	-2.26	-0.37	-3.26	48.30	-1.92	-0.82	-2.34	-7.47	49.17
330	3.27	-1.50	-1.09	-4.79	46.93	5.90	-2.31	-0.22	-3.12	48.15	-1.72	-0.83	-2.28	-7.33	49.49
331	3.77	-1.58	-1.05	-4.89	46.75	6.11	-2.36	-0.08	-2.99	48.01	-1.50	-0.85	-2.23	-7.19	49.73
332	4.28	-1.66	-1.01	-4.99	46.55	6.31	-2.40	0.07	-2.86	47.88	-1.26	-0.87	-2.18	-7.06	49.88
