	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2	FP1	FP1	FP1	FP2	FP2	FP2	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
202	-7.2	-31.9	697.9	-65.0	-8.5	670.7	39.1	-79.5	673.1	-72.5	-10.7	620.7	-21.5	-24.8	785.2	-38.5	47.1	774.5
203	-8.5	-30.7	700.1	-64.4	-7.7	672.2	38.6	-78.4	674.9	-71.9	-9.8	621.3	-22.5	-23.6	788.4	-37.7	48.8	777.9
204	-9.8	-29.6	702.4	-63.8	-6.8	673.8	38.0	-77.2	676.7	-71.4	-8.9	622.1	-23.5	-22.4	791.6	-36.8	50.4	781.4
205	-11.1	-28.4	704.6	-63.1	-6.0	675.5	37.4	-76.1	678.7	-70.9	-8.0	622.9	-24.5	-21.2	794.8	-36.0	52.0	784.9
206	-12.4	-27.3	706.9	-62.5	-5.1	677.2	36.9	-75.0	680.8	-70.4	-7.1	623.8	-25.5	-20.0	798.0	-35.1	53.6	788.4
207	-13.6	-26.2	709.2	-61.8	-4.3	679.0	36.3	-73.9	682.9	-69.9	-6.1	624.8	-26.4	-18.8	801.3	-34.3	55.2	791.9
208	-14.9	-25.1	711.6	-61.1	-3.4	680.8	35.6	-72.7	685.2	-69.3	-5.2	625.9	-27.4	-17.6	804.5	-33.4	56.8	795.4
209	-16.1	-24.0	713.9	-60.5	-2.6	682.8	35.0	-71.6	687.5	-68.8	-4.2	627.0	-28.3	-16.5	807.7	-32.5	58.4	799.0
210	-17.3	-23.0	716.3	-59.8	-1.7	684.7	34.4	-70.5	689.9	-68.3	-3.3	628.3	-29.3	-15.3	810.9	-31.6	60.0	802.5
211	-18.5	-21.9	718.6	-59.1	-0.8	686.8	33.7	-69.3	692.4	-67.8	-2.3	629.6	-30.2	-14.2	814.1	-30.6	61.5	806.1
212	-19.7	-20.9	721.0	-58.3	0.1	688.9	33.1	-68.2	695.0	-67.3	-1.3	631.1	-31.1	-13.1	817.3	-29.7	63.1	809.7
213	-20.9	-19.9	723.4	-57.6	1.0	691.1	32.4	-67.1	697.7	-66.8	-0.3	632.6	-32.0	-12.0	820.4	-28.8	64.6	813.3
214	-22.0	-18.9	725.8	-56.9	1.9	693.4	31.7	-65.9	700.4	-66.3	0.7	634.2	-32.8	-10.9	823.6	-27.8	66.1	816.9
215	-23.1	-17.9	728.2	-56.1	2.8	695.7	31.0	-64.7	703.2	-65.8	1.8	635.8	-33.7	-9.8	826.7	-26.8	67.6	820.5
216	-24.2	-16.9	730.6	-55.4	3.7	698.1	30.3	-63.6	706.1	-65.3	2.8	637.6	-34.5	-8.7	829.8	-25.8	69.1	824.1
217	-25.3	-16.0	733.0	-54.6	4.6	700.5	29.6	-62.4	709.0	-64.8	3.9	639.4	-35.3	-7.7	832.8	-24.9	70.6	827.7
218	-26.4	-15.1	735.4	-53.9	5.6	703.0	28.9	-61.2	712.0	-64.3	5.0	641.3	-36.1	-6.7	835.8	-23.9	72.1	831.2
219	-27.4	-14.2	737.8	-53.1	6.5	705.6	28.1	-60.0	715.1	-63.8	6.1	643.3	-36.9	-5.7	838.8	-22.9	73.6	834.8
220	-28.4	-13.4	740.2	-52.4	7.4	708.2	27.4	-58.9	718.2	-63.3	7.2	645.4	-37.7	-4.7	841.7	-21.9	75.0	838.4
221	-29.4	-12.5	742.5	-51.6	8.4	710.8	26.7	-57.7	721.4	-62.8	8.3	647.5	-38.4	-3.8	844.6	-20.9	76.4	841.9
222	-30.4	-11.7	744.9	-50.8	9.3	713.5	25.9	-56.5	724.7	-62.3	9.5	649.7	-39.1	-2.8	847.5	-19.9	77.8	845.5
223	-31.4	-10.9	747.2	-50.0	10.3	716.3	25.2	-55.3	727.9	-61.7	10.7	651.9	-39.8	-1.9	850.3	-18.9	79.2	849.0
224	-32.3	-10.1	749.5	-49.3	11.2	719.1	24.4	-54.1	731.3	-61.2	11.8	654.3	-40.5	-1.0	853.0	-17.8	80.6	852.5
225	-33.2	-9.4	751.9	-48.5	12.2	721.9	23.7	-52.9	734.6	-60.7	13.1	656.7	-41.1	-0.1	855.7	-16.8	81.9	855.9
226	-34.1	-8.7	754.1	-47.7	13.2	724.8	22.9	-51.7	738.0	-60.2	14.3	659.1	-41.8	0.7	858.4	-15.8	83.3	859.3
227	-34.9	-7.9	756.4	-46.9	14.1	727.7	22.2	-50.5	741.5	-59.7	15.5	661.6	-42.4	1.6	861.0	-14.8	84.6	862.7
228	-35.8	-7.3	758.7	-46.1	15.1	730.6	21.4	-49.3	744.9	-59.1	16.8	664.2	-43.0	2.4	863.5	-13.9	85.9	866.1
229	-36.6	-6.6	760.9	-45.4	16.0	733.5	20.7	-48.1	748.4	-58.6	18.0	666.8	-43.6	3.2	866.0	-12.9	87.2	869.4
230	-37.3	-6.0	763.1	-44.6	17.0	736.5	19.9	-46.9	751.9	-58.1	19.3	669.5	-44.1	4.0	868.4	-11.9	88.4	872.7
231	-38.1	-5.4	765.3	-43.8	18.0	739.5	19.2	-45.7	755.4	-57.5	20.6	672.2	-44.6	4.7	870.8	-10.9	89.6	875.9
232	-38.8	-4.8	767.5	-43.0	19.0	742.5	18.4	-44.5	758.9	-57.0	21.9	675.0	-45.2	5.5	873.1	-10.0	90.8	879.1
233	-39.6	-4.2	769.6	-42.2	19.9	745.5	17.7	-43.3	762.5	-56.4	23.3	677.8	-45.6	6.2	875.3	-9.0	92.0	882.2
234	-40.2	-3.7	771.7	-41.5	20.9	748.6	16.9	-42.1	766.0	-55.8	24.6	680.6	-46.1	6.9	877.5	-8.1	93.2	885.3
235	-40.9	-3.1	773.8	-40.7	21.9	751.6	16.2	-40.9	769.5	-55.3	26.0	683.5	-46.6	7.6	879.6	-7.2	94.3	888.3
236	-41.5	-2.6	775.8	-39.9	22.8	754.6	15.5	-39.8	773.0	-54.7	27.3	686.4	-47.0	8.2	881.7	-6.3	95.4	891.2
237	-42.2	-2.1	777.8	-39.2	23.8	757.7	14.7	-38.6	776.5	-54.1	28.7	689.4	-47.4	8.9	883.6	-5.4	96.4	894.1
238	-42.7	-1.7	779.8	-38.4	24.7	760.7	14.0	-37.4	780.0	-53.5	30.1	692.3	-47.7	9.5	885.6	-4.5	97.5	896.9
239	-43.3	-1.2	781.8	-37.6	25.7	763.7	13.3	-36.3	783.5	-52.9	31.5	695.3	-48.1	10.1	887.4	-3.6	98.5	899.6
240	-43.9	-0.8	783.7	-36.9	26.7	766.7	12.6	-35.1	787.0	-52.3	33.0	698.4	-48.4	10.7	889.2	-2.8	99.5	902.2
241	-44.4	-0.4	785.7	-36.2	27.6	769.7	11.9	-34.0	790.4	-51.7	34.4	701.4	-48.7	11.3	890.9	-2.0	100.4	904.8
242	-44.9	0.0	787.5	-35.4	28.6	772.7	11.2	-32.9	793.8	-51.1	35.8	704.5	-49.0	11.8	892.5	-1.2	101.3	907.3
243	-45.4	0.4	789.4	-34.7	29.5	775.6	10.6	-31.7	797.1	-50.4	37.3	707.5	-49.3	12.3	894.1	-0.4	102.2	909.7
244	-45.8	0.8	791.2	-34.0	30.4	778.5	9.9	-30.6	800.5	-49.8	38.7	710.6	-49.5	12.9	895.6	0.3	103.0	912.0
245	-46.3	1.2	793.0	-33.3	31.4	781.4	9.2	-29.5	803.8	-49.2	40.2	713.7	-49.7	13.4	897.0	1.1	103.8	914.2
246	-46.7	1.5	794.8	-32.5	32.3	784.2	8.6	-28.4	807.0	-48.5	41.6	716.8	-49.9	13.8	898.3	1.8	104.6	916.3
247	-47.1	1.8	796.5	-31.9	33.2	787.1	7.9	-27.4	810.2	-47.9	43.1	719.9	-50.1	14.3	899.6	2.5	105.3	918.3
248	-47.5	2.2	798.2	-31.2	34.1	789.8	7.3	-26.3	813.4	-47.2	44.6	723.0	-50.3	14.8	900.8	3.2	106.0	920.2
249	-47.8	2.5	799.9	-30.5	35.0	792.6	6.7	-25.2	816.5	-46.5	46.1	726.1	-50.4	15.2	901.9	3.8	106.7	922.0
250	-48.2	2.8	801.5	-29.8	35.9	795.2	6.1	-24.2	819.6	-45.9	47.5	729.2	-50.5	15.6	902.9	4.4	107.3	923.7
251	-48.5	3.1	803.1	-29.2	36.8	797.9	5.5	-23.2	822.6	-45.2	49.0	732.3	-50.6	16.0	903.9	5.0	107.9	925.3
252	-48.8	3.4	804.7	-28.5	37.6	800.4	4.9	-22.2	825.6	-44.5	50.5	735.4	-50.6	16.4	904.8	5.6	108.4	926.8
253	-49.1	3.7	806.2	-27.9	38.5	803.0	4.3	-21.1	828.5	-43.9	52.0	738.4	-50.7	16.7	905.6	6.1	108.9	928.2
254	-49.4	4.0	807.8	-27.3	39.3	805.4	3.8	-20.1	831.4	-43.2	53.5	741.5	-50.7	17.1	906.3	6.7	109.4	929.5
255	-49.6	4.2	809.3	-26.7	40.2	807.8	3.2	-19.2	834.2	-42.5	54.9	744.5	-50.7	17.4	907.0	7.1	109.8	930.7
256	-49.9	4.5	810.7	-26.1	41.0	810.2	2.7	-18.2	837.0	-41.8	56.4	747.5	-50.7	17.7	907.5	7.6	110.2	931.8
257	-50.1	4.8	812.1	-25.5	41.8	812.4	2.1	-17.2	839.7	-41.1	57.9	750.5	-50.6	18.0	908.0	8.1	110.6	932.7
258	-50.3	5.0	813.5	-24.9	42.6	814.6	1.6	-16.3	842.3	-40.4	59.4	753.4	-50.6	18.3	908.4	8.5	110.9	933.5
259	-50.5	5.3	814.9	-24.4	43.4	816.8	1.1	-15.3	844.9	-39.8	60.8	756.4	-50.5	18.6	908.8	8.8	111.2	934.2
260	-50.7	5.6	816.2	-23.9	44.2	818.8	0.6	-14.4	847.4	-39.1	62.3	759.2	-50.4	18.8	909.0	9.2	111.4	934.8
261	-50.8	5.8	817.5	-23.3	45.0	820.8	0.1	-13.5	849.9	-38.4	63.7	762.1	-50.2	19.0	909.2	9.5	111.7	935.3
262	-51.0	6.1	818.7	-22.8	45.8	822.7	-0.4	-12.5	852.3	-37.7	65.2	764.9	-50.1	19.2	909.3	9.8	111.8	935.7
263	-51.1	6.3	819.9	-22.4	46.5	824.5	-0.8	-11.6	854.6	-37.0	66.6	767.7	-49.9	19.4	909.3	10.1	112.0	935.9
264	-51.3	6.6	821.1	-21.9	47.2	826.3	-1.3	-10.7	856.9	-36.3	68.0	770.4	-49.7	19.6	909.2	10.3	112.1	936.1
265	-51.4	6.9	822.2	-21.5	47.9	827.9	-1.7	-9.8	859.1	-35.7	69.4	773.1	-49.4	19.7	909.1	10.6	112.1	936.1
266	-51.5	7.1	823.3	-21.0	48.6	829.5	-2.1	-8.9	861.2	-35.0	70.8	775.8	-49.2	19.9	908.8	10.7	112.2	935.9
267	-51.6	7.4	824.3	-20.6	49.3	831.0	-2.6	-8.1	863.3	-34.3	72.2	778.4	-48.9	20.0	908.5	10.9	112.2	935.7
268	-51.7	7.6	825.3	-20.2	50.0	832.4	-3.0	-7.2	865.3	-33.7	73.6	780.9	-48.6	20.1	908.1	11.0	112.1	935.4
269	-51.7	7.9	826.2	-19.9	50.6	833.7	-3.3	-6.3	867.3	-33.0	74.9	783.4	-48.3	20.1	907.6	11.1	112.0	934.9
270	-51.8	8.2	827.1	-19.5	51.3	834.9	-3.7	-5.5	869.1	-32.4	76.3	785.9	-48.0	20.2	907.1	11.2	111.9	934.3
271	-51.8	8.4	828.0	-19.2	51.9	836.0	-4.1	-4.6	871.0	-31.7	77.6	788.3	-47.6	20.2	906.4	11.2	111.8	933.6
272	-51.9	8.7	828.8	-18.9	52.5	837.0	-4.4	-3.8	872.7	-31.1	78.9	790.6	-47.2	20.3	905.7	11.2	111.6	932.8
273	-51.9	9.0	829.5	-18.6	53.1	837.9	-4.7	-2.9	874.4	-30.5	80.2	792.9	-46.8	20.3	904.9	11.2	111.4	931.8
274	-51.9	9.2	830.2	-18.3	53.7	838.8	-5.0	-2.1	876.0	-29.9	81.5	795.1	-46.4	20.3	904.0	11.1	111.1	930.8
275	-51.9	9.5	830.8	-18.0	54.2	839.5	-5.3	-1.3	877.5	-29.2	82.7	797.2	-45.9	20.2	903.0	11.1	110.9	929.6
276	-51.9	9.8	831.4	-17.8	54.8	840.2	-5.6	-0.5	879.0	-28.7	83.9	799.3	-45.4	20.2	902.0	10.9	110.5	928.3
277	-51.9	10.1	831.9	-17.6	55.3	840.7	-5.9	0.4	880.4	-28.1	85.2	801.3	-44.9	20.1	900.9	10.8	110.2	926.9
278	-51.9	10.3	832.3	-17.4	55.8	841.1	-6.1	1.2	881.7	-27.5	86.3	803.3	-44.4	20.0	899.7	10.6	109.8	925.4
279	-51.8	10.6	832.7	-17.2	56.3	841.5	-6.4	2.0	883.0	-26.9	87.5	805.2	-43.9	19.9	898.4	10.4	109.4	923.8
280	-51.8	10.9	833.1	-17.0	56.8	841.7	-6.6	2.8	884.1	-26.4	88.7	807.0	-43.3	19.8	897.0	10.2	108.9	922.1
281	-51.7	11.2	833.3	-16.9	57.3	841.9	-6.8	3.6	885.3	-25.9	89.8	808.7	-42.7	19.7	895.6	9.9	108.5	920.2
282	-51.6	11.4	833.5	-16.7	57.7	842.0	-7.0	4.3	886.3	-25.3	90.9	810.4	-42.1	19.5	894.1	9.6	108.0	918.3
283	-51.5	11.7	833.7	-16.6	58.2	841.9	-7.1	5.1	887.3	-24.8	91.9	811.9	-41.4	19.4	892.5	9.3	107.4	916.2
284	-51.4	12.0	833.7	-16.5	58.6	841.8	-7.3	5.9	888.1	-24.4	93.0	813.5	-40.8	19.2	890.9	8.9	106.9	914.1
285	-51.3	12.3	833.7	-16.5	59.0	841.6	-7.4	6.6	888.9	-23.9	94.0	814.9	-40.1	19.0	889.2	8.6	106.3	911.8
286	-51.1	12.6	833.6	-16.4	59.4	841.2	-7.6	7.4	889.7	-23.4	95.0	816.2	-39.3	18.7	887.4	8.2	105.6	909.4
287	-51.0	12.8	833.5	-16.3	59.8	840.8	-7.7	8.1	890.3	-23.0	95.9	817.5	-38.6	18.5	885.5	7.7	105.0	907.0
288	-50.8	13.1	833.3	-16.3	60.1	840.3	-7.7	8.9	890.9	-22.6	96.8	818.7	-37.8	18.3	883.6	7.2	104.3	904.4
289	-50.6	13.4	833.0	-16.3	60.5	839.7	-7.8	9.6	891.4	-22.2	97.7	819.8	-37.1	18.0	881.6	6.7	103.6	901.8
290	-50.4	13.7	832.6	-16.3	60.8	839.0	-7.9	10.3	891.8	-21.8	98.6	820.8	-36.3	17.7	879.5	6.2	102.9	899.0
291	-50.2	13.9	832.2	-16.3	61.2	838.2	-7.9	11.0	892.1	-21.4	99.4	821.8	-35.4	17.4	877.4	5.7	102.2	896.2
292	-50.0	14.2	831.7	-16.3	61.5	837.3	-7.9	11.7	892.4	-21.1	100.2	822.6	-34.6	17.1	875.2	5.1	101.4	893.2
293	-49.8	14.5	831.1	-16.3	61.8	836.4	-7.9	12.4	892.6	-20.8	101.0	823.4	-33.7	16.8	873.0	4.5	100.6	890.2
294	-49.5	14.7	830.4	-16.4	62.1	835.3	-7.9	13.1	892.6	-20.5	101.7	824.1	-32.8	16.4	870.7	3.9	99.8	887.1
295	-49.2	15.0	829.7	-16.4	62.3	834.2	-7.8	13.7	892.6	-20.2	102.4	824.7	-31.9	16.1	868.3	3.2	99.0	883.9
296	-48.9	15.2	828.9	-16.5	62.6	832.9	-7.8	14.4	892.6	-20.0	103.1	825.2	-30.9	15.7	865.9	2.5	98.2	880.7
297	-48.6	15.5	828.0	-16.6	62.9	831.6	-7.7	15.0	892.4	-19.7	103.7	825.6	-29.9	15.3	863.4	1.8	97.3	877.3
298	-48.3	15.8	827.1	-16.7	63.1	830.2	-7.6	15.6	892.1	-19.5	104.3	825.9	-29.0	15.0	860.9	1.1	96.4	873.9
299	-47.9	16.0	826.0	-16.8	63.3	828.7	-7.5	16.2	891.8	-19.3	104.8	826.2	-27.9	14.5	858.3	0.3	95.6	870.4
300	-47.5	16.3	825.0	-16.9	63.6	827.1	-7.3	16.8	891.3	-19.2	105.3	826.3	-26.9	14.1	855.7	-0.5	94.6	866.9
301	-47.1	16.5	823.8	-17.0	63.8	825.5	-7.2	17.3	890.8	-19.0	105.8	826.4	-25.9	13.7	853.1	-1.3	93.7	863.2
302	-46.7	16.8	822.6	-17.2	64.0	823.7	-7.0	17.9	890.2	-18.9	106.2	826.4	-24.8	13.3	850.4	-2.2	92.8	859.5
303	-46.3	17.0	821.3	-17.3	64.2	821.9	-6.8	18.4	889.5	-18.8	106.6	826.2	-23.7	12.8	847.6	-3.0	91.8	855.8
304	-45.8	17.2	819.9	-17.5	64.3	820.0	-6.6	18.9	888.7	-18.8	107.0	826.0	-22.6	12.4	844.8	-3.9	90.9	852.0
305	-45.3	17.5	818.5	-17.6	64.5	818.0	-6.4	19.4	887.9	-18.7	107.3	825.7	-21.4	11.9	842.0	-4.8	89.9	848.1
306	-44.8	17.7	817.0	-17.8	64.7	816.0	-6.2	19.8	886.9	-18.7	107.6	825.3	-20.3	11.4	839.1	-5.7	88.9	844.1
307	-44.3	18.0	815.4	-18.0	64.8	813.8	-5.9	20.3	885.8	-18.7	107.8	824.8	-19.1	10.9	836.2	-6.7	88.0	840.1
308	-43.7	18.2	813.8	-18.2	65.0	811.6	-5.6	20.7	884.7	-18.8	108.0	824.3	-17.9	10.4	833.2	-7.7	87.0	836.1
309	-43.2	18.4	812.1	-18.4	65.1	809.4	-5.4	21.1	883.5	-18.9	108.2	823.6	-16.7	9.9	830.3	-8.7	86.0	831.9
310	-42.6	18.6	810.4	-18.6	65.2	807.0	-5.0	21.4	882.2	-18.9	108.3	822.8	-15.5	9.4	827.3	-9.7	84.9	827.8
311	-41.9	18.9	808.6	-18.8	65.3	804.6	-4.7	21.8	880.7	-19.1	108.4	822.0	-14.3	8.9	824.2	-10.7	83.9	823.6
312	-41.3	19.1	806.8	-19.0	65.4	802.1	-4.4	22.1	879.3	-19.2	108.5	821.1	-13.0	8.4	821.2	-11.8	82.9	819.3
313	-40.6	19.3	804.9	-19.3	65.5	799.6	-4.0	22.4	877.7	-19.4	108.5	820.0	-11.7	7.8	818.1	-12.9	81.9	815.0
314	-39.9	19.6	802.9	-19.5	65.6	796.9	-3.6	22.6	876.0	-19.6	108.4	818.9	-10.5	7.3	814.9	-13.9	80.8	810.7
315	-39.1	19.8	800.9	-19.8	65.7	794.2	-3.3	22.9	874.3	-19.8	108.4	817.7	-9.2	6.7	811.8	-15.1	79.8	806.3
316	-38.4	20.0	798.9	-20.0	65.8	791.5	-2.8	23.1	872.5	-20.0	108.3	816.4	-7.8	6.1	808.6	-16.2	78.7	801.9
317	-37.6	20.2	796.8	-20.3	65.8	788.7	-2.4	23.3	870.6	-20.3	108.1	815.1	-6.5	5.6	805.4	-17.3	77.7	797.4
318	-36.7	20.4	794.7	-20.6	65.9	785.8	-2.0	23.5	868.6	-20.6	107.9	813.6	-5.2	5.0	802.2	-18.5	76.6	792.9
319	-35.9	20.7	792.6	-20.9	65.9	782.9	-1.5	23.6	866.5	-20.9	107.7	812.1	-3.8	4.4	799.0	-19.6	75.6	788.4
320	-35.0	20.9	790.4	-21.1	66.0	779.9	-1.0	23.8	864.4	-21.2	107.4	810.5	-2.5	3.8	795.8	-20.8	74.5	783.9
321	-34.1	21.1	788.2	-21.4	66.0	776.9	-0.5	23.9	862.1	-21.6	107.2	808.8	-1.1	3.2	792.5	-22.0	73.4	779.3
322	-33.2	21.3	785.9	-21.8	66.0	773.8	-0.0	23.9	859.8	-21.9	106.8	807.0	0.3	2.6	789.2	-23.2	72.4	774.7
323	-32.2	21.5	783.6	-22.1	66.1	770.7	0.5	24.0	857.5	-22.3	106.5	805.2	1.7	2.0	786.0	-24.4	71.3	770.1
324	-31.2	21.7	781.3	-22.4	66.1	767.5	1.0	24.0	855.0	-22.8	106.1	803.3	3.1	1.4	782.7	-25.6	70.2	765.4
325	-30.2	21.9	779.0	-22.7	66.1	764.3	1.6	24.1	852.5	-23.2	105.6	801.3	4.5	0.8	779.4	-26.9	69.2	760.8
326	-29.1	22.2	776.6	-23.1	66.1	761.0	2.2	24.1	850.0	-23.7	105.2	799.2	5.9	0.2	776.1	-28.1	68.1	756.1
327	-28.0	22.4	774.3	-23.4	66.1	757.7	2.7	24.0	847.3	-24.1	104.7	797.1	7.3	-0.4	772.8	-29.3	67.0	751.4
328	-26.9	22.6	771.9	-23.8	66.1	754.4	3.3	24.0	844.6	-24.6	104.2	794.9	8.7	-1.1	769.5	-30.6	66.0	746.7
329	-25.7	22.8	769.5	-24.1	66.1	751.0	4.0	23.9	841.8	-25.2	103.6	792.6	10.1	-1.7	766.2	-31.8	64.9	742.0
330	-24.6	23.0	767.0	-24.5	66.0	747.6	4.6	23.8	839.0	-25.7	103.0	790.3	11.6	-2.3	762.8	-33.1	63.8	737.2
331	-23.4	23.1	764.6	-24.9	66.0	744.2	5.2	23.7	836.1	-26.3	102.4	787.9	13.0	-3.0	759.5	-34.3	62.8	732.5
332	-22.1	23.3	762.2	-25.2	66.0	740.7	5.9	23.6	833.2	-26.8	101.8	785.4	14.4	-3.6	756.2	-35.6	61.7	727.8
333	-20.9	23.5	759.7	-25.6	66.0	737.2	6.6	23.5	830.2	-27.4	101.1	782.9	15.8	-4.2	752.9	-36.8	60.6	723.0
334	-19.6	23.7	757.2	-26.0	65.9	733.7	7.3	23.3	827.1	-28.1	100.5	780.3	17.3	-4.9	749.6	-38.1	59.6	718.3
335	-18.2	23.9	754.8	-26.4	65.9	730.1	8.0	23.2	824.0	-28.7	99.8	777.7	18.7	-5.5	746.4	-39.3	58.5	713.6
336	-16.9	24.0	752.3	-26.9	65.8	726.5	8.7	23.0	820.9	-29.3	99.0	775.0	20.1	-6.2	743.1	-40.6	57.5	708.9
337	-15.5	24.2	749.8	-27.3	65.8	723.0	9.5	22.8	817.7	-30.0	98.3	772.3	21.5	-6.8	739.8	-41.8	56.4	704.2
338	-14.1	24.3	747.4	-27.7	65.7	719.4	10.2	22.6	814.5	-30.7	97.5	769.5	22.9	-7.5	736.5	-43.1	55.4	699.5
339	-12.7	24.5	744.9	-28.1	65.6	715.7	11.0	22.3	811.2	-31.4	96.7	766.7	24.3	-8.1	733.3	-44.3	54.4	694.8
340	-11.3	24.6	742.4	-28.6	65.6	712.1	11.7	22.1	807.9	-32.1	95.9	763.9	25.7	-8.8	730.1	-45.5	53.3	690.2
341	-9.8	24.7	740.0	-29.0	65.5	708.5	12.5	21.9	804.5	-32.8	95.1	761.0	27.1	-9.4	726.9	-46.7	52.3	685.5
342	-8.3	24.8	737.5	-29.5	65.4	704.8	13.3	21.6	801.1	-33.6	94.2	758.0	28.5	-10.1	723.7	-47.9	51.3	680.9
343	-6.8	24.9	735.0	-30.0	65.3	701.1	14.1	21.3	797.7	-34.4	93.4	755.0	29.9	-10.8	720.5	-49.1	50.3	676.3
344	-5.3	25.0	732.6	-30.5	65.2	697.5	15.0	21.0	794.3	-35.1	92.5	752.0	31.3	-11.4	717.3	-50.3	49.3	671.8
345	-3.7	25.1	730.1	-30.9	65.1	693.8	15.8	20.7	790.8	-35.9	91.6	749.0	32.6	-12.1	714.2	-51.5	48.3	667.3
346	-2.1	25.2	727.7	-31.4	65.0	690.1	16.6	20.4	787.3	-36.7	90.7	746.0	34.0	-12.7	711.1	-52.7	47.3	662.8
347	-0.5	25.2	725.3	-31.9	64.9	686.5	17.5	20.1	783.8	-37.5	89.8	742.9	35.3	-13.4	708.0	-53.8	46.3	658.3
348	1.1	25.2	722.9	-32.5	64.8	682.8	18.4	19.8	780.3	-38.4	88.8	739.8	36.7	-14.0	704.9	-54.9	45.4	653.9
349	2.7	25.3	720.5	-33.0	64.7	679.1	19.2	19.4	776.8	-39.2	87.9	736.6	38.0	-14.7	701.8	-56.1	44.4	649.6
350	4.3	25.3	718.1	-33.5	64.6	675.5	20.1	19.1	773.2	-40.1	87.0	733.5	39.3	-15.3	698.8	-57.2	43.4	645.2
351	6.0	25.3	715.7	-34.0	64.5	671.8	21.0	18.7	769.6	-41.0	86.0	730.3	40.6	-15.9	695.8	-58.3	42.5	641.0
352	7.7	25.2	713.4	-34.6	64.3	668.2	21.9	18.3	766.1	-41.8	85.0	727.1	41.8	-16.6	692.9	-59.3	41.6	636.8
353	9.3	25.2	711.0	-35.1	64.2	664.6	22.8	17.9	762.5	-42.7	84.0	723.9	43.1	-17.2	690.0	-60.4	40.6	632.6
354	11.0	25.1	708.7	-35.7	64.0	660.9	23.7	17.6	758.9	-43.6	83.1	720.7	44.3	-17.8	687.1	-61.4	39.7	628.5
355	12.7	25.0	706.4	-36.3	63.9	657.3	24.6	17.2	755.3	-44.6	82.1	717.5	45.5	-18.5	684.2	-62.5	38.8	624.4
356	14.4	24.9	704.1	-36.9	63.7	653.7	25.5	16.8	751.7	-45.5	81.1	714.3	46.7	-19.1	681.4	-63.5	37.9	620.4
357	16.1	24.8	701.8	-37.4	63.5	650.2	26.4	16.3	748.1	-46.4	80.1	711.1	47.9	-19.7	678.6	-64.5	37.0	616.5
358	17.9	24.7	699.5	-38.0	63.3	646.6	27.3	15.9	744.6	-47.4	79.1	707.9	49.1	-20.3	675.8	-65.4	36.2	612.6
359	19.6	24.5	697.3	-38.6	63.1	643.1	28.3	15.5	741.0	-48.3	78.0	704.7	50.2	-20.9	673.1	-66.4	35.3	608.8
360	21.3	24.3	695.1	-39.3	62.9	639.6	29.2	15.1	737.4	-49.3	77.0	701.5	51.3	-21.6	670.5	-67.3	34.5	605.1
361	23.1	24.1	692.8	-39.9	62.7	636.1	30.1	14.6	733.9	-50.3	76.0	698.2	52.4	-22.2	667.8	-68.2	33.6	601.5
362	24.8	23.9	690.7	-40.5	62.5	632.6	31.1	14.2	730.3	-51.2	75.0	695.0	53.5	-22.8	665.2	-69.1	32.8	597.9
