	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 4.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 4.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 4.c3d
	FP3	FP3	FP3	FP3	FP3	FP3	FP3	FP3	FP3
	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z
231	0.3768	0.2471	0.0115	0.3842	0.2445	0.0115	0.3920	0.2768	0.0116
232	0.3775	0.2472	0.0115	0.3845	0.2446	0.0115	0.3923	0.2765	0.0116
233	0.3773	0.2472	0.0115	0.3845	0.2447	0.0115	0.3922	0.2768	0.0116
234	0.3774	0.2475	0.0115	0.3842	0.2449	0.0115	0.3926	0.2765	0.0116
235	0.3775	0.2473	0.0115	0.3847	0.2452	0.0115	0.3921	0.2765	0.0116
236	0.3780	0.2468	0.0115	0.3845	0.2451	0.0115	0.3924	0.2766	0.0116
237	0.3776	0.2470	0.0115	0.3846	0.2454	0.0115	0.3922	0.2767	0.0116
238	0.3782	0.2468	0.0115	0.3847	0.2455	0.0115	0.3925	0.2765	0.0116
239	0.3787	0.2465	0.0115	0.3848	0.2457	0.0115	0.3925	0.2767	0.0116
240	0.3788	0.2468	0.0115	0.3846	0.2460	0.0115	0.3928	0.2766	0.0116
241	0.3788	0.2464	0.0115	0.3847	0.2466	0.0115	0.3927	0.2771	0.0116
242	0.3790	0.2465	0.0115	0.3852	0.2465	0.0115	0.3922	0.2773	0.0116
243	0.3789	0.2467	0.0115	0.3848	0.2468	0.0115	0.3928	0.2769	0.0116
244	0.3792	0.2468	0.0115	0.3849	0.2467	0.0115	0.3925	0.2776	0.0116
245	0.3796	0.2469	0.0115	0.3851	0.2472	0.0115	0.3929	0.2775	0.0116
246	0.3795	0.2466	0.0115	0.3852	0.2471	0.0115	0.3924	0.2780	0.0116
247	0.3801	0.2469	0.0115	0.3846	0.2470	0.0115	0.3922	0.2776	0.0116
248	0.3801	0.2469	0.0115	0.3851	0.2474	0.0115	0.3924	0.2779	0.0116
249	0.3801	0.2468	0.0115	0.3849	0.2477	0.0115	0.3921	0.2778	0.0116
250	0.3805	0.2465	0.0115	0.3848	0.2476	0.0115	0.3923	0.2779	0.0116
251	0.3809	0.2470	0.0115	0.3850	0.2479	0.0115	0.3921	0.2778	0.0116
252	0.3805	0.2469	0.0115	0.3853	0.2477	0.0115	0.3919	0.2782	0.0116
253	0.3808	0.2472	0.0115	0.3851	0.2479	0.0115	0.3922	0.2784	0.0116
254	0.3813	0.2475	0.0115	0.3851	0.2478	0.0115	0.3921	0.2785	0.0116
255	0.3812	0.2475	0.0115	0.3850	0.2480	0.0115	0.3919	0.2785	0.0116
256	0.3815	0.2476	0.0115	0.3851	0.2483	0.0115	0.3925	0.2786	0.0116
257	0.3816	0.2477	0.0115	0.3851	0.2482	0.0115	0.3921	0.2788	0.0116
258	0.3816	0.2475	0.0115	0.3852	0.2479	0.0115	0.3918	0.2789	0.0116
259	0.3818	0.2480	0.0115	0.3853	0.2481	0.0115	0.3919	0.2792	0.0116
260	0.3820	0.2479	0.0115	0.3853	0.2482	0.0115	0.3920	0.2792	0.0116
261	0.3823	0.2484	0.0115	0.3851	0.2485	0.0115	0.3922	0.2789	0.0116
262	0.3822	0.2484	0.0115	0.3852	0.2481	0.0115	0.3920	0.2791	0.0116
263	0.3825	0.2487	0.0115	0.3850	0.2483	0.0115	0.3919	0.2794	0.0116
264	0.3827	0.2492	0.0115	0.3851	0.2484	0.0115	0.3915	0.2793	0.0116
265	0.3831	0.2490	0.0115	0.3850	0.2481	0.0115	0.3913	0.2791	0.0116
266	0.3832	0.2493	0.0115	0.3849	0.2483	0.0115	0.3915	0.2796	0.0116
267	0.3831	0.2497	0.0115	0.3850	0.2483	0.0115	0.3919	0.2797	0.0116
268	0.3835	0.2497	0.0115	0.3848	0.2484	0.0115	0.3913	0.2797	0.0116
269	0.3833	0.2494	0.0115	0.3849	0.2481	0.0115	0.3916	0.2802	0.0116
270	0.3836	0.2500	0.0115	0.3850	0.2484	0.0115	0.3905	0.2795	0.0116
271	0.3838	0.2503	0.0115	0.3848	0.2486	0.0115	0.3914	0.2798	0.0116
272	0.3840	0.2506	0.0115	0.3847	0.2487	0.0115	0.3909	0.2797	0.0116
273	0.3840	0.2505	0.0115	0.3847	0.2489	0.0115	0.3913	0.2799	0.0116
274	0.3847	0.2508	0.0115	0.3844	0.2491	0.0115	0.3909	0.2802	0.0116
275	0.3849	0.2510	0.0115	0.3846	0.2489	0.0115	0.3905	0.2801	0.0116
276	0.3849	0.2512	0.0115	0.3841	0.2490	0.0115	0.3909	0.2800	0.0116
277	0.3848	0.2516	0.0115	0.3843	0.2488	0.0115	0.3905	0.2798	0.0116
278	0.3849	0.2515	0.0115	0.3843	0.2491	0.0115	0.3904	0.2798	0.0116
279	0.3854	0.2519	0.0115	0.3843	0.2492	0.0115	0.3906	0.2797	0.0116
280	0.3854	0.2520	0.0115	0.3838	0.2492	0.0115	0.3901	0.2797	0.0116
281	0.3854	0.2524	0.0115	0.3841	0.2490	0.0115	0.3903	0.2797	0.0116
282	0.3855	0.2524	0.0115	0.3838	0.2491	0.0115	0.3899	0.2799	0.0116
283	0.3857	0.2525	0.0115	0.3839	0.2490	0.0115	0.3903	0.2798	0.0116
284	0.3861	0.2526	0.0115	0.3835	0.2492	0.0115	0.3896	0.2798	0.0116
285	0.3858	0.2529	0.0115	0.3832	0.2494	0.0115	0.3894	0.2795	0.0116
286	0.3865	0.2527	0.0115	0.3834	0.2493	0.0115	0.3893	0.2794	0.0116
287	0.3865	0.2528	0.0115	0.3836	0.2494	0.0115	0.3891	0.2792	0.0116
288	0.3867	0.2529	0.0115	0.3833	0.2492	0.0115	0.3888	0.2794	0.0116
289	0.3869	0.2530	0.0115	0.3828	0.2495	0.0115	0.3884	0.2795	0.0116
290	0.3871	0.2533	0.0115	0.3826	0.2494	0.0115	0.3887	0.2792	0.0116
291	0.3869	0.2534	0.0115	0.3829	0.2494	0.0115	0.3883	0.2795	0.0116
292	0.3872	0.2534	0.0115	0.3823	0.2495	0.0115	0.3881	0.2795	0.0116
293	0.3875	0.2535	0.0115	0.3822	0.2496	0.0115	0.3883	0.2795	0.0116
294	0.3874	0.2537	0.0115	0.3822	0.2491	0.0115	0.3880	0.2793	0.0116
295	0.3879	0.2538	0.0115	0.3819	0.2494	0.0115	0.3874	0.2796	0.0116
296	0.3878	0.2540	0.0115	0.3817	0.2491	0.0115	0.3874	0.2793	0.0116
297	0.3880	0.2542	0.0115	0.3815	0.2494	0.0115	0.3871	0.2795	0.0116
298	0.3879	0.2541	0.0115	0.3813	0.2494	0.0115	0.3869	0.2794	0.0116
299	0.3881	0.2544	0.0115	0.3812	0.2493	0.0115	0.3865	0.2795	0.0116
300	0.3885	0.2546	0.0115	0.3810	0.2489	0.0115	0.3864	0.2796	0.0116
301	0.3879	0.2546	0.0115	0.3808	0.2493	0.0115	0.3864	0.2796	0.0116
302	0.3883	0.2548	0.0115	0.3807	0.2493	0.0115	0.3859	0.2794	0.0116
303	0.3884	0.2547	0.0115	0.3803	0.2493	0.0115	0.3859	0.2798	0.0116
304	0.3885	0.2551	0.0115	0.3801	0.2492	0.0115	0.3856	0.2798	0.0116
305	0.3890	0.2554	0.0115	0.3800	0.2489	0.0115	0.3854	0.2798	0.0116
306	0.3886	0.2554	0.0115	0.3798	0.2490	0.0115	0.3849	0.2797	0.0116
307	0.3885	0.2557	0.0115	0.3799	0.2491	0.0115	0.3847	0.2796	0.0116
308	0.3891	0.2559	0.0115	0.3794	0.2489	0.0115	0.3841	0.2796	0.0116
309	0.3886	0.2560	0.0115	0.3789	0.2493	0.0115	0.3841	0.2802	0.0116
310	0.3889	0.2558	0.0115	0.3789	0.2493	0.0115	0.3837	0.2801	0.0116
311	0.3894	0.2566	0.0115	0.3785	0.2492	0.0115	0.3837	0.2799	0.0116
312	0.3891	0.2565	0.0115	0.3786	0.2490	0.0115	0.3836	0.2802	0.0116
313	0.3890	0.2568	0.0115	0.3783	0.2493	0.0115	0.3832	0.2804	0.0116
314	0.3892	0.2570	0.0115	0.3783	0.2496	0.0115	0.3830	0.2802	0.0116
315	0.3893	0.2573	0.0116	0.3781	0.2496	0.0115	0.3824	0.2802	0.0116
316	0.3895	0.2572	0.0116	0.3777	0.2495	0.0115	0.3822	0.2805	0.0116
317	0.3893	0.2575	0.0116	0.3773	0.2495	0.0115	0.3821	0.2801	0.0116
318	0.3895	0.2576	0.0116	0.3775	0.2495	0.0115	0.3819	0.2802	0.0116
319	0.3895	0.2581	0.0116	0.3768	0.2496	0.0115	0.3818	0.2805	0.0116
320	0.3894	0.2582	0.0116	0.3772	0.2495	0.0115	0.3816	0.2807	0.0116
321	0.3897	0.2581	0.0116	0.3765	0.2498	0.0115	0.3814	0.2806	0.0116
322	0.3899	0.2585	0.0116	0.3763	0.2500	0.0115	0.3806	0.2807	0.0116
323	0.3894	0.2587	0.0116	0.3762	0.2499	0.0115	0.3806	0.2805	0.0116
324	0.3895	0.2589	0.0116	0.3763	0.2501	0.0115	0.3801	0.2808	0.0116
325	0.3896	0.2593	0.0116	0.3758	0.2503	0.0115	0.3806	0.2806	0.0116
326	0.3897	0.2594	0.0116	0.3757	0.2502	0.0115	0.3800	0.2808	0.0116
327	0.3896	0.2597	0.0116	0.3754	0.2503	0.0115	0.3798	0.2809	0.0116
328	0.3896	0.2605	0.0116	0.3754	0.2504	0.0115	0.3795	0.2809	0.0116
329	0.3899	0.2607	0.0116	0.3754	0.2503	0.0115	0.3799	0.2813	0.0116
330	0.3896	0.2612	0.0116	0.3748	0.2505	0.0115	0.3791	0.2809	0.0116
331	0.3898	0.2613	0.0116	0.3751	0.2504	0.0115	0.3791	0.2811	0.0116
332	0.3903	0.2618	0.0116	0.3749	0.2505	0.0115	0.3789	0.2814	0.0116
333	0.3899	0.2625	0.0116	0.3746	0.2505	0.0115	0.3787	0.2814	0.0116
334	0.3899	0.2629	0.0116	0.3746	0.2507	0.0115	0.3790	0.2815	0.0116
335	0.3896	0.2630	0.0116	0.3741	0.2503	0.0115	0.3782	0.2816	0.0116
336	0.3898	0.2633	0.0116	0.3743	0.2504	0.0115	0.3781	0.2817	0.0116
337	0.3897	0.2636	0.0116	0.3744	0.2502	0.0115	0.3780	0.2817	0.0116
338	0.3900	0.2641	0.0116	0.3742	0.2504	0.0115	0.3778	0.2818	0.0116
339	0.3900	0.2649	0.0116	0.3746	0.2502	0.0115	0.3771	0.2815	0.0116
340	0.3898	0.2649	0.0116	0.3741	0.2505	0.0115	0.3777	0.2818	0.0116
341	0.3896	0.2658	0.0116	0.3740	0.2499	0.0115	0.3774	0.2825	0.0116
342	0.3893	0.2661	0.0116	0.3737	0.2498	0.0115	0.3773	0.2822	0.0116
343	0.3900	0.2662	0.0116	0.3742	0.2499	0.0115	0.3769	0.2821	0.0116
344	0.3896	0.2671	0.0116	0.3741	0.2495	0.0115	0.3769	0.2825	0.0116
345	0.3898	0.2675	0.0116	0.3741	0.2492	0.0115	0.3769	0.2825	0.0116
346	0.3896	0.2678	0.0116	0.3740	0.2493	0.0115	0.3768	0.2829	0.0116
347	0.3895	0.2684	0.0116	0.3735	0.2489	0.0115	0.3764	0.2824	0.0116
348	0.3899	0.2688	0.0116	0.3736	0.2488	0.0115	0.3763	0.2826	0.0116
349	0.3894	0.2690	0.0116	0.3735	0.2484	0.0115	0.3759	0.2827	0.0116
350	0.3891	0.2696	0.0116	0.3737	0.2482	0.0115	0.3760	0.2830	0.0116
351	0.3897	0.2699	0.0116	0.3738	0.2478	0.0115	0.3763	0.2830	0.0116
352	0.3896	0.2700	0.0116	0.3737	0.2475	0.0115	0.3756	0.2833	0.0116
353	0.3897	0.2705	0.0116	0.3736	0.2473	0.0115	0.3756	0.2835	0.0116
354	0.3894	0.2708	0.0116	0.3736	0.2471	0.0115	0.3754	0.2835	0.0116
355	0.3898	0.2710	0.0116	0.3734	0.2469	0.0115	0.3755	0.2835	0.0116
356	0.3896	0.2711	0.0116	0.3737	0.2472	0.0115	0.3751	0.2835	0.0116
357	0.3898	0.2715	0.0116	0.3737	0.2469	0.0115	0.3753	0.2837	0.0116
358	0.3899	0.2719	0.0116	0.3738	0.2464	0.0115	0.3749	0.2838	0.0116
359	0.3898	0.2718	0.0116	0.3737	0.2463	0.0115	0.3746	0.2835	0.0116
360	0.3900	0.2717	0.0116	0.3741	0.2460	0.0115	0.3746	0.2837	0.0116
361	0.3901	0.2720	0.0116	0.3739	0.2459	0.0115	0.3746	0.2840	0.0116
362	0.3901	0.2720	0.0116	0.3740	0.2458	0.0115	0.3745	0.2842	0.0116
363	0.3904	0.2722	0.0116	0.3738	0.2453	0.0115	0.3744	0.2838	0.0116
364	0.3901	0.2725	0.0116	0.3737	0.2452	0.0115	0.3741	0.2842	0.0116
365	0.3903	0.2720	0.0116	0.3734	0.2452	0.0115	0.3741	0.2842	0.0116
366	0.3903	0.2721	0.0116	0.3742	0.2448	0.0115	0.3739	0.2842	0.0116
367	0.3907	0.2722	0.0116	0.3738	0.2449	0.0115	0.3741	0.2841	0.0116
368	0.3909	0.2721	0.0116	0.3740	0.2447	0.0115	0.3735	0.2842	0.0116
369	0.3907	0.2722	0.0116	0.3739	0.2442	0.0115	0.3734	0.2843	0.0116
370	0.3910	0.2718	0.0116	0.3742	0.2443	0.0115	0.3733	0.2845	0.0116
371	0.3910	0.2721	0.0116	0.3740	0.2444	0.0115	0.3734	0.2845	0.0116
372	0.3911	0.2720	0.0116	0.3739	0.2440	0.0115	0.3734	0.2847	0.0116
373	0.3909	0.2718	0.0116	0.3745	0.2441	0.0115	0.3737	0.2847	0.0116
374	0.3910	0.2715	0.0116	0.3742	0.2438	0.0115	0.3733	0.2852	0.0116
375	0.3912	0.2716	0.0116	0.3744	0.2438	0.0115	0.3732	0.2849	0.0116
376	0.3915	0.2717	0.0116	0.3744	0.2439	0.0115	0.3731	0.2851	0.0116
377	0.3915	0.2716	0.0116	0.3746	0.2439	0.0115	0.3730	0.2855	0.0116
378	0.3915	0.2712	0.0116	0.3745	0.2434	0.0115	0.3730	0.2851	0.0116
379	0.3916	0.2713	0.0116	0.3749	0.2440	0.0115	0.3732	0.2851	0.0116
380	0.3921	0.2711	0.0116	0.3747	0.2439	0.0115	0.3729	0.2853	0.0116
381	0.3923	0.2709	0.0116	0.3752	0.2438	0.0115	0.3731	0.2856	0.0116
382	0.3920	0.2704	0.0116	0.3752	0.2437	0.0115	0.3729	0.2856	0.0116
383	0.3923	0.2701	0.0116	0.3753	0.2438	0.0115	0.3737	0.2854	0.0116
384	0.3922	0.2703	0.0116	0.3757	0.2438	0.0115	0.3734	0.2853	0.0116
385	0.3924	0.2699	0.0116	0.3754	0.2438	0.0115	0.3734	0.2855	0.0116
386	0.3926	0.2697	0.0116	0.3755	0.2442	0.0115	0.3735	0.2854	0.0116
387	0.3920	0.2697	0.0116	0.3760	0.2440	0.0115	0.3739	0.2855	0.0116
388	0.3927	0.2697	0.0116	0.3760	0.2442	0.0115	0.3734	0.2858	0.0116
389	0.3924	0.2692	0.0116	0.3763	0.2443	0.0115	0.3735	0.2857	0.0116
390	0.3927	0.2693	0.0116	0.3761	0.2443	0.0115	0.3736	0.2860	0.0116
391	0.3928	0.2691	0.0116	0.3763	0.2444	0.0115	0.3736	0.2860	0.0116
392	0.3933	0.2690	0.0116	0.3768	0.2444	0.0115	0.3735	0.2860	0.0116
393	0.3933	0.2687	0.0116	0.3765	0.2447	0.0115	0.3736	0.2862	0.0116
394	0.3934	0.2686	0.0116	0.3772	0.2444	0.0115	0.3736	0.2865	0.0116
395	0.3937	0.2685	0.0116	0.3770	0.2447	0.0115	0.3738	0.2863	0.0116
396	0.3935	0.2683	0.0116	0.3772	0.2448	0.0115	0.3740	0.2864	0.0116
397	0.3938	0.2681	0.0116	0.3772	0.2450	0.0115	0.3742	0.2866	0.0116
398	0.3940	0.2681	0.0116	0.3777	0.2449	0.0115	0.3741	0.2866	0.0116
399	0.3942	0.2679	0.0116	0.3777	0.2451	0.0115	0.3742	0.2870	0.0116
400	0.3944	0.2677	0.0116	0.3785	0.2456	0.0115	0.3746	0.2867	0.0116
401	0.3943	0.2680	0.0116	0.3783	0.2455	0.0115	0.3748	0.2870	0.0116
402	0.3943	0.2675	0.0116	0.3782	0.2455	0.0115	0.3747	0.2870	0.0116
403	0.3943	0.2671	0.0116	0.3787	0.2453	0.0115	0.3750	0.2873	0.0116
404	0.3944	0.2672	0.0116	0.3791	0.2456	0.0115	0.3749	0.2871	0.0116
405	0.3946	0.2667	0.0116	0.3787	0.2458	0.0115	0.3751	0.2875	0.0116
406	0.3947	0.2667	0.0116	0.3790	0.2453	0.0115	0.3752	0.2877	0.0116
407	0.3948	0.2667	0.0116	0.3793	0.2457	0.0115	0.3756	0.2877	0.0116
408	0.3950	0.2667	0.0116	0.3796	0.2456	0.0115	0.3757	0.2878	0.0116
409	0.3951	0.2663	0.0116	0.3799	0.2458	0.0115	0.3759	0.2880	0.0116
410	0.3954	0.2664	0.0116	0.3799	0.2459	0.0115	0.3765	0.2881	0.0116
411	0.3958	0.2663	0.0116	0.3805	0.2460	0.0115	0.3761	0.2881	0.0116
412	0.3957	0.2660	0.0116	0.3804	0.2458	0.0115	0.3768	0.2882	0.0116
413	0.3959	0.2662	0.0116	0.3804	0.2459	0.0115	0.3770	0.2885	0.0116
414	0.3961	0.2659	0.0116	0.3809	0.2460	0.0115	0.3769	0.2886	0.0116
415	0.3960	0.2658	0.0116	0.3808	0.2463	0.0115	0.3769	0.2886	0.0116
416	0.3960	0.2656	0.0116	0.3811	0.2465	0.0115	0.3772	0.2889	0.0116
417	0.3964	0.2656	0.0116	0.3814	0.2466	0.0115	0.3778	0.2893	0.0116
418	0.3963	0.2654	0.0116	0.3813	0.2465	0.0115	0.3778	0.2893	0.0116
419	0.3966	0.2656	0.0116	0.3817	0.2468	0.0115	0.3780	0.2897	0.0116
420	0.3966	0.2654	0.0116	0.3818	0.2467	0.0115	0.3785	0.2895	0.0116
421	0.3966	0.2653	0.0116	0.3819	0.2472	0.0115	0.3787	0.2897	0.0116
422	0.3967	0.2651	0.0116	0.3821	0.2472	0.0115	0.3790	0.2901	0.0116
423	0.3969	0.2648	0.0116	0.3823	0.2478	0.0115	0.3791	0.2902	0.0116
424	0.3973	0.2650	0.0116	0.3823	0.2478	0.0115	0.3797	0.2910	0.0116
425	0.3976	0.2645	0.0116	0.3827	0.2486	0.0115	0.3797	0.2910	0.0116
426	0.3975	0.2646	0.0116	0.3829	0.2488	0.0115	0.3799	0.2909	0.0116
427	0.3980	0.2644	0.0116	0.3825	0.2489	0.0115	0.3805	0.2913	0.0116
428	0.3977	0.2643	0.0116	0.3829	0.2503	0.0115	0.3806	0.2914	0.0116
429	0.3979	0.2644	0.0116	0.3832	0.2508	0.0115	0.3811	0.2919	0.0116
430	0.3980	0.2641	0.0116	0.3829	0.2514	0.0115	0.3811	0.2924	0.0116
431	0.3982	0.2640	0.0116	0.3833	0.2520	0.0115	0.3818	0.2924	0.0116
432	0.3983	0.2640	0.0116	0.3834	0.2522	0.0115	0.3821	0.2928	0.0116
433	0.3979	0.2639	0.0116	0.3836	0.2526	0.0115	0.3821	0.2930	0.0116
434	0.3984	0.2636	0.0116	0.3835	0.2539	0.0115	0.3826	0.2931	0.0116
435	0.3988	0.2636	0.0116	0.3841	0.2538	0.0115	0.3830	0.2936	0.0116
436	0.3987	0.2636	0.0116	0.3839	0.2554	0.0115	0.3831	0.2938	0.0116
437	0.3988	0.2636	0.0116	0.3840	0.2557	0.0115	0.3835	0.2939	0.0116
438	0.3989	0.2632	0.0116	0.3840	0.2564	0.0115	0.3837	0.2945	0.0116
439	0.3990	0.2632	0.0116	0.3842	0.2579	0.0115	0.3841	0.2946	0.0116
440	0.3995	0.2631	0.0116	0.3843	0.2584	0.0115	0.3840	0.2948	0.0116
441	0.3993	0.2632	0.0116	0.3842	0.2589	0.0115	0.3849	0.2954	0.0116
442	0.3994	0.2628	0.0116	0.3845	0.2602	0.0115	0.3850	0.2952	0.0116
443	0.3997	0.2627	0.0116	0.3847	0.2604	0.0115	0.3851	0.2956	0.0116
444	0.3995	0.2625	0.0116	0.3848	0.2618	0.0116	0.3856	0.2960	0.0116
445	0.3998	0.2624	0.0116	0.3851	0.2627	0.0116	0.3854	0.2966	0.0116
446	0.4001	0.2623	0.0116	0.3851	0.2639	0.0116	0.3855	0.2971	0.0116
447	0.4000	0.2623	0.0116	0.3855	0.2654	0.0116	0.3856	0.2975	0.0116
448	0.4003	0.2620	0.0116	0.3853	0.2660	0.0116	0.3860	0.2979	0.0116
449	0.4004	0.2621	0.0116	0.3852	0.2668	0.0116	0.3860	0.2989	0.0116
450	0.4004	0.2619	0.0116	0.3859	0.2684	0.0116	0.3864	0.2991	0.0116
451	0.4008	0.2619	0.0116	0.3862	0.2690	0.0116	0.3865	0.2994	0.0116
452	0.4007	0.2617	0.0116	0.3861	0.2698	0.0116	0.3872	0.3003	0.0117
453	0.4006	0.2613	0.0116	0.3866	0.2715	0.0116	0.3870	0.3007	0.0117
454	0.4007	0.2614	0.0116	0.3866	0.2723	0.0116	0.3871	0.3013	0.0117
455	0.4010	0.2613	0.0116	0.3863	0.2728	0.0116	0.3874	0.3021	0.0117
456	0.4013	0.2610	0.0116	0.3865	0.2747	0.0116	0.3876	0.3024	0.0117
457	0.4013	0.2611	0.0116	0.3867	0.2755	0.0116	0.3875	0.3036	0.0117
458	0.4014	0.2609	0.0116	0.3867	0.2771	0.0116	0.3876	0.3043	0.0117
459	0.4016	0.2608	0.0116	0.3870	0.2777	0.0116	0.3877	0.3049	0.0117
460	0.4016	0.2607	0.0116	0.3868	0.2788	0.0116	0.3878	0.3060	0.0117
461	0.4015	0.2605	0.0116	0.3867	0.2802	0.0116	0.3881	0.3067	0.0117
462	0.4019	0.2605	0.0116	0.3875	0.2813	0.0116	0.3882	0.3072	0.0117
463	0.4017	0.2601	0.0116	0.3873	0.2824	0.0116	0.3884	0.3086	0.0117
464	0.4018	0.2600	0.0116	0.3874	0.2841	0.0116	0.3881	0.3090	0.0117
465	0.4021	0.2602	0.0116	0.3875	0.2851	0.0116	0.3885	0.3093	0.0117
466	0.4022	0.2597	0.0116	0.3876	0.2853	0.0116	0.3889	0.3109	0.0117
467	0.4022	0.2599	0.0116	0.3881	0.2869	0.0116	0.3888	0.3113	0.0117
468	0.4025	0.2598	0.0116	0.3876	0.2878	0.0116	0.3891	0.3128	0.0117
469	0.4025	0.2598	0.0116	0.3877	0.2886	0.0116	0.3890	0.3136	0.0117
470	0.4021	0.2595	0.0116	0.3878	0.2908	0.0116	0.3892	0.3140	0.0117
471	0.4026	0.2595	0.0116	0.3880	0.2912	0.0116	0.3895	0.3155	0.0117
472	0.4027	0.2593	0.0116	0.3881	0.2932	0.0116	0.3895	0.3160	0.0117
473	0.4026	0.2593	0.0116	0.3879	0.2937	0.0116	0.3898	0.3164	0.0117
474	0.4027	0.2594	0.0116	0.3880	0.2944	0.0116	0.3898	0.3177	0.0117
475	0.4032	0.2591	0.0116	0.3880	0.2961	0.0116	0.3903	0.3186	0.0117
476	0.4030	0.2594	0.0116	0.3878	0.2974	0.0116	0.3900	0.3190	0.0117
477	0.4032	0.2593	0.0116	0.3879	0.2981	0.0116	0.3906	0.3201	0.0117
478	0.4032	0.2592	0.0116	0.3883	0.2995	0.0117	0.3906	0.3210	0.0117
479	0.4032	0.2593	0.0116	0.3875	0.3009	0.0117	0.3902	0.3219	0.0117
480	0.4037	0.2593	0.0116	0.3880	0.3013	0.0117	0.3909	0.3226	0.0117
481	0.4035	0.2596	0.0116	0.3874	0.3030	0.0117	0.3909	0.3230	0.0117
482	0.4037	0.2593	0.0116	0.3873	0.3037	0.0117	0.3910	0.3242	0.0117
483	0.4038	0.2594	0.0116	0.3877	0.3054	0.0117	0.3913	0.3250	0.0117
484	0.4038	0.2593	0.0116	0.3875	0.3062	0.0117	0.3915	0.3254	0.0117
485	0.4036	0.2597	0.0116	0.3875	0.3069	0.0117	0.3917	0.3265	0.0117
486	0.4036	0.2595	0.0116	0.3875	0.3084	0.0117	0.3919	0.3271	0.0117
487	0.4042	0.2598	0.0116	0.3876	0.3089	0.0117	0.3919	0.3277	0.0117
488	0.4044	0.2598	0.0116	0.3878	0.3097	0.0117	0.3921	0.3285	0.0117
489	0.4043	0.2600	0.0116	0.3871	0.3116	0.0117	0.3918	0.3290	0.0117
490	0.4041	0.2596	0.0116	0.3876	0.3120	0.0117	0.3919	0.3293	0.0117
491	0.4046	0.2601	0.0116	0.3875	0.3129	0.0117	0.3921	0.3303	0.0117
492	0.4046	0.2601	0.0116	0.3870	0.3141	0.0117	0.3920	0.3310	0.0117
493	0.4043	0.2602	0.0116	0.3871	0.3148	0.0117	0.3928	0.3318	0.0117
494	0.4047	0.2607	0.0116	0.3874	0.3161	0.0117	0.3926	0.3322	0.0117
495	0.4046	0.2608	0.0116	0.3868	0.3167	0.0117	0.3928	0.3328	0.0117
496	0.4047	0.2609	0.0116	0.3874	0.3171	0.0117	0.3931	0.3339	0.0117
497	0.4047	0.2605	0.0116	0.3867	0.3185	0.0117	0.3933	0.3343	0.0117
498	0.4048	0.2610	0.0116	0.3874	0.3189	0.0117	0.3929	0.3348	0.0117
499	0.4050	0.2612	0.0116	0.3872	0.3196	0.0117	0.3936	0.3353	0.0117
500	0.4048	0.2611	0.0116	0.3869	0.3210	0.0117	0.3930	0.3361	0.0117
501	0.4051	0.2610	0.0116	0.3870	0.3211	0.0117	0.3933	0.3367	0.0117
502	0.4048	0.2616	0.0116	0.3868	0.3217	0.0117	0.3936	0.3372	0.0118
503	0.4050	0.2616	0.0116	0.3869	0.3226	0.0117	0.3941	0.3381	0.0118
504	0.4048	0.2620	0.0116	0.3868	0.3237	0.0117	0.3939	0.3390	0.0118
505	0.4051	0.2622	0.0116	0.3867	0.3237	0.0117	0.3936	0.3392	0.0118
506	0.4052	0.2623	0.0116	0.3862	0.3253	0.0117	0.3940	0.3395	0.0118
507	0.4048	0.2626	0.0116	0.3865	0.3254	0.0117	0.3942	0.3405	0.0118
508	0.4048	0.2631	0.0116	0.3856	0.3261	0.0117	0.3940	0.3409	0.0118
509	0.4051	0.2630	0.0116	0.3862	0.3266	0.0117	0.3946	0.3415	0.0118
510	0.4051	0.2631	0.0116	0.3859	0.3271	0.0117	0.3943	0.3423	0.0118
511	0.4052	0.2635	0.0116	0.3855	0.3280	0.0117	0.3946	0.3428	0.0118
512	0.4054	0.2636	0.0116	0.3861	0.3284	0.0117	0.3947	0.3430	0.0118
513	0.4051	0.2641	0.0116	0.3854	0.3288	0.0117	0.3948	0.3438	0.0118
514	0.4049	0.2642	0.0116	0.3852	0.3295	0.0117	0.3951	0.3440	0.0118
515	0.4049	0.2644	0.0116	0.3850	0.3299	0.0117	0.3946	0.3453	0.0118
